Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,WTP,R_t Switch threshold if social distancing is off,R_t Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4199982467,1339092841,12212.20103,3589372415,358937241.5,2,88099,3724,776,2029,1253,776,88099,1253,2029,94.48910891,1.40990099,3.865346535,76350.61386,630.3445545,5.405940594,99486.90297,0.764363986,0.006354389,5.59844E-05,0.617545589,0.023030908,73,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3694038360,1365866345,3316.332629,3528221728,352822172.8,2,24196,1027,537,551,14,537,24196,14,551,33.60869565,1.3125,1.350543478,83595.75,206.0054348,2.831521739,99638.55435,0.813640445,0.002383834,3.41997E-05,0.025408348,0.0227733,46,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4173287474,825453433,11589.03743,3593835603,359383560.3,2,93592,4163,731,1925,1194,731,93592,1194,1925,103.5655738,1.393442623,3.81557377,75401.29508,973.5163934,5.295081967,99544.02459,0.754216927,0.009807819,5.48304E-05,0.62025974,0.020567997,70,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4201672736,939711378,12077.02229,3597821621,359782162.1,2,95529,4164,1305,2006,701,1305,95529,701,2006,104.1992032,2.450199203,3.832669323,52921.4741,748.0756972,6.434262948,99056.63147,0.532361115,0.007540904,6.64424E-05,0.349451645,0.020998859,72,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2898786607,638950699,108.386626,2893367276,289336727.6,1,920,43,18,18,0,18,920,0,18,2.080769231,0.019230769,0.019230769,99325.93462,21.71153846,0.092307692,99987.01538,0.993398099,0.000218606,1.37943E-06,0,0.019565217,38,33
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1141838461,938699148,42.12651908,1139732135,113973213.5,1,448,21,7,7,0,7,448,0,7,1.104895105,0.027972028,0.027972028,99750.46154,10.41958042,0.083916084,99996.03497,0.997085929,0.000124468,1.15705E-06,0,0.015625,18,13
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1608662468,1412065496,524.0343361,1582460751,158246075.1,1,4166,192,87,87,0,87,4166,0,87,11.96566524,0.296137339,0.296137339,97987.71245,52.7167382,0.665236052,99961.07725,0.971141792,0.000765818,1.08795E-05,0,0.020888355,23,18
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4157323627,1331335240,11312.52985,3591697135,359169713.5,2,89053,3854,1781,1879,98,1781,89053,98,1879,74.65634675,2.588235294,2.735294118,46265.94892,906.749226,5.479876161,98903.90557,0.454801804,0.009328403,5.82734E-05,0.052155402,0.021099795,91,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2256898098,470935411,10400.72688,1736861754,173686175.4,1,76553,3241,665,1728,1063,665,76553,1063,1728,218.4385027,3.470588235,9.080213904,51483.99465,1060.395722,12.61497326,98995.65241,0.457515785,0.011972692,0.000144568,0.615162037,0.022572892,24,19
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1580920072,823434397,60.11843935,1577914150,157791415,1,521,14,10,10,0,10,521,0,10,0.73125,0.01875,0.01875,99655.375,15.425,0.075,99994.88125,0.996611501,0.00015603,1.24229E-06,0,0.019230769,23,18
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-525966716.9,493045351,0.020043956,525965714.7,52596571.47,1,140,7,0,0,0,0,140,0,0,0.493506494,0,0,99918.5974,4.74025974,0,100000,0.999168158,5.05263E-05,0,0,0,11,6
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1666457118,1700216563,18.07842027,1665553197,166555319.7,1,285,12,3,3,0,3,285,0,3,0.727272727,0,0,99812.71515,8.690909091,0.018181818,99998.15152,0.998150074,8.88566E-05,3.61449E-07,0,0.01056338,24,19
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1325431175,1744119059,180.6954829,1316396400,131639640,1,1555,78,30,30,0,30,1555,0,30,6.927536232,0.137681159,0.137681159,98907.02899,29.65217391,0.34057971,99980.17391,0.989289112,0.000296518,4.31714E-06,0,0.019292605,20,15
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-701896219.8,2036906360,12.03909336,701294265.1,70129426.51,1,90,7,2,2,0,2,90,0,2,0.5,0,0,99953.46364,5.272727273,0.018181818,99998.94545,0.999462571,6.35494E-05,4.3011E-07,0,0.022222222,13,8
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3248723308,809704121,102.2623815,3243610189,324361018.9,1,681,38,17,17,0,17,681,0,17,1.059800664,0.013289037,0.013289037,99526.12957,11.79401993,0.07641196,99987.95349,0.995356487,0.000120778,1.13342E-06,0,0.025,42,37
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4204778453,1219866412,12131.21669,3598217619,359821761.9,2,95582,4249,1420,2015,595,1420,95582,595,2015,104.6167665,2.656686627,3.816367265,59689.16966,1569.582834,6.632734531,99209.57685,0.598971301,0.015821557,6.90796E-05,0.29528536,0.021081375,72,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-527532089.2,843498920,30.06529385,526028824.5,52602882.45,1,89,7,5,5,0,5,89,0,5,1.013333333,0,0,99943.44,5.053333333,0.08,99997.84,0.999459456,5.19746E-05,1.31582E-06,0,0.057471264,11,6
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1056001584,107351963,78.1609805,1052093535,105209353.5,1,429,18,13,13,0,13,429,0,13,1.387931034,0.043103448,0.043103448,99715.08621,23.24137931,0.155172414,99993.66379,0.997198116,0.000234582,2.24151E-06,0,0.03030303,17,12
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1229355149,773789021,42.0817004,1227251064,122725106.4,1,333,12,7,7,0,7,333,0,7,0.622222222,0.007407407,0.007407407,99783.48148,16.42222222,0.059259259,99996.36296,0.997845037,0.000167467,1.04481E-06,0,0.021021021,19,14
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3163350586,850936611,138.4445462,3156428359,315642835.9,1,1310,49,23,23,0,23,1310,0,23,2.043478261,0.010033445,0.010033445,99140.18395,23.34782609,0.100334448,99987.19398,0.991124267,0.000246315,1.60857E-06,0,0.017570665,41,36
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2216888293,1701318364,433.6792622,2195204330,219520433,1,3844,167,72,72,0,72,3844,0,72,10.58064516,0.230414747,0.230414747,97320.96774,75.29493088,0.562211982,99952.08756,0.972178328,0.00079515,6.99271E-06,0,0.018730489,30,25
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-701235203.9,778708269,0.010549451,701234676.5,70123467.65,1,42,2,0,0,0,0,42,0,0,0.224719101,0,0,99973.55056,3.516853933,0,100000,0.99972908,3.7931E-05,0,0,0,13,8
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1149072005,1391938506,174.4410021,1140349954,114034995.4,1,765,35,29,29,0,29,765,0,29,4.184,0.072,0.072,99465.488,22.664,0.328,99983.104,0.994835265,0.000227169,4.60381E-06,0,0.037908497,18,13
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-789483172.3,43418681,12.01852194,788882246.2,78888224.62,1,96,6,2,2,0,2,96,0,2,0.173913043,0,0,99939.82609,6.27173913,0.02173913,99998.92391,0.999412034,6.43017E-05,4.3011E-07,0,0.020833333,14,9
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1933022618,817384966,4700.967959,1697974220,169797422,1,35075,1454,502,781,279,502,35075,279,781,109.7559524,2.880952381,4.5,74182.78571,570.8452381,7.494047619,99474.94048,0.741220086,0.005799161,7.75974E-05,0.357234315,0.022266572,24,19
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2060199363,762053968,2270.112325,1946693747,194669374.7,1,18589,805,352,377,25,352,18589,25,377,54.70157068,1.680628272,1.806282723,86422.54974,305.2356021,3.638743455,99746.60209,0.865141197,0.003076137,3.84398E-05,0.066312997,0.020280811,27,22
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2022117363,1692506311,114.2434419,2016405191,201640519.1,1,554,21,19,19,0,19,554,0,19,1.185185185,0.027777778,0.027777778,99635.78241,17.24537037,0.115740741,99988.91667,0.996212583,0.000186105,1.88135E-06,0,0.03442029,28,23
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2529871727,883828863,8869.02478,2086420488,208642048.8,1,72399,3225,693,1473,780,693,72399,780,1473,127.8454259,2.129337539,4.545741325,68328.85174,597.7917981,6.738170347,99401.89905,0.481055828,0.00987943,0.000113073,0.529531568,0.020345866,28,23
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-879289142.1,301400999,48.16217016,876881033.6,87688103.36,1,430,19,8,8,0,8,430,0,8,2.203883495,0.009708738,0.009708738,99719.3301,17.98058252,0.077669903,99996.08738,0.997240136,0.000180391,1.53851E-06,0,0.01627907,15,10
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4213605684,1868336855,12364.31835,3595389767,359538976.7,2,95630,4119,971,2054,1083,971,95630,1083,2054,96.3559322,1.651600753,3.674199623,62003.05461,702.920904,5.517890772,99221.30885,0.621287119,0.007088794,5.74124E-05,0.527263875,0.021478615,76,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4208255854,1868498144,12291.70763,3593670473,359367047.3,2,94432,4062,1000,2042,1042,1000,94432,1042,2042,93.59252336,1.702803738,3.629906542,62728.59065,731.9700935,5.495327103,99225.00187,0.62871217,0.00738176,5.73018E-05,0.510284035,0.021624026,77,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1316208864,2101566889,24.10086805,1315003820,131500382,1,197,10,4,4,0,4,197,0,4,1.092857143,0,0,99871.20714,8.478571429,0.028571429,99998.49286,0.998730896,8.63841E-05,5.67384E-07,0,0.020304569,20,15
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2506479601,1665097450,8601.545333,2076402335,207640233.5,1,65856,2797,727,1429,702,727,65856,702,1429,150.0829694,3.091703057,6.091703057,59978.36681,986.6637555,9.279475983,99187.04803,0.531996643,0.011669175,0.000111386,0.491252624,0.021699188,28,23
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3134140790,1716179948,7100.749478,2779103316,277910331.6,1,62522,2888,904,1179,275,904,62522,275,1179,143.4939271,3.530364372,4.591093117,55256.96761,870.6153846,8.255060729,99212.95951,0.556409872,0.008722186,8.44886E-05,0.233248516,0.018857362,36,31
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-968211161.5,1560278715,72.20920854,964600701.1,96460070.11,1,378,20,12,12,0,12,378,0,12,1.911111111,0.044444444,0.044444444,99801.24444,9.266666667,0.140740741,99995.45926,0.997746913,0.000108893,2.05139E-06,0,0.031830239,16,11
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4246799614,991019385,12983.67296,3597615966,359761596.6,2,96301,4113,1127,2157,1030,1127,96301,1030,2157,108.6528067,2.135135135,4.251559252,64450.02911,1184.931393,6.617463617,99263.2079,0.646116929,0.01194676,6.88181E-05,0.477515067,0.022398521,69,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4213979708,118052103,12411.97996,3593380709,359338070.9,2,91619,3860,1517,2062,545,1517,91619,545,2062,91.83612663,2.670391061,3.659217877,63142.96276,864.5642458,6.495344507,99219.16387,0.618887025,0.009056583,6.97701E-05,0.264306499,0.022506249,74,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3739276661,1209758844,5669.548903,3455799216,345579921.6,1,39802,1632,912,942,30,912,39802,30,942,62.55421687,2.59939759,2.68373494,74012.20181,350.5481928,5.40060241,99421.42771,0.722330104,0.003809646,6.06732E-05,0.031847134,0.023668342,44,39
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1052947058,70671723,18.09266202,1052042425,105204242.5,1,127,9,3,3,0,3,127,0,3,1.204918033,0,0,99909.68033,6.418032787,0.024590164,99998.28689,0.999087878,6.70596E-05,5.04207E-07,0,0.023622047,17,12
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1052433031,1722612191,12.01904941,1051832078,105183207.8,1,52,2,2,2,0,2,52,0,2,0.137096774,0,0,99968.91129,2.266129032,0.016129032,99999.69355,0.999688942,2.43903E-05,3.25205E-07,0,0.019230769,17,12
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1315580982,1968291596,12.08340106,1314976812,131497681.2,1,74,4,2,2,0,2,74,0,2,0.939189189,0,0,99953.10135,2.054054054,0.013513514,99999.31757,0.999506154,2.30435E-05,2.89857E-07,0,0.027027027,20,15
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2786191699,1877569084,7379.32745,2417225327,241722532.7,1,54489,2272,800,1226,426,800,54489,426,1226,124.8384279,3.384279476,5.19650655,62121.41048,760.4061135,8.681222707,99200.20961,0.608616732,0.007964239,9.26726E-05,0.347471452,0.022499954,32,27
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3282427743,1726322189,8331.581836,2865848652,286584865.2,1,64430,2780,922,1384,462,922,64430,462,1384,132.0343511,3.423664122,5.129770992,53690.77099,834.2099237,8.65648855,99069.10687,0.530405135,0.008561652,9.03579E-05,0.333815029,0.021480677,37,32
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4196387825,307848836,12122.64497,3590255577,359025557.7,2,92201,3810,1396,2014,618,1396,92201,618,2014,95.098,2.634,3.85,56945.084,648.974,6.642,99132.592,0.572472061,0.006541093,6.87046E-05,0.307004471,0.021832735,72,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2428005378,1154000220,8622.134929,1996898631,199689863.1,1,70493,3203,573,1432,859,573,70493,859,1432,213.7567568,2.978378378,7.589189189,45278.82162,991.427027,10.7027027,98967.50811,0.457113026,0.009926297,0.000108592,0.599860335,0.020314074,27,22
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1052833485,2028661055,18.05783785,1051930593,105193059.3,1,112,6,3,3,0,3,112,0,3,0.629310345,0.017241379,0.017241379,99925.72414,5.24137931,0.043103448,99998.93103,0.999270844,5.44448E-05,5.12824E-07,0,0.026785714,17,12
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4188287655,1629114640,11842.06755,3596184277,359618427.7,2,95513,4164,785,1967,1182,785,95513,1182,1967,101.7764706,1.435294118,3.731372549,75765.80392,1158.415686,5.270588235,99549.98431,0.757784961,0.011673026,5.43811E-05,0.600915099,0.020594055,73,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3698190873,1439048174,7958.027189,3300289513,330028951.3,1,58598,2586,952,1322,370,952,58598,370,1322,110.6643836,3.157534247,4.386986301,56460.59247,852.8356164,7.657534247,99064.69178,0.564867544,0.00864515,7.89396E-05,0.279878971,0.022560497,42,37
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2429458360,865227006,10387.96343,1910060189,191006018.9,1,77049,3206,516,1726,1210,516,77049,1210,1726,192.7427184,2.432038835,8.266990291,47539.26699,1004.548544,10.77669903,98903.93689,0.397248879,0.011652111,0.000126356,0.701042874,0.022401329,26,21
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4166141612,890479738,11433.53782,3594464721,359446472.1,2,89168,4001,1800,1899,99,1800,89168,99,1899,83.26210351,2.821368948,2.98163606,49569.71786,1064.086811,5.984974958,98980.22204,0.498654519,0.01072442,6.22336E-05,0.052132701,0.021296878,86,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-527585116.1,1017049163,30.08270044,526080981,52608098.1,1,206,7,5,5,0,5,206,0,5,1.415584416,0,0,99874.22078,8.922077922,0.077922078,99997.54545,0.998771236,9.08995E-05,1.28208E-06,0,0.024271845,11,6
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-525937956.2,1707305064,0.011604396,525937375.9,52593737.59,1,42,2,0,0,0,0,42,0,0,0.258823529,0,0,99976.75294,2.105882353,0,100000,0.999740263,2.59211E-05,0,0,0,11,6
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2139519155,400145663,9835.667205,1647735795,164773579.5,1,73632,3191,470,1634,1164,470,73632,1164,1634,251.75,2.86875,10.1,43556.6625,1234.725,13.04375,98834.25,0.440080531,0.01236459,0.000131774,0.712362301,0.022191439,23,18
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-525941393.5,1662654181,0.012131868,525940786.9,52594078.69,1,82,5,0,0,0,0,82,0,0,0.319444444,0,0,99949.04167,4.236111111,0,100000,0.999493151,4.41096E-05,0,0,0,11,6
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2913521010,182136456,4924.857848,2667278117,266727811.7,1,40686,1786,622,818,196,622,40686,196,818,85.93975904,2.381526104,3.140562249,68996.13655,567.313253,5.614457831,99406.85944,0.687811385,0.005790945,5.90202E-05,0.239608802,0.02010569,35,30
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-526250066.5,979575387,6.020337891,525949049.6,52594904.96,1,39,2,1,1,0,1,39,0,1,0.397260274,0,0,99973.34247,3.178082192,0.01369863,99999.63014,0.999739188,3.32433E-05,2.7027E-07,0,0.025641026,11,6
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4186599655,2142525414,11954.14869,3588892221,358889222.1,2,90756,3823,1707,1986,279,1707,90756,279,1986,83.43705036,2.89028777,3.377697842,52683.43165,639.4784173,6.444244604,98994.42086,0.518829554,0.006603784,6.85438E-05,0.140483384,0.021882851,78,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4152246318,1464057597,11198.48522,3592322057,359232205.7,2,88908,3857,1399,1860,461,1399,88908,461,1860,98.75855131,2.6277666,3.527162978,65379.03421,671.1247485,6.368209256,99319.41851,0.654902105,0.006775615,6.61573E-05,0.247849462,0.020920737,71,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4139491633,364562610,11029.03111,3588040077,358804007.7,2,85572,3756,1619,1832,213,1619,85572,213,1832,81.84219858,2.726950355,3.083333333,51410.57092,511.4787234,5.943262411,98982.98582,0.513868513,0.005200797,6.21889E-05,0.116266376,0.021409122,80,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4154333041,40350784,11317.44487,3588460798,358846079.8,2,86674,3696,1691,1880,189,1691,86674,189,1880,87.96394687,3.001897533,3.337760911,54432.83681,633.829222,6.571157495,99058.27514,0.54784882,0.006387679,6.82577E-05,0.100531915,0.021690723,76,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2505830727,804064356,873.3914557,2462161154,246216115.4,1,8065,346,145,145,0,145,8065,0,145,19.31512605,0.470588235,0.470588235,94387.64286,97.62184874,1.067226891,99905.22269,0.941649961,0.001031097,1.28409E-05,0,0.017978921,33,28
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1591445843,2125493986,246.6775898,1579111963,157911196.3,1,1624,65,41,41,0,41,1624,0,41,4.919753086,0.148148148,0.148148148,98779.08642,31.29012346,0.388888889,99971.61111,0.988023329,0.000315492,5.06271E-06,0,0.025246305,23,18
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4091270819,23154253,9937.839627,3594378837,359437883.7,2,88174,4082,1008,1650,642,1008,88174,642,1650,105.4772727,1.890495868,3.202479339,69946.19628,486.1797521,5.285123967,99474.34504,0.695545065,0.004985027,5.62771E-05,0.389090909,0.018713848,68,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1142623034,1391367689,54.19463992,1139913302,113991330.2,1,338,17,9,9,0,9,338,0,9,2.113636364,0.007575758,0.007575758,99793.95455,9.575757576,0.068181818,99995.55303,0.99782669,0.000104557,1.46347E-06,0,0.026627219,18,13
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2373249439,574142276,120.3212743,2367233375,236723337.5,1,904,35,20,20,0,20,904,0,20,1.743362832,0.026548673,0.026548673,99415.21239,18.70353982,0.119469027,99988.92478,0.994167234,0.00019208,1.79389E-06,0,0.022197558,32,27
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-789165407.6,898736779,6.008733495,788864970.9,78886497.09,1,24,2,1,1,0,1,24,0,1,0.061946903,0,0,99986.50442,1.566371681,0.017699115,99999.30088,0.999855611,1.85716E-05,2.04082E-07,0,0.041666667,14,9
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-4120613714,346473503,10283.93649,3606416889,360641688.9,2,97304,4613,680,1707,1027,680,97304,1027,1707,104.6916221,1.085561497,2.898395722,75139.61676,992.7005348,4.128342246,99603.88057,0.714913404,0.011458059,4.91179E-05,0.601640305,0.017542958,70,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3522565671,445552282,294.8487435,3507823234,350782323.4,1,1897,71,49,49,0,49,1897,0,49,2.808,0.058666667,0.058666667,98828.98933,29.76266667,0.184,99970.36267,0.986723145,0.000346249,3.03477E-06,0,0.025830258,45,40
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2011827938,911758476,8977.866356,1562934620,156293462,1,73322,3308,588,1491,903,588,73322,903,1491,232.6961326,3.132596685,8.071823204,54995.9779,1135.596685,11.35359116,99165.98895,0.475027389,0.013352622,0.000135158,0.605633803,0.020334961,22,17
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-3763347592,1464197940,7436.756996,3391509742,339150974.2,1,60745,2707,1049,1235,186,1049,60745,186,1235,117.1423729,3.406779661,4.013559322,57814.15593,1202.549153,7.566101695,99188.85424,0.582136824,0.012061021,7.76397E-05,0.150729335,0.020314429,43,38
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-1846187106,500405854,96.31167549,1841371522,184137152.2,1,815,38,16,16,0,16,815,0,16,2.195876289,0.015463918,0.015463918,99429.20619,17.81443299,0.103092784,99990.11856,0.994033317,0.000190615,1.74876E-06,0,0.019631902,26,21
D:0| T0: 0.10| T1: 40.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.096153846,40,0,0,0,0,0,-2715436198,772037341,1516.694091,2639601493,263960149.3,1,10466,464,251,252,1,251,10466,1,252,23.22222222,0.872427984,0.87654321,91911.48971,139.7942387,1.9218107,99816.16461,0.920893209,0.001396184,2.06399E-05,0.003968254,0.024082569,35,30
