Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-169772691,80555586,16976503,7661,153.22,16976503,11789709,81704,18378,0,16919445,7661,11697856.64,244550.2685,7018.840275,236534.5817,1246.903681,292.8625824,0,0.020905579,0.028699114,0.004950213,0.00119844,0,0.694478786,0.004677692,0.001083968,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-195002037,60602794,17846132,16540717,330814.34,17846132,13138111,55413,68390,0,17801517,16540717,11701030.01,198139.5495,4573.745275,192517.8484,668.5286813,811.3363736,0,0.016933647,0.023074952,0.002773421,0.003443042,0,0.736261133,0.00257158,0.003238889,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-220840895,590028395,20292165,17919245,358384.9,20292165,15272811,104334,100851,293,20220348,17919245,11695426.06,250842.9964,7384.821923,242266.6051,1412.190769,1483.513407,3.972252747,0.021448045,0.029439592,0.005668701,0.005960834,1.61681E-05,0.752640917,0.005216598,0.005044119,1.47086E-05,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-208712512,188166107,19757639,11136122,222722.44,19757639,14349769,161470,162798,0,19639042,11136122,11708434.61,330350.0178,6354.973242,322834.9595,2846.102253,2885.186813,0.000549451,0.028214656,0.019237425,0.008626243,0.008662751,1.82204E-09,0.726290269,0.00818626,0.008177123,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-175408328,102995125,17539587,12458,249.16,17539587,10919192,49133,31311,0,17501204,12458,11708992.76,295859.0835,4000.984341,290828.0887,848.1159341,536.7240659,0,0.025267784,0.013523693,0.002762249,0.001755318,0,0.62254997,0.002707323,0.001734672,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-179895383,508492445,16497726,14918123,298362.46,16497726,12367145,270316,605385,0,16444226,14918123,11709290.03,243448.4506,1788.725659,240690.9913,4051.957088,8911.60033,0.000384615,0.020791613,0.007343738,0.015439067,0.036335045,1.47733E-09,0.749690942,0.015220354,0.036420613,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-200585798,1180810846,18542158,15164218,303284.36,18542158,12661121,54799,113649,0,18454609,15164218,11700730.65,303599.4329,6612.354121,295898.2884,949.5690659,1916.346429,0,0.025946991,0.021790903,0.003445887,0.006735135,0,0.682841778,0.003255316,0.006539402,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-151293022,574104378,14391386,7379162,147583.24,14391386,9789571,96476,203849,2,14292836,7379162,11695944.77,232484.2114,3465.168956,228173.8824,1657.902637,3275.664121,0.040714286,0.019877418,0.014899228,0.006528572,0.014774732,1.67045E-07,0.68031905,0.006138765,0.014820094,1.31835E-07,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-224837236,2131573053,20547753,19359706,387194.12,20547753,13263929,423536,83507,0,20499183,19359706,11704030.78,268714.3314,4057.292363,263450.5853,5624.32022,1211.940055,0,0.022959007,0.015100011,0.02130555,0.004606142,0,0.645508901,0.020994392,0.004157823,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-252876422,1833897973,25284882,27602,552.04,25284882,18221838,67244,54359,0,25206024,27602,11700632.47,283206.8591,10501.61126,271220.6875,775.4228571,641.1306044,0,0.024203978,0.037085375,0.003188028,0.00234542,2.27596E-10,0.720670256,0.003100917,0.002220834,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-235752766,1202025757,23104344,4709326,94186.52,23104344,16732978,133647,172742,5,22915334,4709326,11696076.38,270360.1387,5056.463901,263946.961,1662.769066,2247.858022,0.048351648,0.023115466,0.018702989,0.006171039,0.008217824,1.82119E-07,0.724235565,0.005807012,0.007393513,2.18213E-07,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-143938238,1968047866,13713383,6804408,136088.16,13713383,9291558,157133,140262,34,13578541,6804408,11700219.98,198796.2774,3065.257253,194925.7288,2355.255495,2377.51511,0.47978022,0.016990914,0.015418198,0.010944068,0.01155523,2.33638E-06,0.677610375,0.010602551,0.00990223,2.38492E-06,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-204980630,1572536138,18851332,16467310,329346.2,18851332,13703415,565812,292142,0,18788023,16467310,11698640.38,212381.6234,2696.33456,208578.2918,6407.701484,3329.719615,0,0.018154362,0.012695408,0.029904221,0.015445511,2.41661E-10,0.726928606,0.029751329,0.015267593,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-155996092,326728592,14292755,13068542,261370.84,14292755,9040397,448777,157721,0,14251231,13068542,11707206.13,210236.9544,4277.009011,205120.5847,6613.495385,2359.947692,0,0.017958169,0.020343388,0.031024379,0.010764504,0,0.632530393,0.030966669,0.010590116,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-153938168,1886551310,15168130,2256868,45137.36,15168130,11256729,123848,115123,0,15011604,2256868,11703692.82,235759.9304,1018.379341,233850.9768,1987.446923,1809.081209,0.000164835,0.020144647,0.004318439,0.007864328,0.008021629,8.41198E-10,0.742163091,0.007614564,0.007938836,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-163044216,1429071814,14883286,14211356,284227.12,14883286,9617459,116637,234501,0,14860218,14211356,11708234.1,268350.5652,3477.802802,263998.8403,2200.025714,4303.277308,0,0.022920344,0.012959903,0.007577822,0.015417984,0,0.646230601,0.007257886,0.015163973,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-213857318,2102969800,19706932,16787998,335759.96,19706932,11751769,192119,487678,0,19653128,16787998,11706961.22,285337.2126,6180.653022,277999.4201,2833.804066,7068.947473,0,0.024372974,0.021664753,0.010192208,0.024669283,2.01417E-10,0.596322609,0.010000967,0.02464402,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-156976260,1617437679,14305683,13919430,278388.6,14305683,10995691,46171,351379,0,14291527,13919430,11694760.45,183630.7873,6902.080495,175888.6352,672.8765385,4518.60478,0,0.015701537,0.037610526,0.002806264,0.023587379,0,0.768742899,0.0024931,0.023555073,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-169663717,1056559680,16966360,117,2.34,16966360,11579349,63658,1105,0,16932153,117,11705857.71,260918.4492,3701.823352,256220.3132,972.230989,18.80747253,0,0.022289378,0.014191696,0.00387612,7.74786E-05,0,0.682492088,0.00390045,6.94E-05,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-205972677,2102213323,18853172,17440957,348819.14,18853172,13762666,86809,153087,0,18808107,17440957,11704656.23,344953.9342,7421.11544,336425.7808,1591.090769,2805.502473,0,0.029471382,0.021516194,0.004799151,0.008346736,0,0.729992636,0.004790995,0.008331817,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-164817076,1076769934,16480433,12746,254.92,16480433,9373418,102065,32231,6,16422949,12746,11699674.71,239675.1655,2115.901868,236591.3684,1497.162527,488.8728022,0.018626374,0.020485661,0.008828987,0.006124998,0.002028806,7.98197E-08,0.568757482,0.006075142,0.001943528,3.60908E-07,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-255509916,1434696475,23435420,21155716,423114.32,23435420,14284432,87940,124373,0,23369153,21155716,11704096.89,320782.5624,10796.63363,308609.811,1254.687857,1784.367637,0,0.02740669,0.033669141,0.004663155,0.006411893,0,0.609551066,0.004479283,0.006118744,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-156858314,126605450,15685803,284,5.68,15685803,11532287,138852,5374,0,15563279,284,11701454.26,172874.8474,8965.018187,162988.7665,1692.723297,70.07648352,0.000769231,0.014774494,0.051901285,0.00835495,0.000252854,4.36174E-09,0.735554029,0.007572436,0.000218414,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-155144424,1575586901,15507348,70944,1418.88,15507348,8801205,360312,152600,4,15345182,70944,11711101.36,225348.8716,4573.807692,219864.4322,5224.666099,2202.319615,0.109505495,0.019243516,0.020297745,0.022332577,0.009614518,5.13463E-07,0.567642137,0.022377483,0.009693992,2.68275E-07,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-226290768,1606067419,22627859,12178,243.56,22627859,12437177,284767,34169,0,22338346,12178,11702821.12,316666.161,7818.686978,307518.8248,4206.860934,492.9744505,0.000824176,0.027058635,0.024689857,0.01330176,0.001608607,3.03865E-09,0.549625377,0.012612992,0.001558776,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-160323828,1297363456,14720355,13120278,262405.56,14720355,11879487,97844,79283,0,14666538,13120278,11699534.8,196786.6903,5274.811484,190647.466,1375.423681,1162.54,0,0.016819885,0.026793483,0.005384103,0.004497312,0,0.807138941,0.005158306,0.004131829,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-241599445,391588292,22647338,15126065,302521.3,22647338,13420852,140457,213621,110,22449232,15126065,11700747.49,351328.9771,3960.343022,346038.7954,2235.166044,3669.148571,1.736593407,0.030025544,0.011304554,0.007696903,0.011535895,5.12759E-06,0.59264842,0.007489579,0.010420551,5.00369E-06,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-251870974,867159746,23721291,14658064,293161.28,23721291,18582657,123081,172665,0,23563701,14658064,11706158.87,302069.4193,5902.266099,294774.333,1738.576758,2375.163571,0,0.025804053,0.019545348,0.00606637,0.008007826,0,0.783371091,0.005474777,0.007411136,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-211572470,1732928814,21157237,100,2,21157237,15637580,112568,5626,0,21099591,100,11704494.26,379316.5691,12169.70511,365904.6016,2030.112088,119.4292308,0,0.03240737,0.032085734,0.005738226,0.000365537,0,0.739104207,0.005705956,0.00031094,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-169908875,1574110077,15615034,13758535,275170.7,15615034,9145100,79229,66178,0,15557834,13758535,11707935.89,209333.1116,5438.557088,202977.5606,1073.972473,908.4481319,0.00032967,0.017880082,0.025975366,0.004313364,0.003747339,1.40462E-09,0.585702974,0.004281711,0.003672799,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-230434416,479187478,21195050,18483916,369678.32,21195050,16336582,71066,130885,0,21116557,18483916,11702995.36,264571.5251,12245.19923,251081.7886,963.7625275,1726.511044,0.000604396,0.02260739,0.046277192,0.003360822,0.006183019,2.23271E-09,0.770793406,0.003118546,0.005877932,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-265632840,1512711866,24658449,19048350,380967,24658449,19519286,131969,156166,0,24541285,19048350,11709056.58,335707.5516,13163.04385,321096.6869,1882.437308,2287.819615,0,0.028669122,0.039236684,0.006812937,0.00771266,0,0.791631762,0.006500564,0.007161734,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-164043339,1670708692,16401699,26349,526.98,16401699,12829257,122737,48805,0,16335060,26349,11701368.83,205727.0351,4271.011264,200492.9019,1607.338846,704.1685714,0.002967033,0.017581224,0.020740276,0.006314615,0.002877982,1.13315E-08,0.782291119,0.00607047,0.002517564,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-234189902,1658771695,21430935,19880552,397611.04,21430935,16770449,78972,294989,0,21380086,19880552,11699517.05,357318.2197,1708.638132,354351.2791,1455.231868,5037.459945,0,0.030541007,0.004787784,0.004388721,0.014626964,0,0.782537266,0.003965831,0.014274959,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-217997493,985402892,19998613,18011363,360227.26,19998613,15592072,477880,136260,0,19947155,18011363,11696535.88,287732.5481,6647.539231,279910.76,6855.491813,2008.846484,0.000989011,0.024599915,0.023116434,0.024153511,0.007698215,4.75232E-09,0.779683606,0.024244329,0.007512997,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-172313845,1160883373,16085265,11461195,229223.9,16085265,12564312,81234,117934,0,15976665,11461195,11701804.46,165169.7649,1830.030055,162395.1032,930.3790659,1326.353352,0,0.014115765,0.011042073,0.004090669,0.006489058,2.3476E-10,0.781294504,0.003681934,0.005947229,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-205360832,472197448,18704995,18310882,366217.64,18704995,15256481,60717,134970,0,18690644,18310882,11702290.29,272257.9273,6495.005604,264664.6237,1011.536209,2052.057473,0.000164835,0.023265421,0.023856299,0.003610721,0.00746171,7.58698E-10,0.815642966,0.00316208,0.007153862,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-144741171,1771755029,14472116,20011,400.22,14472116,9506133,117914,39382,1,14421397,20011,11707054.88,247454.2107,6074.428681,240529.847,2016.233132,683.6752198,0.001043956,0.021137387,0.02454723,0.007963409,0.002732322,4.54795E-09,0.65686553,0.007972021,0.002694643,6.72814E-08,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-198731228,1723112059,18787912,10852108,217042.16,18787912,12597244,516883,159770,2,18658120,10852108,11709544.45,349790.7181,6652.295714,342035.2525,9650.442033,3298.989231,0.047967033,0.029871662,0.019022024,0.027716435,0.009407152,1.36165E-07,0.670517519,0.027641983,0.0084955,1.04593E-07,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-183403851,75847410,17732579,6078061,121561.22,17732579,13305856,147744,182253,8,17544667,6078061,11702740.79,211106.2197,2008.641978,208056.3234,1816.296538,2333.949945,0.137307692,0.018039893,0.009507802,0.006975065,0.010807816,6.05433E-07,0.750464487,0.006759874,0.01004987,4.17955E-07,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-183926075,714279819,18392560,475,9.5,18392560,13285259,109492,6261,0,18317378,475,11704462.87,199438.4212,5418.778571,192939.588,1219.878791,73.30521978,0,0.017040513,0.027176833,0.005330007,0.000268034,2.38706E-10,0.722412035,0.005190239,0.00024915,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-215228692,1025263716,19902511,16203582,324071.64,19902511,13707277,152605,483055,0,19828994,16203582,11711466.31,226536.9995,8237.817308,217130.3955,1758.456209,5470.694176,0,0.019343991,0.036358676,0.006993261,0.024381232,0,0.688771629,0.006909856,0.024488987,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-180878322,1380334776,17245168,8426642,168532.84,17245168,10202857,276385,111672,0,17167118,8426642,11704844.05,271886.5812,4233.727857,266640.3205,4374.503846,1819.816813,0,0.023228422,0.015573293,0.016066147,0.006563379,0,0.591644872,0.016011964,0.006352832,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-175739217,1463100743,16459302,11146197,222923.94,16459302,13400383,115742,152831,0,16344059,11146197,11702794.53,220076.534,6878.628901,212231.4556,1692.659011,2242.826648,0.000274725,0.018805659,0.031249537,0.007007765,0.009743376,1.33416E-09,0.814199909,0.006429429,0.008898198,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-144820760,1276789683,14482003,730,14.6,14482003,8897177,97925,2997,0,14396353,730,11706666.34,210121.3341,2728.145549,206542.6743,1461.973956,44.57747253,0.000714286,0.017949277,0.012983941,0.006924365,0.000199085,3.66451E-09,0.614374113,0.006726921,0.000194387,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-233975463,1147428877,21497821,18997253,379945.06,21497821,13716697,122451,80869,1,21438338,18997253,11698517.42,230537.622,3620.125495,225655.1655,1359.112418,970.3885714,0.052362637,0.019706517,0.015704233,0.006021731,0.004294198,2.32954E-07,0.638048213,0.00582933,0.003847632,4.73461E-08,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-155913550,1221482467,14258792,13325630,266512.6,14258792,10278404,113404,68348,0,14230489,13325630,11699012.96,281781.5932,3308.592912,277635.6152,2280.792747,1400.772253,0,0.02408601,0.011739025,0.007771762,0.004661557,0,0.72085953,0.007640004,0.004498702,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-136332650,1341445292,13618268,149970,2999.4,13618268,8321711,145720,306603,0,13305367,149970,11703636.58,253442.823,4443.072692,248200.0328,2777.305604,6091.37967,0,0.02165542,0.017533754,0.010251867,0.024032462,0,0.611093028,0.010023284,0.022513593,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-243711727,2012298415,24371104,687,13.74,24371104,17604953,211583,5815,1,24315319,687,11701730.8,394339.6981,11383.75522,381525.0348,3426.128022,102.7547802,0.012967033,0.033698626,0.028874022,0.009204303,0.000323596,3.44116E-08,0.722376692,0.009206464,0.000295308,4.40124E-08,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-152918805,1221354418,13929511,13623695,272473.9,13929511,8903286,98418,271096,0,13916417,13623695,11707002.08,273901.8485,3293.078901,269790.7269,1978.187473,5330.481374,0,0.023396699,0.012023179,0.006818113,0.019184526,0,0.639193832,0.006682041,0.019195466,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-232615165,593366293,21803875,14576415,291528.3,21803875,13087690,135197,148975,0,21686302,14576415,11701731.32,279059.778,8401.773901,269377.6192,1835.608901,2015.662637,0,0.023847756,0.030105426,0.006267819,0.007087728,1.87139E-10,0.600265106,0.005919901,0.006712271,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-256853262,1235908831,25683069,22572,451.44,25683069,20064983,92033,37301,1,25639441,22572,11709207.66,402789.8186,3399.884725,397881.9768,1494.012692,655.9241758,0.007032967,0.034397219,0.008456652,0.005022968,0.002258496,2.60424E-08,0.781337832,0.004829732,0.002000366,5.48769E-08,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-208277485,1655144343,20826309,14395,287.9,20826309,16486758,124479,28971,1,20779345,14395,11707834.37,325217.9841,8067.940934,315927.1216,1916.470659,439.3428022,0.002252747,0.027777497,0.02481294,0.006179432,0.001422065,8.35036E-09,0.791633187,0.0062712,0.001458988,5.45343E-08,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-214540419,237560046,21423179,308629,6172.58,21423179,15957708,299913,511226,4,20905646,308629,11700568.33,391829.9608,2986.961813,387585.1637,5536.094451,9572.293516,0.082087912,0.033488813,0.00762441,0.015413396,0.02385617,2.02335E-07,0.745010898,0.015261293,0.023303604,1.77641E-07,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-260162236,1698069328,24684779,13314446,266288.92,24684779,20139400,504559,244449,0,24512331,13314446,11699194.05,369248.1304,12441.40841,355357.3255,7589.807692,3867.441319,0,0.031561881,0.033727166,0.021048549,0.010225896,0,0.815957455,0.020937599,0.009674742,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-208761659,821378208,20860997,151689,3033.78,20860997,14289570,82811,259438,0,20586648,151689,11706084.64,398099.9082,7610.005824,389264.9305,1577.421374,4874.153242,0.00021978,0.034006583,0.019119231,0.004773394,0.011949162,8.4886E-10,0.685040108,0.004785556,0.012122985,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-190629851,900225888,17368403,16945821,338916.42,17368403,14475144,61810,146757,0,17353042,16945821,11699631.33,223485.3227,4342.804231,218122.6629,865.778956,1945.567308,0,0.019101867,0.019433415,0.003321283,0.008046564,0,0.833460346,0.003067125,0.007831164,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-209142084,2032317799,19199604,17146044,342920.88,19199604,16021018,108236,253160,0,19138769,17146044,11705162.97,245164.2342,1766.7,242270.0699,1460.801923,3273.15978,0,0.020945144,0.007205734,0.005651243,0.013110031,0,0.834450731,0.005351199,0.012950096,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-208252139,1776865355,19136949,16882649,337652.98,19136949,14171117,204110,121797,0,19070220,16882649,11707771.23,258334.4518,3000.640495,254210.128,2817.232363,1705.297308,0,0.022066037,0.011607317,0.009853105,0.005876076,0,0.740551185,0.009661247,0.005683271,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-173449710,1740137425,16285162,10598090,211961.8,16285162,10473091,114223,212273,0,16160904,10598090,11711001.52,309098.9498,4144.252967,303998.3347,2365.762747,4111.761868,0,0.026393591,0.01341148,0.007866413,0.013310925,0,0.643100634,0.007212922,0.013048505,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-179929327,567838355,16995266,9976667,199533.34,16995266,11067297,83590,132354,0,16880715,9976667,11698755.66,321473.1932,5504.877363,314970.348,1705.309945,2662.449615,0,0.027479373,0.017126302,0.005749322,0.008410184,0,0.651192959,0.005331422,0.007910897,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-241785086,940960541,24168543,99656,1993.12,24168543,16269596,205774,184550,0,23961452,99656,11704731.34,417853.4143,5221.841538,411212.3592,3597.68967,3360.193791,0,0.035698189,0.0125044,0.00961393,0.007872189,0,0.673263658,0.009507707,0.007467764,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-145567178,267237124,13542517,10142008,202840.16,13542517,8623982,79489,462878,0,13461585,10142008,11709728.14,206229.8723,5965.541648,199469.1235,1316.319396,7011.683681,0.000494505,0.017612745,0.028917954,0.005593823,0.034349164,2.27984E-09,0.636881525,0.005157559,0.03448427,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-213586186,1186512398,19887514,14711046,294220.92,19887514,11768099,109809,97932,1,19795748,14711046,11705273.85,273727.4398,8965.474176,263594.2421,1598.633846,1471.888626,0.000274725,0.023385484,0.032756565,0.005313215,0.005093858,1.28763E-09,0.59179418,0.005035929,0.004675729,4.63017E-08,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-227605209,72780497,22759382,11389,227.78,22759382,18219608,195881,23492,0,22727121,11389,11706526.98,356347.0926,8687.833022,346323.0005,3106.808626,413.9352747,0.000384615,0.030439424,0.02438767,0.009745281,0.001447369,1.33669E-09,0.800559129,0.009615927,0.001283741,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-199780026,1861443441,18400732,15772706,315454.12,18400732,12536259,82187,729149,0,18313152,15772706,11698733.61,196224.0029,3511.906923,191631.5726,998.1557692,7801.313571,0,0.016773531,0.017872423,0.003578677,0.037765506,0,0.681509528,0.00316452,0.037672576,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-190098118,1304920458,19006664,31478,629.56,19006664,14725131,134091,58961,0,18934081,31478,11703284.29,197051.2035,8080.921209,187854.2707,1428.791209,674.3547802,0,0.016837565,0.041001066,0.00634016,0.003036375,0,0.774779764,0.006193664,0.002769843,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-197920603,1508908284,18026450,17656103,353122.06,18026450,10254452,235256,479087,0,18008799,17656103,11702549.33,249512.8218,6655.817143,241798.4513,3325.569286,6647.908736,0,0.02132128,0.026675635,0.013114297,0.026565089,0,0.56885946,0.012847048,0.026499216,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-170210992,563414131,15582499,14386002,287720.04,15582499,8561939,109792,67491,0,15547489,14386002,11698928.91,261283.6561,1833.663516,258534.9727,1893.422253,1222.457912,0,0.022334001,0.007019047,0.007419374,0.004789854,0,0.549460547,0.007221201,0.00444201,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-145371081,910596615,14533319,37891,757.82,14533319,8330417,86513,84313,0,14396050,37891,11706579.74,275416.528,943.2167033,273619.786,1771.065989,1713.49978,0,0.023527098,0.003424033,0.005983396,0.006369773,0,0.573215292,0.005546962,0.005941995,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-177118504,1729537310,17684692,271584,5431.68,17684692,14858167,73198,368882,0,17310949,271584,11703912.11,203306.5473,6062.036923,196205.9132,946.1221429,4701.820769,0.00010989,0.017371156,0.029821265,0.004120157,0.022915045,6.96569E-10,0.840196192,0.003683559,0.020676141,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-167998859,1503214416,15949039,8508469,170169.38,15949039,13467754,345082,172770,0,15817728,8508469,11702144.44,191373.0857,4139.57989,186296.9364,4164.798462,2199.18022,0,0.016354253,0.021629556,0.020724308,0.010837861,4.73192E-10,0.844491896,0.020606604,0.010222845,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-218677213,695499059,21866913,8083,161.66,21866913,17302171,334018,19348,0,21837699,8083,11702638.55,363931.3748,2472.912857,360174.5002,5550.971868,354.0678571,5.49451E-05,0.031097826,0.006797516,0.015918331,0.001151425,4.81041E-10,0.791265065,0.01594327,0.001038672,0,0
D:1.0yr| T: 3.00%| I: 100.00%| Obs: 0.0%,364,0.03,1,0,-152163969,1901248157,14346152,8702449,174048.98,14346152,8422964,69459,150385,0,14273632,8702449,11694833.85,186811.8871,4295.201484,181674.2854,962.8063187,1986.453297,0,0.015973651,0.022986825,0.004702526,0.010636649,0,0.587173627,0.004418529,0.010483308,0,0
