Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
0,583113094,0,1,-1,1000,0.05,0.05,1,0.958774158,0.893932969,0.932987911,0.59018143,0.59018143,0.59018143,0.59018143,1.4607E-06,4.62599E-06,0.861891101,0.861891101,0,2.120738586,2.033309352,1.89579814,1.978623464,2.120738586,2.033309352,1.89579814,1.978623464,0.02001168,0.007081031,0.008755012,0.008755012,0.97998832,0.992918969,0.982489977,0.991244988,10000000,9799883.2,1392.22103,12.40614315,12.40614315,0,195220.5292,1739.618766,1739.618766,0,5.250644497,1.416337321,0.015714579,0.01853269,0.19045281,0.706046494,63.6351773,53.958709
1,2111638033,0,1,-1,1000,0.05,0.05,1,0.997469448,0.856219176,0.997730845,0.488873428,0.488873428,0.488873428,0.488873428,8.03039E-07,5.61583E-06,0.82697344,0.82697344,0,2.456883958,2.450666686,2.103631157,2.451308907,2.456883958,2.450666686,2.103631157,2.451308907,0.020849086,0.00332122,0.009376341,0.009376341,0.979150914,0.99667878,0.981247318,0.990623659,10000000,9791509.136,679.4588559,6.492591551,6.492591551,0,203901.6422,1948.388881,1948.388881,0,1.56523785,1.69557204,0.013772293,0.012934441,0.638880538,0.589771461,72.60954865,77.31296772
2,456911363,0,1,-1,1000,0.05,0.05,1,0.937409649,0.899626121,0.979938669,0.575367087,0.575367087,0.575367087,0.575367087,1.00542E-06,4.02544E-06,0.877602706,0.877602706,0,2.007270295,1.881634543,1.805792789,1.96700178,2.007270295,1.881634543,1.805792789,1.96700178,0.019679139,0.002014369,0.010177348,0.010177348,0.980320861,0.997985631,0.979645304,0.989822652,10000000,9803208.609,388.3417048,4.034407728,4.034407728,0,192397.4202,1998.780016,1998.780016,0,7.150162134,1.395273782,0.005842428,0.013039804,0.139856968,0.716705218,171.1617209,76.68826967
3,707620401,0,1,-1,1000,0.05,0.05,1,0.959964743,0.902867665,0.800275052,0.477476812,0.477476812,0.477476812,0.477476812,1.23618E-06,5.92813E-06,0.94256098,0.94256098,0,2.306892262,2.214535237,2.082818429,1.846148324,2.306892262,2.214535237,2.082818429,1.846148324,0.019990848,0.019948394,0.011674187,0.011674187,0.980009152,0.980051606,0.976651627,0.988325813,10000000,9800091.516,3894.743333,46.55494286,46.55494286,0,191346.2023,2287.214009,2287.214009,0,1.701054235,1.678791926,0.006516182,0.017265155,0.587870733,0.595666434,153.4640875,57.92012985
4,1190780850,0,1,-1,1000,0.05,0.05,1,0.918891318,0.872075305,0.877817171,0.561193639,0.561193639,0.561193639,0.561193639,5.33828E-07,6.81347E-06,0.957750972,0.957750972,0,2.1963895,2.018243243,1.915417042,1.928028418,2.1963895,2.018243243,1.915417042,1.928028418,0.020916057,0.007826056,0.010539593,0.010539593,0.979083943,0.992173944,0.978920814,0.989460407,10000000,9790839.427,1602.397705,17.25228353,17.25228353,0,203149.2406,2187.215,2187.215,0,4.220729088,1.343244449,0.010309392,0.00529518,0.236925891,0.744466133,96.99893459,188.8510095
5,382687621,0,1,-1,1000,0.05,0.05,1,0.893256876,0.988766263,0.726601216,0.587140942,0.587140942,0.587140942,0.587140942,1.11705E-06,5.9822E-06,0.877755377,0.877755377,0,2.141571234,1.912973229,2.117513385,1.556068262,2.141571234,1.912973229,2.117513385,1.556068262,0.019369711,0.018105326,0.007864253,0.007864253,0.980630289,0.981894674,0.984271493,0.992135747,10000000,9806302.886,3451.790336,27.57953879,27.57953879,0,187198.7572,1495.703644,1495.703644,0,6.849760499,1.348934371,0.015402829,0.013363195,0.145990506,0.74132591,64.92313893,74.8324046
6,117278870,0,1,-1,1000,0.05,0.05,1,0.991491614,0.931855173,0.964091577,0.630003884,0.630003884,0.630003884,0.630003884,1.34181E-06,3.65021E-06,0.935863032,0.935863032,0,2.158956991,2.140587751,2.01183524,2.081432251,2.158956991,2.140587751,2.01183524,2.081432251,0.021138684,0.004090658,0.010119865,0.010119865,0.978861316,0.995909342,0.979760271,0.989880135,10000000,9788613.155,847.2098057,8.750761497,8.750761497,0,206261.2225,2130.45547,2130.45547,0,6.192127916,1.536077651,0.00929784,0.004575795,0.161495372,0.651008755,107.5518661,218.5412618
7,1256877017,0,1,-1,1000,0.05,0.05,1,0.971832889,0.990537321,0.876348686,0.595064267,0.595064267,0.595064267,0.595064267,1.43276E-06,4.30041E-06,0.984023075,0.984023075,0,1.941369064,1.886686307,1.922998512,1.701316229,1.941369064,1.886686307,1.922998512,1.701316229,0.023348998,0.00780294,0.013986295,0.013986295,0.976651002,0.99219706,0.972027411,0.986013705,10000000,9766510.017,1770.944859,25.48174688,25.48174688,0,225187.7186,3240.177929,3240.177929,0,5.226101755,1.713442761,0.003821469,0.008111868,0.191347212,0.583620313,261.6794431,123.2761748
8,1394744846,0,1,-1,1000,0.05,0.05,1,0.9560356,0.956422314,0.838303002,0.505659509,0.505659509,0.505659509,0.505659509,9.74194E-07,6.77586E-06,0.87738614,0.87738614,0,2.015017986,1.926428929,1.927208165,1.689195626,2.015017986,1.926428929,1.927208165,1.689195626,0.02307783,0.009030268,0.011148559,0.011148559,0.97692217,0.990969732,0.977702881,0.988851441,10000000,9769221.701,2037.522887,23.23348489,23.23348489,0,223595.0845,2549.612105,2549.612105,0,2.756388255,1.676683258,0.017778035,0.015551951,0.362793593,0.596415569,56.24918614,64.3006128
9,1347392138,0,1,-1,1000,0.05,0.05,1,0.997263175,0.941770589,0.859003482,0.443500816,0.443500816,0.443500816,0.443500816,1.49492E-06,6.11518E-06,0.989636395,0.989636395,0,2.066036828,2.060382448,1.945732721,1.77473283,2.066036828,2.060382448,1.945732721,1.77473283,0.022151122,0.005742936,0.008355399,0.008355399,0.977848878,0.994257064,0.983289201,0.991644601,10000000,9778488.777,1250.866505,10.62911009,10.62911009,0,216558.727,1840.185617,1840.185617,0,2.55243583,1.293812014,0.017788618,0.013241276,0.391782621,0.772909811,56.2157211,75.52142394
10,701379395,0,1,-1,1000,0.05,0.05,1,0.990744789,0.912697766,0.783646431,0.403821773,0.403821773,0.403821773,0.403821773,1.03031E-06,4.49224E-06,0.848863671,0.848863671,0,2.530416595,2.506997056,2.309505574,1.982951934,2.530416595,2.506997056,2.309505574,1.982951934,0.023508848,0.011024497,0.013422014,0.013422014,0.976491152,0.988975503,0.973155972,0.986577986,10000000,9764911.519,2522.159819,34.7862675,34.7862675,0,226255.5997,3120.574578,3120.574578,0,1.068855756,1.72306114,0.008518007,0.003225885,0.935579936,0.580362459,117.3983522,309.9924268
11,1055202965,0,1,-1,1000,0.05,0.05,1,0.933595128,0.943150054,0.832348093,0.582004428,0.582004428,0.582004428,0.582004428,1.04287E-06,6.83636E-06,0.869778749,0.869778749,0,2.189658324,2.044254343,2.065176366,1.822557931,2.189658324,2.044254343,2.065176366,1.822557931,0.018542669,0.003454352,0.012784399,0.012784399,0.981457331,0.996545648,0.974431203,0.987215601,10000000,9814573.307,624.1515484,8.188779506,8.188779506,0,180061.4042,2362.380003,2362.380003,0,4.613816593,1.498633478,0.003379814,0.019045558,0.216740302,0.667274564,295.8742887,52.50568042
12,313569626,0,1,-1,1000,0.05,0.05,1,0.985010199,0.879809384,0.841217438,0.512183312,0.512183312,0.512183312,0.512183312,6.76324E-07,2.91982E-06,0.85218979,0.85218979,0,1.948647632,1.919437792,1.714438473,1.639236368,1.948647632,1.919437792,1.714438473,1.639236368,0.024968566,0.010754773,0.012908669,0.012908669,0.975031434,0.989245227,0.974182661,0.987091331,10000000,9750314.344,2615.985039,34.66381362,34.66381362,0,240623.4518,3188.445792,3188.445792,0,2.176801492,2.226910301,0.00481272,0.018004558,0.459389615,0.449052663,207.782692,55.54149162
13,448349063,0,1,-1,1000,0.05,0.05,1,0.918385895,0.874097982,0.892936377,0.618114557,0.618114557,0.618114557,0.618114557,1.11123E-06,5.28555E-06,0.888358474,0.888358474,0,1.695811169,1.557409058,1.482305121,1.514251481,1.695811169,1.557409058,1.482305121,1.514251481,0.023165273,0.017344928,0.012401237,0.012401237,0.976834727,0.982655072,0.975197525,0.987598763,10000000,9768347.268,3918.343622,49.82817161,49.82817161,0,221988.8269,2822.952357,2822.952357,0,7.883791742,1.907865771,0.014973344,0.009942225,0.126842519,0.524145889,66.78535026,100.5811027
14,1617382546,0,1,-1,1000,0.05,0.05,1,0.966181836,0.875734571,0.784456413,0.540852182,0.540852182,0.540852182,0.540852182,1.39216E-06,3.05429E-06,0.882781491,0.882781491,0,1.908942105,1.844385187,1.671726596,1.497481876,1.908942105,1.844385187,1.671726596,1.497481876,0.021230278,0.009412278,0.011163469,0.011163469,0.978769722,0.990587722,0.977673061,0.988836531,10000000,9787697.221,1953.638008,22.30743459,22.30743459,0,205609.0702,2347.728119,2347.728119,0,4.156530886,1.768980848,0.01684435,0.011140126,0.240585245,0.565297245,59.36708794,89.76559372
15,510443629,0,1,-1,1000,0.05,0.05,1,0.945433125,0.859551656,0.992349209,0.403390512,0.403390512,0.403390512,0.403390512,1.23301E-06,3.9707E-06,0.978262742,0.978262742,0,2.841187662,2.686152929,2.442147561,2.819450329,2.841187662,2.686152929,2.442147561,2.819450329,0.02070148,0.016192718,0.013612126,0.013612126,0.97929852,0.983807282,0.972775747,0.986387874,10000000,9792985.201,3260.873021,45.62964903,45.62964903,0,198118.1031,2772.281979,2772.281979,0,0.894117595,1.737970129,0.014173952,0.019168435,1.118421118,0.575383882,70.55195225,52.169099
16,1247334583,0,1,-1,1000,0.05,0.05,1,0.976161402,0.969458116,0.781757581,0.574915414,0.574915414,0.574915414,0.574915414,6.43876E-07,3.20565E-06,0.906865292,0.906865292,0,2.303178674,2.248274124,2.232835257,1.800527389,2.303178674,2.248274124,2.232835257,1.800527389,0.020591846,0.007601768,0.010577257,0.010577257,0.979408154,0.992398232,0.978845487,0.989422743,10000000,9794081.54,1532.230181,16.55704829,16.55704829,0,200030.1253,2161.495372,2161.495372,0,3.52370364,1.332022553,0.012655846,0.012021911,0.283792311,0.75073804,79.01486804,83.18145345
17,845992346,0,1,-1,1000,0.05,0.05,1,0.857135799,0.87806662,0.977954773,0.613634338,0.613634338,0.613634338,0.613634338,1.02022E-06,6.60005E-06,0.973154565,0.973154565,0,1.984592474,1.701065256,1.742604405,1.940841682,1.984592474,1.701065256,1.742604405,1.940841682,0.020384843,0.006772546,0.016351957,0.016351957,0.979615157,0.993227454,0.967296085,0.983648043,10000000,9796151.572,1335.422791,22.5750696,22.5750696,0,195846.3636,3310.745719,3310.745719,0,7.11852655,1.663310904,0.015299977,0.007584203,0.14047851,0.601210512,65.3595737,131.8530069
18,1868492522,0,1,-1,1000,0.05,0.05,1,0.992690344,0.911573041,0.922578549,0.578905873,0.578905873,0.578905873,0.578905873,6.97984E-07,3.00339E-06,0.982718782,0.982718782,0,1.908084035,1.894136597,1.739357967,1.7603574,1.908084035,1.894136597,1.739357967,1.7603574,0.018634164,0.00238138,0.011164397,0.011164397,0.981365836,0.99761862,0.977671206,0.988835603,10000000,9813658.363,433.8419138,4.954204767,4.954204767,0,181747.0108,2075.437801,2075.437801,0,7.233068859,1.506538513,0.012181391,0.004645477,0.138253903,0.663773273,82.09243268,215.2631549
19,1524841227,0,1,-1,1000,0.05,0.05,1,0.992850757,0.90332559,0.827907941,0.594254476,0.594254476,0.594254476,0.594254476,1.48029E-06,6.75065E-06,0.863271516,0.863271516,0,1.70905842,1.696839947,1.543836206,1.414943037,1.70905842,1.696839947,1.543836206,1.414943037,0.027550832,0.013162827,0.012230432,0.012230432,0.972449168,0.986837173,0.975539136,0.987769568,10000000,9724491.684,3537.761714,44.35327394,44.35327394,0,265231.3828,3325.232486,3325.232486,0,5.022635534,1.855963762,0.008364637,0.013211956,0.199098659,0.538803623,119.5509208,75.68902211
20,595739833,0,1,-1,1000,0.05,0.05,1,0.941581008,0.945148139,0.941859129,0.558195648,0.558195648,0.558195648,0.558195648,1.15025E-06,2.90386E-06,0.948227292,0.948227292,0,2.582188805,2.431339938,2.440550944,2.432058099,2.582188805,2.431339938,2.440550944,2.432058099,0.018943348,0.007672181,0.007677994,0.007677994,0.981056652,0.992327819,0.984644013,0.992322006,10000000,9810566.518,1431.050095,11.15895004,11.15895004,0,185093.4936,1443.310094,1443.310094,0,2.419622093,1.318203149,0.018482468,0.017247197,0.41328768,0.758608414,54.10532903,57.98043633
21,165612522,0,1,-1,1000,0.05,0.05,1,0.857528384,0.901443893,0.805310278,0.538123996,0.538123996,0.538123996,0.538123996,7.11536E-07,7.40272E-06,0.835388306,0.835388306,0,2.023543143,1.73524568,1.824110608,1.629580091,2.023543143,1.73524568,1.824110608,1.629580091,0.018859014,0.012363135,0.013144886,0.013144886,0.981140986,0.987636865,0.973710228,0.986855114,10000000,9811409.864,2270.268963,30.64815966,30.64815966,0,181361.875,2448.347659,2448.347659,0,5.143126761,1.426459123,0.004782826,0.013321155,0.194434251,0.701036563,209.0814014,75.06856718
22,348027176,0,1,-1,1000,0.05,0.05,1,0.856533115,0.909572169,0.886533387,0.563211545,0.563211545,0.563211545,0.563211545,1.23531E-06,3.14058E-06,0.875658113,0.875658113,0,2.021168736,1.731197953,1.838398831,1.791833565,2.021168736,1.731197953,1.838398831,1.791833565,0.022431933,0.010093291,0.009883674,0.009883674,0.977568067,0.989906709,0.980232653,0.990116326,10000000,9775680.67,2219.364692,22.3778265,22.3778265,0,217665.7671,2194.721215,2194.721215,0,5.933665412,1.40825869,0.00877477,0.009113277,0.168529894,0.710096808,113.9631017,109.7300137
23,1784246820,0,1,-1,1000,0.05,0.05,1,0.877678423,0.974579793,0.751919948,0.482884735,0.482884735,0.482884735,0.482884735,5.19376E-07,6.32415E-06,0.917454662,0.917454662,0,2.092622877,1.836649947,2.039427971,1.573484886,2.092622877,1.836649947,2.039427971,1.573484886,0.020198935,0.006077231,0.014573213,0.014573213,0.979801065,0.993922769,0.970853573,0.985426787,10000000,9798010.649,1191.757734,17.88914445,17.88914445,0,194910.3253,2925.744775,2925.744775,0,2.574567863,1.549917611,0.018023941,0.006500004,0.388414698,0.645195585,55.48176217,153.8460645
24,963267643,0,1,-1,1000,0.05,0.05,1,0.941630972,0.974703688,0.96434636,0.588731069,0.588731069,0.588731069,0.588731069,1.4091E-06,5.75352E-06,0.870577245,0.870577245,0,2.051913964,1.932145741,2.000008108,1.978755762,2.051913964,1.932145741,2.000008108,1.978755762,0.020906873,0.016607103,0.012429239,0.012429239,0.979093127,0.983392897,0.975141522,0.987570761,10000000,9790931.265,3385.716784,43.15464269,43.15464269,0,200485.8874,2555.410681,2555.410681,0,6.050290068,1.40678263,0.010596665,0.011077198,0.165281332,0.710841873,94.36931687,90.27553461
25,2059164380,0,1,-1,1000,0.05,0.05,1,0.942887496,0.931139174,0.982209827,0.571739611,0.571739611,0.571739611,0.571739611,1.25044E-06,4.17687E-06,0.917898235,0.917898235,0,1.707257407,1.609751662,1.589694252,1.676885003,1.707257407,1.609751662,1.589694252,1.676885003,0.020051532,0.003787799,0.011712804,0.011712804,0.979948468,0.996212201,0.976574392,0.988287196,10000000,9799484.683,741.7196377,8.896011108,8.896011108,0,195076.404,2339.700567,2339.700567,0,6.828803284,1.903958156,0.013575343,0.006791534,0.146438543,0.525221627,73.6629665,147.2421327
26,1186307661,0,1,-1,1000,0.05,0.05,1,0.896629044,0.851620181,0.885165577,0.577920107,0.577920107,0.577920107,0.577920107,7.75429E-07,7.32658E-06,0.887493612,0.887493612,0,2.241270693,2.009588399,1.908711353,1.983895667,2.241270693,2.009588399,1.908711353,1.983895667,0.022639774,0.019650213,0.010270681,0.010270681,0.977360226,0.980349787,0.979458638,0.989729319,10000000,9773602.256,4357.380145,45.69183447,45.69183447,0,217389.8463,2279.567203,2279.567203,0,3.775955663,1.436523547,0.004652204,0.015757718,0.264833618,0.696125032,214.9518984,63.46096465
27,816551244,0,1,-1,1000,0.05,0.05,1,0.938449906,0.968704231,0.885602278,0.578752815,0.578752815,0.578752815,0.578752815,5.15102E-07,3.75664E-06,0.85900273,0.85900273,0,1.677662088,1.574401829,1.625158363,1.485741367,1.677662088,1.574401829,1.625158363,1.485741367,0.02197493,0.007154009,0.015789806,0.015789806,0.97802507,0.992845991,0.968420388,0.984210194,10000000,9780250.702,1522.44254,24.8229723,24.8229723,0,211287.2581,3444.975831,3444.975831,0,7.669324125,1.920152601,0.011789184,0.018666442,0.130389586,0.520791941,84.82351238,53.572074
28,1100949081,0,1,-1,1000,0.05,0.05,1,0.966842969,0.934216942,0.958921685,0.530228989,0.530228989,0.530228989,0.530228989,6.73087E-07,6.20759E-06,0.84528303,0.84528303,0,2.138008187,2.067118182,1.99736347,2.050182413,2.138008187,2.067118182,1.99736347,2.050182413,0.025673902,0.006639348,0.010110674,0.010110674,0.974326098,0.993360652,0.979778652,0.989889326,10000000,9743260.977,1670.110719,17.23444894,17.23444894,0,249877.3028,2578.570131,2578.570131,0,1.891271437,1.941429536,0.015036549,0.015146635,0.528744833,0.515084365,66.50462,66.02126531
29,1921178322,0,1,-1,1000,0.05,0.05,1,0.855248351,0.876464291,0.862348452,0.490138302,0.490138302,0.490138302,0.490138302,5.73593E-07,5.22857E-06,0.877274919,0.877274919,0,2.203053737,1.884158076,1.93089793,1.899799979,2.203053737,1.884158076,1.93089793,1.899799979,0.021346602,0.014290909,0.010402195,0.010402195,0.978653398,0.985709091,0.97919561,0.989597805,10000000,9786533.981,2987.157124,31.73317962,31.73317962,0,206037.8318,2188.781927,2188.781927,0,2.721232916,1.378839967,0.004808372,0.011989623,0.367480488,0.725247327,207.9705906,83.40545478
30,21048016,0,1,-1,1000,0.05,0.05,1,0.9946332,0.997983004,0.876002225,0.467509549,0.467509549,0.467509549,0.467509549,1.24546E-06,5.81476E-06,0.812337602,0.812337602,0,1.847517453,1.837602197,1.843791018,1.6184294,1.847517453,1.837602197,1.843791018,1.6184294,0.026878576,0.012893901,0.010990429,0.010990429,0.973121424,0.987106099,0.978019142,0.989009571,10000000,9731214.245,3389.51782,38.08949451,38.08949451,0,259488.0958,2915.981248,2915.981248,0,2.721265136,1.678407385,0.016891082,0.013225101,0.367476137,0.595802908,59.20283992,75.61378692
31,739497172,0,1,-1,1000,0.05,0.05,1,0.855059634,0.974510137,0.910809565,0.525007703,0.525007703,0.525007703,0.525007703,1.24983E-06,2.84291E-06,0.958669779,0.958669779,0,2.040283619,1.744564165,1.988277069,1.858309836,2.040283619,1.744564165,1.988277069,1.858309836,0.01919972,0.012480341,0.014831997,0.014831997,0.98080028,0.987519659,0.970336006,0.985168003,10000000,9808002.799,2325.110021,35.54029133,35.54029133,0,183976.6874,2812.161578,2812.161578,0,4.682465437,1.353111355,0.018320023,0.003479498,0.213562708,0.739037476,54.58508476,287.3977608
32,663701277,0,1,-1,1000,0.05,0.05,1,0.997621115,0.936369382,0.856933353,0.619399335,0.619399335,0.619399335,0.619399335,1.34337E-06,4.56304E-06,0.973425583,0.973425583,0,1.899387313,1.894868889,1.778528124,1.627648339,1.899387313,1.894868889,1.778528124,1.627648339,0.021020872,0.003359924,0.008495035,0.008495035,0.978979128,0.996640076,0.983009931,0.991504965,10000000,9789791.276,694.285549,5.999918752,5.999918752,0,205942.9779,1779.730454,1779.730454,0,5.944531031,1.801148247,0.008364027,0.011057314,0.168221849,0.555201384,119.5596286,90.43787617
33,1852909376,0,1,-1,1000,0.05,0.05,1,0.89329644,0.99936354,0.873119263,0.473360102,0.473360102,0.473360102,0.473360102,1.27238E-06,3.8161E-06,0.837898876,0.837898876,0,2.408296184,2.151322407,2.4067634,2.102729789,2.408296184,2.151322407,2.4067634,2.102729789,0.022872224,0.005268399,0.010786868,0.010786868,0.977127776,0.994731601,0.978426263,0.989213132,10000000,9771277.758,1179.003699,12.99817687,12.99817687,0,222608.8445,2454.198519,2454.198519,0,1.611256906,1.549498003,0.01009587,0.0028774,0.620633492,0.645370306,99.05040294,347.5359944
34,423021749,0,1,-1,1000,0.05,0.05,1,0.93981758,0.954120336,0.86739719,0.618013355,0.618013355,0.618013355,0.618013355,1.26191E-06,3.18855E-06,0.902096197,0.902096197,0,1.864124443,1.751936923,1.778599041,1.616936304,1.864124443,1.751936923,1.778599041,1.616936304,0.024687483,0.001978591,0.008443563,0.008443563,0.975312517,0.998021409,0.983112873,0.991556437,10000000,9753125.17,480.2156649,4.124380297,4.124380297,0,242225.6075,2080.378871,2080.378871,0,7.385790214,1.646862812,0.013616033,0.016956803,0.135395126,0.60721512,73.44283182,58.97338169
35,2061807076,0,1,-1,1000,0.05,0.05,1,0.916056797,0.877858155,0.973368022,0.565889839,0.565889839,0.565889839,0.565889839,5.40369E-07,4.34317E-06,0.956857828,0.956857828,0,1.842772332,1.68808412,1.617692719,1.793695661,1.842772332,1.68808412,1.617692719,1.793695661,0.022969467,0.003804926,0.011151387,0.011151387,0.977030533,0.996195074,0.977697226,0.988848613,10000000,9770305.331,854.4792175,9.745990952,9.745990952,0,223717.3619,2551.668127,2551.668127,0,5.077312459,1.78237121,0.01386048,0.006549471,0.196954591,0.561050355,72.14757347,152.6840785
36,2195743,0,1,-1,1000,0.05,0.05,1,0.901244407,0.972529036,0.978220897,0.48023106,0.48023106,0.48023106,0.48023106,1.4812E-06,5.91927E-06,0.956886836,0.956886836,0,2.792394846,2.516630238,2.715685066,2.731578991,2.792394846,2.516630238,2.715685066,2.731578991,0.018518675,0.019150049,0.007879075,0.007879075,0.981481325,0.980849951,0.984241849,0.992120925,10000000,9814813.247,3490.451667,27.94184338,27.94184338,0,178778.1005,1431.158532,1431.158532,0,1.704449984,1.162530402,0.010483349,0.014455705,0.586699527,0.860192558,95.38936191,69.17684275
37,1164761261,0,1,-1,1000,0.05,0.05,1,0.944187252,0.973731237,0.982084542,0.534898659,0.534898659,0.534898659,0.534898659,1.1762E-06,6.8917E-06,0.951845601,0.951845601,0,1.695760794,1.601115724,1.651215254,1.665380463,1.695760794,1.601115724,1.651215254,1.665380463,0.023000154,0.010708978,0.01017896,0.01017896,0.976999846,0.989291022,0.97964208,0.98982104,10000000,9769998.458,2412.938178,25.07160723,25.07160723,0,222906.2512,2316.104917,2316.104917,0,6.875573313,1.512260702,0.013813125,0.005727893,0.145442417,0.661261646,72.39491412,174.5842783
38,1645660382,0,1,-1,1000,0.05,0.05,1,0.896111421,0.868540946,0.855118104,0.531996223,0.531996223,0.531996223,0.531996223,1.24561E-06,4.42853E-06,0.939121746,0.939121746,0,2.286972965,2.049382593,1.986329662,1.955631984,2.286972965,2.049382593,1.986329662,1.955631984,0.018656451,0.001761921,0.006783986,0.006783986,0.981343549,0.998238079,0.986432029,0.993216014,10000000,9813435.491,324.2519545,2.229976842,2.229976842,0,183708.9551,1263.42096,1263.42096,0,5.851924642,1.134243613,0.006565444,0.018966543,0.17088395,0.881644815,152.3126122,52.72442109
39,114769359,0,1,-1,1000,0.05,0.05,1,0.943531868,0.967090581,0.955885216,0.609407712,0.609407712,0.609407712,0.609407712,5.13544E-07,6.90788E-06,0.917041107,0.917041107,0,1.851055531,1.746529884,1.790138369,1.769396616,1.851055531,1.746529884,1.790138369,1.769396616,0.021738487,0.006678187,0.016670136,0.016670136,0.978261513,0.993321813,0.966659727,0.983329864,10000000,9782615.13,1403.335545,24.20065107,24.20065107,0,208733.8632,3599.634748,3599.634748,0,7.631837102,1.761725266,0.004349121,0.003083651,0.13103005,0.567625395,229.9315407,324.2908642
40,922659550,0,1,-1,1000,0.05,0.05,1,0.929864571,0.938637227,0.943952046,0.607341806,0.607341806,0.607341806,0.607341806,5.09927E-07,2.84045E-06,0.869559469,0.869559469,0,1.886948845,1.754606879,1.771160433,1.781189224,1.886948845,1.754606879,1.771160433,1.781189224,0.018715481,0.007085328,0.015489808,0.015489808,0.981284519,0.992914672,0.969020385,0.984510192,10000000,9812845.192,1284.972627,20.54030962,20.54030962,0,180071.8515,2878.451654,2878.451654,0,6.247320715,1.987309244,0.004584707,0.015278626,0.160068619,0.503192949,218.1164639,65.45091208
