Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-197672312,637575444,18888345,8788862,175777.24,18888345,13537295,206943,240364,0,18670446,8788862,11701996.28,223960.0498,10164.90824,212685.9395,2789.974231,2926.725055,0.01043956,0.019138712,0.045388316,0.012005509,0.013096064,4.50048E-08,0.716725938,0.010586443,0.012743363,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-165497785,1782208955,15304304,12454745,249094.9,15304304,10629195,102687,194727,0,15183909,12454745,11703142.92,212677.5276,6895.278352,204883.4948,1467.131703,2736.044121,0.00010989,0.018173787,0.032419796,0.005075723,0.010774514,5.28606E-10,0.694699354,0.004960955,0.01067012,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-168837391,1346957648,15531835,13519041,270380.82,15531835,10126348,112496,164406,0,15447023,13519041,11697763.06,209349.3436,2517.212582,205920.0562,1612.478022,2315.137967,0,0.017896866,0.011998566,0.006020385,0.009269013,0,0.652127628,0.005692455,0.008917118,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-203790598,1532904233,18869168,15098918,301978.36,18869168,12227076,129992,233626,0,18753462,15098918,11700380.6,237198.1796,1748.032198,234342.1931,1756.154396,3029.902308,0.001593407,0.020272705,0.00736915,0.00731816,0.012641941,7.28624E-09,0.647995008,0.006823384,0.012267065,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-191750435,1931305835,17875959,12990845,259816.9,17875959,12482199,174756,206104,0,17741086,12990845,11698301.09,241732.5059,4018.801209,236663.9953,2376.258407,2808.038736,0.000659341,0.020664174,0.016618721,0.008787829,0.010930636,2.47734E-09,0.698303692,0.008737216,0.010843479,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-226836637,519459090,21654552,10291117,205822.34,21654552,15787744,162532,231737,2,21419737,10291117,11698425.96,301133.527,7034.582802,292827.4769,2404.079011,3413.389725,0.000934066,0.025741017,0.023372308,0.008909553,0.01122898,4.21308E-09,0.729064541,0.008379035,0.010607952,1.0179E-07,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-139083034,1056063995,12881744,10265594,205311.88,12881744,8615775,455728,149752,0,12769381,10265594,11696428.63,176317.1374,4755.997912,170804.5779,6309.60967,2210.344396,0,0.015074512,0.02694899,0.030752113,0.009284034,0,0.669146956,0.030428425,0.008642902,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-207294554,325838166,19365038,13644174,272883.48,19365038,12322081,335964,162453,1,19210054,13644174,11703358.32,237215.0361,4449.796593,231628.0945,4187.474341,2268.122637,0.043571429,0.020268975,0.018759632,0.017712952,0.00955329,1.86731E-07,0.636305022,0.017435858,0.008407399,5.21065E-08,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-220823805,897039930,21479391,6029895,120597.9,21479391,14907162,197856,245315,3,21242848,6029895,11704221.91,288408.27,7601.368791,279545.6192,2668.104451,3388.683736,0.061263736,0.024641042,0.026359443,0.00999339,0.011226078,2.2185E-07,0.69405177,0.009963813,0.010917414,1.44222E-07,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-202601263,954503755,18729952,15301743,306034.86,18729952,13899470,136464,171797,1,18619105,15301743,11705832.18,249757.4153,5890.818242,242766.6273,1913.357802,2416.809451,0.001483516,0.021336261,0.023582102,0.007456295,0.009524204,6.76076E-09,0.7421061,0.007108894,0.009044367,5.14534E-08,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-154003648,421819801,14260061,11403038,228060.76,14260061,9547782,457269,149468,0,14158376,11403038,11710872.72,200721.3352,6212.220659,193671.7765,6408.307527,2104.002418,5.49451E-05,0.017140576,0.030949675,0.030091638,0.008944026,4.1168E-10,0.669651433,0.030201042,0.00894296,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-191629107,588159314,19162837,737,14.74,19162837,13170823,243845,10359,0,18953650,737,11705767.13,253257.2205,2771.490549,249360.5559,3697.212088,142.3156593,0,0.021635881,0.010945437,0.014724358,0.000517756,0,0.687323702,0.012851481,0.000498264,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-242082851,901026866,24208247,381,7.62,24208247,17371451,354774,8416,1,23919732,381,11706190.02,323599.8907,12832.39995,309346.0041,5445.017912,116.1955495,0.002087912,0.027642626,0.039661638,0.015952479,0.000441065,7.11625E-09,0.717675466,0.013927206,0.000424458,3.75794E-08,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-187447247,1880330673,17324490,14202347,284046.94,17324490,12506616,97139,145784,0,17209534,14202347,11694639.55,232444.8577,3387.278297,228040.1817,1322.735714,1964.256923,0.000494505,0.019876274,0.014554814,0.004949623,0.007748998,2.11963E-09,0.72192406,0.004880514,0.007720386,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-224373726,1318135416,20822224,16151486,323029.72,20822224,14021682,140218,1031211,0,20695014,16151486,11711076.17,236351.971,2052.367857,233077.0984,1747.678077,11653.07121,0.00010989,0.020182137,0.008681665,0.007132328,0.049284153,6.9047E-10,0.67340103,0.006510734,0.049493322,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-224752633,1964956472,21077529,13977343,279546.86,21077529,13871353,178868,559773,0,20927512,13977343,11693563.45,307058.9676,3078.893132,302742.3704,2787.389615,8270.861813,0.000934066,0.026258775,0.010025274,0.008997672,0.026488424,3.1731E-09,0.658122303,0.008424495,0.026128556,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-150816528,366759379,15074279,73738,1474.76,15074279,10950258,367976,130090,1,14906766,73738,11706454.36,226137.4701,7109.303022,218142.9096,5495.252253,1961.767088,0.03010989,0.019318564,0.031453389,0.022977143,0.009306715,1.22775E-07,0.726518922,0.023044947,0.009273789,6.3814E-08,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-206631385,966043969,18923181,17399575,347991.5,18923181,12339659,470885,345802,0,18846797,17399575,11704291.86,259517.5131,4105.168352,254301.1588,6530.724835,4844.903462,0,0.022172839,0.015816174,0.024973436,0.018525006,0,0.65209882,0.024711983,0.018141092,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-166385732,1328972933,15396415,12421582,248431.64,15396415,10259104,104393,128212,0,15297420,12421582,11707486.89,196657.9575,3159.413132,192594.3835,1426.493297,1792.404945,0,0.016798297,0.016049774,0.005949695,0.007815447,0,0.666426999,0.005583385,0.007163208,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-255063593,1808216388,23348421,21579383,431587.66,23348421,16348396,86315,239796,0,23270045,21579383,11702877.6,329485.1095,5314.731099,322799.4335,1345.357912,3485.14978,0.00032967,0.028153942,0.016141889,0.00525218,0.012440136,1.51058E-09,0.700253828,0.004754718,0.01207488,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-233554456,2042682031,21458774,18966716,379334.32,21458774,14641153,117305,133595,2,21368302,18966716,11708917.84,300736.132,1706.582033,297769.6068,1641.992582,1869.721758,0.000384615,0.025683585,0.005682782,0.00637294,0.007052317,2.38133E-09,0.682336038,0.006365755,0.007043624,1.10018E-07,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-210541260,1444431133,19783177,12709490,254189.8,19783177,14617105,207826,195976,1,19611475,12709490,11702196.97,280144.8249,8076.779286,270906.2845,3026.152473,2871.307418,0.005659341,0.023939525,0.028828895,0.010741679,0.010207576,2.12055E-08,0.738864747,0.010454183,0.009877024,4.98983E-08,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-218468650,2023176077,21846431,4340,86.8,21846431,15031111,190440,6840,25,21714089,4340,11707650.97,292946.841,4140.668791,287523.5303,2803.141099,95.25351648,0.275879121,0.02502179,0.014133492,0.009405806,0.000329716,9.43734E-07,0.688039545,0.008582439,0.000316957,1.13389E-06,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-147083228,497668124,14708050,2728,54.56,14708050,10600011,178687,18931,0,14566065,2728,11705924.68,194231.3715,8031.224505,185336.4119,2511.192253,296.2434066,0,0.016593953,0.041388954,0.010379105,0.001227928,0,0.72093891,0.009760092,0.001059976,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-146702788,1683285621,13752227,9180518,183610.36,13752227,9197246,553172,154449,0,13636821,9180518,11698413.72,206280.4558,6484.383626,198988.5577,8249.249615,2455.672198,0,0.017633245,0.031462773,0.039107038,0.009728792,2.10363E-10,0.669095896,0.039264058,0.00919276,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-208849208,2132604995,20882871,20498,409.96,20882871,14591252,234657,39676,0,20801771,20498,11712869.03,253869.6699,2952.821209,249690.6965,2917.673571,546.2891758,0.000494505,0.021674478,0.011631727,0.01138774,0.002153359,2.10907E-09,0.698719126,0.01113882,0.001899951,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-142586134,334814042,14258495,1184,23.68,14258495,9559848,108012,15546,0,14187412,1184,11711428.87,182445.9331,5575.671538,176032.9762,1458.322967,233.147967,0,0.015579991,0.030547984,0.005688431,0.000854542,0,0.670695676,0.005415557,0.000740587,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-180313023,960413463,17651468,3798343,75966.86,17651468,11313437,133155,131334,0,17497452,3798343,11698448.36,230631.2303,5069.421099,224525.262,1858.204505,1865.971044,0,0.019714765,0.021978642,0.007674987,0.008266086,0,0.640943885,0.007185537,0.007611,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-158798202,694662064,14617548,12622722,252454.44,14617548,9334097,665513,142914,147,14528753,12622722,11706834.51,200233.2824,3388.834341,195986.022,9094.305385,2107.558132,1.963461538,0.017104904,0.016894392,0.043740799,0.008013058,8.4407E-06,0.638749456,0.043854701,0.007476187,8.63248E-06,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-230011166,2039215316,21375799,16253176,325063.52,21375799,15107229,149559,600646,0,21226681,16253176,11706852.84,309719.5053,1619.577363,306844.8792,2191.20511,8721.131703,0.005604396,0.026455666,0.005243551,0.007512527,0.027769458,1.93272E-08,0.706765153,0.007429757,0.027732762,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-197918738,752250422,18518171,12737028,254740.56,18518171,12634232,219792,285906,0,18373801,12737028,11697736.8,252845.4684,8588.241923,243169.7549,3189.381429,4039.452308,0,0.021614834,0.033973602,0.011356777,0.015537666,0,0.68234631,0.010715789,0.015022995,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-184894888,870382005,17817448,6720408,134408.16,17817448,13238257,181980,200054,0,17617003,6720408,11708355.24,249419.2277,6940.127088,241432.8381,2872.65467,3104.892088,0.000494505,0.021303091,0.027813339,0.010704439,0.012580232,2.18823E-09,0.743026663,0.009519654,0.011352762,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-136079271,63309082,12816962,7909651,158193.02,12816962,8432639,453561,171340,0,12699039,7909651,11704166.45,201274.0076,4706.641758,195814.5989,7137.408297,2777.390659,0,0.017198116,0.023367389,0.032542736,0.012298985,0,0.658184574,0.0324077,0.011889174,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-213238579,1416017686,20344908,9789499,195789.98,20344908,13652865,181634,350094,0,20131896,9789499,11703126.53,321418.4044,4329.824231,315893.8521,3144.556978,5673.959505,0,0.027463842,0.013475547,0.010083668,0.017119129,0,0.671067302,0.009212205,0.016692357,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-239597901,298259187,22000370,19594201,391884.02,22000370,14625689,265549,182853,0,21901809,19594201,11699319.22,280208.7049,10064.39192,268852.5115,3536.291923,2528.277912,0,0.023950684,0.035920431,0.013294829,0.009485632,0,0.664767536,0.012754349,0.008775981,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-152749002,1491353073,14289464,9854362,197087.24,14289464,8954354,148172,320725,0,14156292,9854362,11698748.33,194742.9554,4086.726264,189817.0274,2198.341593,4511.502418,0,0.016646562,0.020994603,0.008759954,0.021780483,0,0.626945367,0.008084901,0.021105401,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-213383541,2020308310,19542471,17958831,359176.62,19542471,12571523,107850,244799,0,19470582,17958831,11703452.01,229268.3642,6676.856264,221444.0277,1350.401813,2949.353571,0.00010989,0.019589812,0.029120718,0.00573695,0.012711596,6.86861E-10,0.643296429,0.005396967,0.012401382,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-158789361,1045595176,15878789,1471,29.42,15878789,11142405,145291,11778,0,15823645,1471,11713436.61,209002.2777,8550.419011,199519.5095,1938.834286,182.139011,0.000604396,0.01784385,0.040910193,0.008074624,0.000719722,2.9043E-09,0.701775251,0.007977631,0.000621487,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-146263998,517410335,13826126,8002738,160054.76,13826126,9517755,165099,353362,0,13649373,8002738,11695588.34,194612.3965,6449.792418,187350.5756,2738.27978,5077.885824,0,0.016639236,0.03315807,0.010654579,0.025793248,0,0.688822622,0.009094544,0.025242214,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-216877980,950311539,21685174,26240,524.8,21685174,13521214,136844,59733,0,21612190,26240,11703444.42,278303.3399,9061.013242,267968.8128,1792.48978,847.1971429,0.001703297,0.023779346,0.032568435,0.007158391,0.003352968,7.16545E-09,0.623520641,0.00702612,0.003035418,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-222648513,678124424,22264804,473,9.46,22264804,15789213,209532,3791,0,22140843,473,11705111.91,299852.2884,9469.014835,289076.1191,2869.839945,57,0.000274725,0.025617063,0.031577836,0.009492383,0.000201413,1.25231E-09,0.709152876,0.009340776,0.000180269,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-195028414,1942016093,17899092,16037494,320749.88,17899092,12264458,594682,696544,0,17813990,16037494,11700499.05,271476.7337,2616.614341,267809.2381,9036.027088,10544.46115,0.000604396,0.023202106,0.009634779,0.032808504,0.038304562,2.32238E-09,0.685198227,0.032753055,0.038374716,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-162899634,1575700404,14973793,13161704,263234.08,14973793,10581653,140153,519291,0,14895006,13161704,11705545.46,191499.7964,4892.546099,185727.8634,1953.626923,6696.817473,0,0.016360346,0.02553065,0.008608597,0.033961213,0,0.706763833,0.007931585,0.033684777,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-193804197,108639960,19378907,15127,302.54,19378907,12212538,145942,28821,0,19277952,15127,11705894.38,276627.1648,2174.320604,273314.8885,2231.288516,458.535989,0,0.023631354,0.007861241,0.008103968,0.001623474,1.96887E-10,0.630205209,0.007577862,0.001455624,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-214143940,1017522893,19916987,14974070,299481.4,19916987,14442395,156155,334459,0,19778032,14974070,11704209.52,240621.8252,10811.45962,228640.9056,2009.540879,4116.217473,0.00032967,0.020558765,0.044925571,0.007981818,0.016762611,1.75036E-09,0.72514272,0.007513574,0.016462078,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-194115877,998872168,17910768,15008197,300163.94,17910768,12917604,281618,272254,0,17811631,15008197,11700757.5,218085.0205,7757.15511,209276.0469,3527.32489,3417.552637,0.000659341,0.01863859,0.035559829,0.014705255,0.014581286,3.19841E-09,0.721287007,0.014332895,0.014164805,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-189827634,739005034,18982702,614,12.28,18982702,13769476,177047,5049,0,18864510,614,11702150.99,293762.0227,6516.264066,286131.1342,2790.246154,82.3210989,0.012142857,0.025103392,0.022178789,0.009336666,0.000277719,4.1737E-08,0.725370766,0.009173536,0.000263243,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-211709725,459358193,20123436,10475365,209507.3,20123436,14747352,159864,186665,0,19950620,10475365,11715198.46,247195.7914,8425.590495,237588.6072,2023.451319,2396.025385,0,0.021100522,0.034083942,0.008104624,0.009606529,2.20554E-10,0.732843723,0.007866797,0.009197644,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-198648651,1768366435,18556785,13080801,261616.02,18556785,11737584,162734,351068,0,18377469,13080801,11706331.93,278812.8097,7985.814121,269737.4479,2700.555549,5386.347912,0.001868132,0.023817839,0.028630088,0.009091422,0.018963092,6.84134E-09,0.63255693,0.008265046,0.018583372,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-164996766,1228672452,15138965,13607116,272142.32,15138965,10153815,101665,628917,0,15069172,13607116,11701774.73,242833.7851,2627.896538,239316.9221,1703.099451,10046.18374,0.000384615,0.020752456,0.010810729,0.005701919,0.041008404,1.38327E-09,0.670764782,0.00546741,0.041157528,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-202582184,37809905,20251249,69694,1393.88,20251249,14737832,119667,121577,0,20095827,69694,11698490.56,258920.6819,10772.61203,246958.8991,1647.424451,1781.534615,0,0.022132763,0.041605428,0.006366573,0.006879955,0,0.727750914,0.005937279,0.006008026,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-153014775,1307940482,14308308,9931695,198633.9,14308308,9959064,151414,480323,12290,14161568,9931695,11698283.11,199384.4952,5975.62967,192568.6523,2301.918791,6744.935055,172.9828571,0.017043877,0.029971127,0.008436514,0.033342499,0.000901269,0.696329876,0.007766848,0.033048934,0.000886612,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-205690555,1936534713,19092265,14767905,295358.1,19092265,13643957,126431,170146,0,18955387,14767905,11716473.74,218498.914,10490.55516,206887.2535,1477.19,1980.663077,0.000494505,0.018649089,0.048010108,0.006463682,0.008998896,2.64439E-09,0.714638414,0.0063398,0.008851123,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-206339735,348781543,19557271,10767025,215340.5,19557271,13081264,184368,436348,1,19361032,10767025,11704657.31,298334.4297,4615.217088,292570.8588,2996.86489,6712.545879,0.003956044,0.025488729,0.015463798,0.009791684,0.022691492,1.39957E-08,0.668878271,0.00919425,0.022503068,5.12886E-08,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-133435932,175996053,13342760,8332,166.64,13342760,9051401,557100,24389,0,13290581,8332,11696301.81,198708.9473,4639.667418,193285.7774,8273.800769,415.1636264,0.00956044,0.016988834,0.023357053,0.039405212,0.001466028,3.43741E-08,0.678625168,0.03949857,0.001294474,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-176083329,1325890634,16171761,14365719,287314.38,16171761,10332163,135385,212349,0,16091278,14365719,11699115.89,222514.2751,1580.96,219983.6534,1945.284011,3018.245055,0.00010989,0.019019858,0.007101282,0.007914517,0.012688199,6.49494E-10,0.638958159,0.007605215,0.012310349,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-182101010,1953107222,16887758,13223430,264468.6,16887758,12538508,292976,157128,0,16768396,13223430,11707560.7,231253.5953,7263.539505,222998.2833,4088.059231,2312.079945,0,0.019753168,0.031408603,0.01680206,0.009287145,0,0.742497375,0.016504147,0.008658401,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-195247504,652553058,19524690,604,12.08,19524690,13880294,451932,6302,7,19484927,604,11714868.91,304769.3965,9025.182418,294597.7135,6988.241154,111.9116484,0.086263736,0.026015429,0.029614361,0.023071565,0.00038117,2.88819E-07,0.710910896,0.023289802,0.000335495,3.59122E-07,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-203163724,56178946,20311230,51424,1028.48,20311230,13956445,622291,88419,0,20184412,51424,11709649.19,308145.0216,4807.729615,302144.7186,9459.926868,1419.393242,0.001538462,0.026314955,0.015606856,0.030909653,0.004561313,5.46431E-09,0.687142268,0.030853309,0.004309484,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-172041848,1866466869,15843492,13606928,272138.56,15843492,10616442,189549,192159,0,15755590,13606928,11704542.8,186789.9921,6014.665165,179844.943,2307.857692,2398.023626,0.035549451,0.015959494,0.032204203,0.010895188,0.011311802,1.60619E-07,0.670177846,0.010574066,0.010718229,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-231688432,333082130,23168728,1152,23.04,23168728,16856268,211188,3191,0,23030723,1152,11705411.88,290889.8837,6746.198462,282783.3178,2842.267857,45.60763736,0.001263736,0.024850356,0.023193131,0.009704832,0.000162956,4.75835E-09,0.727551406,0.00907017,0.000142067,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-236681043,1466432886,22533709,11343953,226879.06,22533709,14377795,161720,186079,0,22335989,11343953,11704202.12,305813.522,2066.536209,302423.768,2321.541154,2642.171593,0,0.026128143,0.00676486,0.008052818,0.008409652,0,0.638086326,0.007623768,0.008048325,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-192673017,2063853887,18368603,8986987,179739.74,18368603,12615701,123715,194905,6,18174471,8986987,11700470.76,264004.2769,8733.669121,254192.0545,1930.413571,3021.814725,0.115494505,0.022563531,0.033080887,0.007468917,0.011347276,4.53204E-07,0.686800437,0.006893139,0.010530304,3.37227E-07,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-260247813,1190662303,26024687,943,18.86,26024687,18144215,288725,6679,292,25791947,943,11701734.74,357300.7271,13069.82956,342702.9341,4173.459286,107.8786813,4.144175824,0.030533416,0.036600054,0.012215405,0.000388737,1.08987E-05,0.697248439,0.011617618,0.000326767,1.04778E-05,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-221307538,2073463656,21638146,4926078,98521.56,21638146,15655260,136470,376250,0,21273697,4926078,11700628.1,310463.7291,11622.60742,297570.668,2226.724066,6270.261593,0.002142857,0.026534038,0.03743781,0.008255879,0.019459853,8.2363E-09,0.723492526,0.007264638,0.016790627,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-168563176,309444972,15523321,13329966,266599.32,15523321,11040156,164125,734634,0,15423379,13329966,11707295.02,193361.8949,5802.543352,186647.7929,2116.498352,9120.453187,0,0.016516974,0.02999519,0.009488162,0.046308386,0,0.711244698,0.00917164,0.046436333,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-200191505,229521930,18651481,13676695,273533.9,18651481,13912418,116157,188205,0,18488650,13676695,11701039.93,243863.8604,6813.558407,235955.1988,1664.140879,2630.856099,0.000164835,0.020841248,0.027934777,0.006507139,0.01047608,8.40597E-10,0.745928267,0.005956851,0.009819325,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-228909747,1832672766,21493161,13978137,279562.74,21493161,14449425,169755,500935,0,21306081,13978137,11700753.38,275755.4944,3983.289286,270510.1073,2367.043791,6475.294725,0.00010989,0.023567114,0.014457805,0.00915149,0.022816165,6.31793E-10,0.672282894,0.008438813,0.022641726,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-155072631,134895350,14670610,8366531,167330.62,14670610,9621925,231433,205061,0,14466060,8366531,11707977.45,200369.2328,5411.989231,194095.7248,3273.648407,3157.928242,0,0.017115159,0.027008303,0.012751556,0.013812136,0,0.656171038,0.012384529,0.012292724,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-215991101,784736798,20012059,15870511,317410.22,20012059,13624800,180199,167537,1,19892856,15870511,11707850.25,289911.7347,2901.181374,285835.6366,2587.710495,2395.683132,0.000604396,0.024762388,0.010003912,0.008633213,0.008169934,2.53839E-09,0.680825978,0.008701672,0.008271819,4.80279E-08,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-234367547,1875735714,21534739,19020157,380403.14,21534739,14526271,232135,189690,0,21441997,19020157,11699972.46,315362.1295,3393.740495,310703.8572,3472.229725,2906.411868,0.00010989,0.026954014,0.010775576,0.012164465,0.010244761,6.49395E-10,0.674595999,0.0119133,0.009800295,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-158537766,959243816,15842779,109976,2199.52,15842779,10656786,119412,215466,0,15587116,109976,11697277.72,205435.9056,4578.953242,199926.648,1678.075604,3104.41967,0.00456044,0.017562797,0.02230652,0.006020187,0.015625744,1.68959E-08,0.672849257,0.005581346,0.014085442,0,0
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 0.0%,364,0.045,1,0,-201936759,1885627015,20193636,399,7.98,20193636,14169770,180278,5205,0,20110022,399,11701809.08,285377.0022,9235.304725,274955.9024,2511.483846,79.5760989,0.00010989,0.0243874,0.032360918,0.008707716,0.00027759,9.39551E-10,0.701693689,0.00883177,0.000258004,0,0
