Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
87,149308044,0,1,-1,1000,0.05,0.05,1,0.95808194,0.813028707,0.850712857,0.127347806,0.127347806,0.127347806,0.127347806,1.0499E-05,1.40195E-05,0.837800225,0.837800225,0,8.855148347,8.483957712,7.199489809,7.533188549,8.855148347,8.483957712,7.199489809,7.533188549,0.025094614,0.012715246,0.009708561,0.009708561,0.974905386,0.987284754,0.980582879,0.990291439,10000000,9749053.858,3128.884873,30.97848173,30.97848173,0,242944.6054,2405.347376,2405.347376,0,0.135402925,2.408170799,0.028336693,0.025485762,7.385364855,0.415252938,35.28993264,39.23759488
88,1462131874,0,1,-1,1000,0.05,0.05,1,0.963033082,0.949082163,0.947896612,0.25968477,0.25968477,0.25968477,0.25968477,1.29016E-05,1.10534E-05,0.950703602,0.950703602,0,4.522739123,4.355547394,4.292451029,4.287089093,4.522739123,4.355547394,4.292451029,4.287089093,0.019830051,0.012096699,0.03508596,0.03508596,0.980169949,0.987903301,0.92982808,0.96491404,10000000,9801699.492,2230.454539,84.16355706,84.16355706,0,182154.9259,6873.400121,6873.400121,0,0.363546307,1.90074849,0.008403957,0.025705619,2.750681225,0.526108533,118.991561,38.90199984
89,715820144,0,1,-1,1000,0.05,0.05,1,0.881800301,0.816818619,0.758365181,0.362113243,0.362113243,0.362113243,0.362113243,9.69202E-06,1.39017E-05,0.989377181,0.989377181,0,3.404947509,3.002483737,2.781224523,2.582193633,3.404947509,3.002483737,2.781224523,2.582193633,0.022275497,0.000545292,0.004877575,0.004877575,0.977724503,0.999454708,0.990244851,0.995122425,10000000,9777245.03,120.2816509,0.592462279,0.592462279,0,220461.6806,1085.911514,1085.911514,0,0.605091567,1.965855772,0.022466345,0.020447074,1.652642435,0.508684317,44.51102346,48.90675428
90,1025685143,0,1,-1,1000,0.05,0.05,1,0.878662587,0.836014202,0.803206225,0.204825317,0.204825317,0.204825317,0.204825317,9.55024E-06,6.26891E-06,0.92794392,0.92794392,0,4.992736336,4.386930624,4.173998486,4.010196903,4.992736336,4.386930624,4.173998486,4.010196903,0.025237072,0.013697154,0.001766352,0.001766352,0.974762928,0.986302846,0.996467295,0.998233648,10000000,9747629.277,3444.548956,6.105857385,6.105857385,0,248034.6232,439.6697667,439.6697667,0,0.28510253,2.519305047,0.012773982,0.038023072,3.507510091,0.396934861,78.28412198,26.29982144
91,2078392968,0,1,-1,1000,0.05,0.05,1,0.786891351,0.768002731,0.888831617,0.28770521,0.28770521,0.28770521,0.28770521,1.37773E-05,8.33934E-06,0.95915094,0.95915094,0,3.290154495,2.588994115,2.526847638,2.924393342,3.290154495,2.588994115,2.526847638,2.924393342,0.024829068,0.016854711,0.032019046,0.032019046,0.975170932,0.983145289,0.935961909,0.967980954,10000000,9751709.315,3916.876749,133.9954697,133.9954697,0,228473.7464,7816.035307,7816.035307,0,0.545122917,2.071677889,0.034393531,0.02225383,1.834448653,0.482700523,29.07523537,44.93608491
92,67617032,0,1,-1,1000,0.05,0.05,1,0.878565645,0.983935716,0.919697089,0.145481987,0.145481987,0.145481987,0.145481987,1.47516E-05,1.38279E-05,0.960215399,0.960215399,0,10.42110719,9.155626762,10.25369957,9.584261943,10.42110719,9.155626762,10.25369957,9.584261943,0.021228349,0.016197054,0.027784039,0.027784039,0.978771651,0.983802946,0.944431922,0.972215961,10000000,9787716.508,3247.303702,95.53172729,95.53172729,0,197240.0024,5802.561094,5802.561094,0,0.113991586,2.271280925,0.037738731,0.022390051,8.772577311,0.440280191,26.49797602,44.66269467
93,1828751914,0,1,-1,1000,0.05,0.05,1,0.832227846,0.808009154,0.913666399,0.372411034,0.372411034,0.372411034,0.372411034,1.28797E-05,7.93269E-06,0.813413371,0.813413371,0,2.538806437,2.112865413,2.051378842,2.319622135,2.538806437,2.112865413,2.051378842,2.319622135,0.026204687,0.01637098,0.020275157,0.020275157,0.973795313,0.98362902,0.959449686,0.979724843,10000000,9737953.134,4116.00457,86.97969288,86.97969288,0,247304.7783,5226.061659,5226.061659,0,0.873934648,2.385200338,0.03255687,0.02084652,1.14425032,0.419251995,30.71548315,47.9696366
94,1660272065,0,1,-1,1000,0.05,0.05,1,0.959038035,0.968355743,0.867631508,0.248139794,0.248139794,0.248139794,0.248139794,1.4028E-05,8.61803E-06,0.905215515,0.905215515,0,4.408016668,4.227455643,4.268528257,3.824534147,4.408016668,4.227455643,4.268528257,3.824534147,0.025616669,0.005411057,0.015620193,0.015620193,0.974383331,0.994588943,0.968759614,0.984379807,10000000,9743833.313,1342.829289,21.65165914,21.65165914,0,246821.1111,3979.721482,3979.721482,0,0.349390917,2.18138585,0.02015927,0.025341131,2.862123629,0.458424171,49.60497064,39.46153818
95,1017522893,0,1,-1,1000,0.05,0.05,1,0.885867999,0.951337829,0.995981872,0.38066589,0.38066589,0.38066589,0.38066589,1.31009E-05,1.33388E-05,0.927242079,0.927242079,0,3.42477522,3.03389877,3.258118221,3.411014036,3.42477522,3.03389877,3.258118221,3.411014036,0.020356813,0.003632865,0.012520105,0.012520105,0.979643187,0.996367135,0.974959789,0.987479895,10000000,9796431.874,721.0174394,9.259063147,9.259063147,0,197749.7194,2539.435303,2539.435303,0,0.601433486,2.080544703,0.036419214,0.023263785,1.662694251,0.480643362,27.45803344,42.98526704
96,588159314,0,1,-1,1000,0.05,0.05,1,0.75681039,0.904313786,0.758579906,0.380469346,0.380469346,0.380469346,0.380469346,5.50838E-06,1.10381E-05,0.92083942,0.92083942,0,2.835168659,2.145685097,2.563882105,2.150701975,2.835168659,2.145685097,2.563882105,2.150701975,0.025656029,0.018782439,0.003912784,0.003912784,0.974343971,0.981217561,0.992174432,0.996087216,10000000,9743439.706,4781.117942,18.85503291,18.85503291,0,249771.4457,985.0099673,985.0099673,0,0.81843598,2.075973715,0.008823626,0.027687172,1.221842666,0.481701667,113.332092,36.11780993
97,967109411,0,1,-1,1000,0.05,0.05,1,0.988200054,0.760499648,0.771450932,0.32776935,0.32776935,0.32776935,0.32776935,5.77899E-06,1.02303E-05,0.846489944,0.846489944,0,3.511112477,3.469681539,2.670199803,2.708650992,3.511112477,3.469681539,2.670199803,2.708650992,0.025461434,0.009479097,0.000794907,0.000794907,0.974538566,0.990520903,0.998410185,0.999205093,10000000,9745385.663,2409.676949,1.918519924,1.918519924,0,251799.8706,200.4762791,200.4762791,0,0.518585157,2.245035764,0.030638254,0.028856022,1.928323608,0.445427202,32.63893554,34.65481125
98,1981398688,0,1,-1,1000,0.05,0.05,1,0.982203998,0.955341711,0.773883569,0.312224273,0.312224273,0.312224273,0.312224273,9.04567E-06,1.15973E-05,0.828065339,0.828065339,0,3.944136336,3.873946479,3.767997956,3.052302304,3.944136336,3.873946479,3.767997956,3.052302304,0.02088728,0.003581497,0.003132421,0.003132421,0.97911272,0.996418503,0.993735157,0.996867579,10000000,9791127.196,743.3907229,2.343293375,2.343293375,0,206820.8577,651.9343472,651.9343472,0,0.46599333,1.969759906,0.006499295,0.006639241,2.145953463,0.507676086,153.8628303,150.6196355
99,261067697,0,1,-1,1000,0.05,0.05,1,0.937338609,0.889488772,0.925268478,0.393928831,0.393928831,0.393928831,0.393928831,7.32505E-06,7.0943E-06,0.853967081,0.853967081,0,2.83495653,2.657314209,2.521662002,2.623095913,2.83495653,2.657314209,2.521662002,2.623095913,0.020059305,0.007697053,0.005765817,0.005765817,0.979940695,0.992302947,0.988468367,0.994234183,10000000,9799406.947,1526.170833,8.902279067,8.902279067,0,196753.7171,1147.680495,1147.680495,0,0.842456482,1.893503065,0.033649495,0.011950602,1.187004932,0.528121669,29.71812809,83.67779591
100,1555157005,0,1,-1,1000,0.05,0.05,1,0.848845153,0.956585116,0.762744734,0.379064153,0.379064153,0.379064153,0.379064153,1.06384E-05,1.20449E-05,0.90930145,0.90930145,0,2.995243382,2.542497827,2.865205237,2.284606115,2.995243382,2.542497827,2.865205237,2.284606115,0.021528662,0.005811189,0.010903936,0.010903936,0.978471338,0.994188811,0.978192129,0.989096064,10000000,9784713.375,1223.788138,13.64160145,13.64160145,0,209367.8938,2333.829912,2333.829912,0,0.706800126,2.509480933,0.017520172,0.022706774,1.41482714,0.398488782,57.07706535,44.03972062
101,1382620599,0,1,-1,1000,0.05,0.05,1,0.943194803,0.878017437,0.7961418,0.216036245,0.216036245,0.216036245,0.216036245,5.21758E-06,1.25585E-05,0.936793879,0.936793879,0,4.665441804,4.400420461,4.096339257,3.714353237,4.665441804,4.400420461,4.096339257,3.714353237,0.022967746,0.005647023,0.011687288,0.011687288,0.977032254,0.994352977,0.976625423,0.988312712,10000000,9770322.536,1266.677138,15.15834093,15.15834093,0,223042.1736,2669.148442,2669.148442,0,0.316863341,2.065494339,0.020840292,0.020111793,3.155934662,0.484145602,47.98397307,49.72207037
102,2132604995,0,1,-1,1000,0.05,0.05,1,0.945028833,0.764163718,0.771759627,0.360384693,0.360384693,0.360384693,0.360384693,5.43063E-06,5.43546E-06,0.900816652,0.900816652,0,3.308751368,3.126865445,2.528427746,2.553560723,3.308751368,3.126865445,2.528427746,2.553560723,0.021679724,0.017146594,0.01004321,0.01004321,0.978320276,0.982853406,0.979913581,0.98995679,10000000,9783202.762,3642.666223,37.33396588,37.33396588,0,208799.892,2140.006129,2140.006129,0,0.642764083,1.978858558,0.008616622,0.020277885,1.55578077,0.505341827,116.0547632,49.31480653
103,593135733,0,1,-1,1000,0.05,0.05,1,0.836346985,0.874227757,0.911605042,0.420526371,0.420526371,0.420526371,0.420526371,8.62292E-06,6.95109E-06,0.879853579,0.879853579,0,2.774467377,2.320417427,2.425516393,2.52921845,2.774467377,2.320417427,2.425516393,2.52921845,0.019753003,0.001845401,0.031237075,0.031237075,0.980246997,0.998154599,0.93752585,0.968762925,10000000,9802469.966,341.748893,11.38660425,11.38660425,0,184847.7644,6158.873905,6158.873905,0,0.989599638,1.808281576,0.011825634,0.034803094,1.010509667,0.55301122,84.56206073,28.73307745
104,185592417,0,1,-1,1000,0.05,0.05,1,0.784796932,0.823422217,0.881843173,0.302794539,0.302794539,0.302794539,0.302794539,6.26406E-06,1.04276E-05,0.866079816,0.866079816,0,3.831562201,3.006998261,3.154993442,3.378836968,3.831562201,3.006998261,3.154993442,3.378836968,0.019992456,0.000533821,0.025785237,0.025785237,0.980007544,0.999466179,0.948429526,0.974214763,10000000,9800075.445,101.2200786,2.751900518,2.751900518,0,189513.1313,5152.350119,5152.350119,0,0.472611123,2.031557298,0.014975088,0.006000876,2.115904496,0.492233225,66.77757061,166.6423337
105,433352938,0,1,-1,1000,0.05,0.05,1,0.779771771,0.776816656,0.902236595,0.325033992,0.325033992,0.325033992,0.325033992,5.08494E-06,6.61597E-06,0.940430749,0.940430749,0,3.086523517,2.40678391,2.397662877,2.784774467,3.086523517,2.40678391,2.397662877,2.784774467,0.026670188,0.000735239,0.036897493,0.036897493,0.973329812,0.999264761,0.926205013,0.963102507,10000000,9733298.121,181.6191893,7.235215484,7.235215484,0,246838.998,9833.39562,9833.39562,0,0.622900773,2.350466704,0.005274087,0.037168942,1.605392132,0.425447422,189.6062881,26.90418234
106,1043302273,0,1,-1,1000,0.05,0.05,1,0.802968023,0.985969169,0.887332841,0.276185757,0.276185757,0.276185757,0.276185757,1.00136E-05,1.38092E-05,0.976514444,0.976514444,0,4.686199567,3.762868403,4.620448295,4.158218774,4.686199567,3.762868403,4.620448295,4.158218774,0.020016291,0.014721437,0.028958286,0.028958286,0.979983709,0.985278563,0.942083428,0.971041714,10000000,9799837.089,2776.02379,85.33096834,85.33096834,0,185794.1377,5711.04388,5711.04388,0,0.351802047,1.613844159,0.03691496,0.034768694,2.842507619,0.619638516,27.08928866,28.76150635
107,371639177,0,1,-1,1000,0.05,0.05,1,0.770076503,0.85145157,0.84648344,0.217216074,0.217216074,0.217216074,0.217216074,7.51077E-06,1.2138E-05,0.825976725,0.825976725,0,5.5158861,4.247654278,4.69650988,4.669106239,5.5158861,4.247654278,4.69650988,4.669106239,0.018791855,0.015173918,0.004927009,0.004927009,0.981208145,0.984826082,0.990145982,0.995072991,10000000,9812081.446,2823.362356,14.0491728,14.0491728,0,183243.4384,911.8272493,911.8272493,0,0.270517316,1.691709989,0.014066368,0.008785432,3.696621036,0.591117867,71.09155919,113.8248004
108,712163359,0,1,-1,1000,0.05,0.05,1,0.839820277,0.870048756,0.887976977,0.413208411,0.413208411,0.413208411,0.413208411,8.73684E-06,1.2526E-05,0.845277571,0.845277571,0,2.517455933,2.114210539,2.190309402,2.23544291,2.517455933,2.114210539,2.190309402,2.23544291,0.022305344,0.016545458,0.025644692,0.025644692,0.977694656,0.983454542,0.948710617,0.974355308,10000000,9776946.56,3501.236681,94.6422794,94.6422794,0,208111.9302,5625.494429,5625.494429,0,0.981590828,2.411998113,0.033212559,0.007081956,1.018754425,0.414594022,30.10909188,141.2039296
109,193039623,0,1,-1,1000,0.05,0.05,1,0.910166091,0.967390485,0.751894605,0.186931927,0.186931927,0.186931927,0.186931927,5.20037E-06,6.5774E-06,0.812638028,0.812638028,0,4.960586711,4.514957818,4.798824383,3.729838387,4.960586711,4.514957818,4.798824383,3.729838387,0.027582424,0.013493746,0.002022325,0.002022325,0.972417576,0.986506254,0.99595535,0.997977675,10000000,9724175.756,3706.84848,7.526896172,7.526896172,0,271001.7826,550.279379,550.279379,0,0.284573762,2.284896852,0.007256508,0.029829575,3.514027415,0.437656518,137.8073242,33.52377605
110,666971737,0,1,-1,1000,0.05,0.05,1,0.988856367,0.768322741,0.994424021,0.241505337,0.241505337,0.241505337,0.241505337,8.22041E-06,1.46637E-05,0.919237166,0.919237166,0,4.960569726,4.905290958,3.811318527,4.932909693,4.960569726,4.905290958,3.811318527,4.932909693,0.020969898,0.008636726,0.019123225,0.019123225,0.979030102,0.991363274,0.96175355,0.980876775,10000000,9790301.016,1741.844065,34.63431573,34.63431573,0,199936.8978,3975.486545,3975.486545,0,0.3106586,1.934432702,0.017958675,0.020389566,3.218967698,0.516947423,55.68339493,49.04469321
111,2003258002,0,1,-1,1000,0.05,0.05,1,0.929242873,0.777413335,0.865964856,0.310778602,0.310778602,0.310778602,0.310778602,1.23185E-05,1.04527E-05,0.967887625,0.967887625,0,3.220825304,2.992928961,2.503912543,2.789121522,3.220825304,2.992928961,2.503912543,2.789121522,0.022466253,0.016052237,0.018599924,0.018599924,0.977533747,0.983947763,0.962800152,0.981400076,10000000,9775337.474,3472.180968,67.07757746,67.07757746,0,212832.9334,4111.628313,4111.628313,0,0.58327188,2.368854636,0.010307378,0.034509739,1.714466331,0.422144941,97.01788056,28.97732698
112,623118239,0,1,-1,1000,0.05,0.05,1,0.807071143,0.868491089,0.754715371,0.215551098,0.215551098,0.215551098,0.215551098,7.37137E-06,1.16181E-05,0.888840776,0.888840776,0,5.076405125,4.097020085,4.408812617,3.831240976,5.076405125,4.097020085,4.408812617,3.831240976,0.023145316,0.005845522,0.039827561,0.039827561,0.976854684,0.994154478,0.920344878,0.960172439,10000000,9768546.845,1245.193979,53.88527746,53.88527746,0,211771.5321,9164.329382,9164.329382,0,0.30024164,1.664408673,0.010860911,0.024563009,3.330650605,0.60081398,92.0733075,40.71162442
113,1430612915,0,1,-1,1000,0.05,0.05,1,0.830819222,0.758409052,0.811264747,0.282269479,0.282269479,0.282269479,0.282269479,8.41095E-06,1.30545E-05,0.945377147,0.945377147,0,4.242899076,3.525082111,3.217853067,3.442114445,4.242899076,3.525082111,3.217853067,3.442114445,0.021874727,0.003385727,0.027033071,0.027033071,0.978125273,0.996614273,0.945933859,0.972966929,10000000,9781252.728,700.5761176,20.02119222,20.02119222,0,206219.8749,5893.389244,5893.389244,0,0.388247974,2.082162966,0.035026256,0.008306052,2.575673454,0.480269804,28.55001087,120.394135
114,753966295,0,1,-1,1000,0.05,0.05,1,0.834582026,0.9986645,0.932279635,0.286858507,0.286858507,0.286858507,0.286858507,1.42094E-05,9.60577E-06,0.933027569,0.933027569,0,3.737800827,3.119501388,3.732808996,3.484675591,3.737800827,3.119501388,3.732808996,3.484675591,0.021532642,0.017248165,0.012623246,0.012623246,0.978467358,0.982751835,0.974753509,0.987376754,10000000,9784673.584,3620.220367,46.88255035,46.88255035,0,206269.9595,2671.235665,2671.235665,0,0.467638747,1.958122698,0.034635304,0.016554729,2.138402788,0.510693227,28.87227474,60.40570092
115,68601413,0,1,-1,1000,0.05,0.05,1,0.93089004,0.925264015,0.774553661,0.308870028,0.308870028,0.308870028,0.308870028,1.43143E-05,7.82009E-06,0.884327879,0.884327879,0,3.583077103,3.335450787,3.315292306,2.775285488,3.583077103,3.335450787,3.315292306,2.775285488,0.018548131,0.019599259,0.030760076,0.030760076,0.981451869,0.980400741,0.938479848,0.969239924,10000000,9814518.695,3411.652119,111.821984,111.821984,0,170658.815,5593.597068,5593.597068,0,0.546158515,1.714321527,0.013560797,0.02792878,1.830970263,0.583321147,73.74197983,35.80535911
116,407369760,0,1,-1,1000,0.05,0.05,1,0.910368397,0.770041594,0.752688363,0.423506964,0.423506964,0.423506964,0.423506964,1.37731E-05,5.14979E-06,0.920170993,0.920170993,0,2.701420021,2.459287415,2.080205779,2.033327414,2.701420021,2.459287415,2.080205779,2.033327414,0.02164266,0.011902207,0.018227264,0.018227264,0.97835734,0.988097793,0.963545472,0.981772736,10000000,9783573.397,2482.048977,46.95259671,46.95259671,0,206054.8248,3897.91224,3897.91224,0,0.903852978,2.456385344,0.018697929,0.015616212,1.106374625,0.40710225,53.48185932,64.03601503
117,399552038,0,1,-1,1000,0.05,0.05,1,0.763302012,0.979080348,0.777792437,0.422051331,0.422051331,0.422051331,0.422051331,6.01285E-06,8.72933E-06,0.907790465,0.907790465,0,2.896636197,2.211008238,2.836039575,2.252981728,2.896636197,2.211008238,2.836039575,2.252981728,0.021322535,0.008106798,0.001110785,0.001110785,0.978677465,0.991893202,0.997778429,0.998889215,10000000,9786774.653,1724.734723,1.920075683,1.920075683,0,211026.9171,234.9275204,234.9275204,0,0.855090391,2.196288463,0.015270855,0.016231916,1.169467006,0.455313597,65.48421874,61.60702234
118,9679286,0,1,-1,1000,0.05,0.05,1,0.862729658,0.83349939,0.947366668,0.428564525,0.428564525,0.428564525,0.428564525,1.26007E-05,8.20935E-06,0.962290055,0.962290055,0,2.758424107,2.379774285,2.29914481,2.613239055,2.758424107,2.379774285,2.29914481,2.613239055,0.020824971,0.000909678,0.018843522,0.018843522,0.979175029,0.999090322,0.962312956,0.981156478,10000000,9791750.294,182.3008088,3.569721551,3.569721551,0,200219.0896,3920.588195,3920.588195,0,0.892475199,2.436616786,0.020313628,0.038052354,1.120479316,0.410405118,49.22803613,26.27958339
119,670184698,0,1,-1,1000,0.05,0.05,1,0.753037681,0.872079025,0.862702808,0.407700507,0.407700507,0.407700507,0.407700507,1.16052E-05,1.15406E-05,0.900056307,0.900056307,0,2.857389154,2.151721702,2.491869146,2.465077647,2.857389154,2.151721702,2.491869146,2.465077647,0.019564383,0.005406613,0.027637794,0.027637794,0.980435617,0.994593387,0.944724412,0.972362206,10000000,9804356.17,999.301673,29.23444475,29.23444475,0,183830.2007,5377.929398,5377.929398,0,0.974603756,1.687806358,0.004641944,0.03486738,1.026058019,0.59248503,215.4269718,28.68010131
120,1954321631,0,1,-1,1000,0.05,0.05,1,0.761788465,0.93063719,0.930029438,0.430793485,0.430793485,0.430793485,0.430793485,1.43795E-05,9.97691E-06,0.895500238,0.895500238,0,2.799535397,2.132653773,2.605351756,2.603650333,2.799535397,2.132653773,2.605351756,2.603650333,0.023154475,0.01098092,0.034229628,0.034229628,0.976845525,0.98901908,0.931540745,0.965770372,10000000,9768455.246,2368.511755,87.03137868,87.03137868,0,213324.8611,7838.65933,7838.65933,0,0.954509974,1.889072,0.019196804,0.016406747,1.047657989,0.529360448,52.09200337,60.95053517
121,652553058,0,1,-1,1000,0.05,0.05,1,0.990648324,0.797579519,0.753637503,0.143683883,0.143683883,0.143683883,0.143683883,1.13929E-05,1.09721E-05,0.814468502,0.814468502,0,7.795730084,7.722826941,6.217714653,5.875154558,7.795730084,7.722826941,6.217714653,5.875154558,0.024468992,0.012270238,0.025459978,0.025459978,0.975531008,0.987729762,0.949080044,0.974540022,10000000,9755310.084,2849.52116,76.44112477,76.44112477,0,229380.7947,6153.358743,6153.358743,0,0.157550938,2.585247848,0.031163687,0.025832663,6.34715359,0.386810108,32.08862963,38.7106826
122,2139065743,0,1,-1,1000,0.05,0.05,1,0.784217879,0.775074575,0.820228013,0.388936276,0.388936276,0.388936276,0.388936276,9.12413E-06,1.17283E-05,0.844598216,0.844598216,0,2.554211771,2.003058538,1.979704604,2.095036046,2.554211771,2.003058538,1.979704604,2.095036046,0.022324995,0.013873071,0.039823484,0.039823484,0.977675005,0.986126929,0.920353032,0.960176516,10000000,9776750.052,2850.482718,123.3397931,123.3397931,0,202618.284,8767.250917,8767.250917,0,0.912506878,2.47496601,0.026391836,0.031492328,1.095882151,0.404045953,37.89050569,31.75376605
123,620563201,0,1,-1,1000,0.05,0.05,1,0.995101158,0.867237537,0.851512263,0.338253643,0.338253643,0.338253643,0.338253643,1.16119E-05,8.75471E-06,0.846700247,0.846700247,0,3.392141883,3.375524316,2.941792771,2.88845041,3.392141883,3.375524316,2.941792771,2.88845041,0.021366399,0.003825389,0.029031186,0.029031186,0.978633601,0.996174611,0.941937628,0.970968814,10000000,9786336.013,769.8908087,23.72858081,23.72858081,0,200488.2586,6179.190336,6179.190336,0,0.554974269,2.363823089,0.020408482,0.034551741,1.801885341,0.423043503,48.99923416,28.94210161
124,1289418182,0,1,-1,1000,0.05,0.05,1,0.787028508,0.767582291,0.807784093,0.378489383,0.378489383,0.378489383,0.378489383,1.42456E-05,1.46691E-05,0.920963803,0.920963803,0,2.621019376,2.062816968,2.011848057,2.11721776,2.621019376,2.062816968,2.011848057,2.11721776,0.025357754,0.013936288,0.029719512,0.029719512,0.974642246,0.986063712,0.940560976,0.970280488,10000000,9746422.459,3323.876215,105.0266616,105.0266616,0,235181.2636,7431.174141,7431.174141,0,0.936329094,1.869210638,0.02904602,0.020430417,1.068000564,0.534985185,34.42812458,48.94662581
125,1808216388,0,1,-1,1000,0.05,0.05,1,0.786244828,0.929649501,0.926060954,0.374853367,0.374853367,0.374853367,0.374853367,6.16049E-06,1.42416E-05,0.844602022,0.844602022,0,2.781334427,2.186809807,2.585666162,2.575685213,2.781334427,2.186809807,2.585666162,2.575685213,0.020264988,0.01130693,0.039854392,0.039854392,0.979735012,0.98869307,0.920291216,0.960145608,10000000,9797350.125,2108.707322,91.32027594,91.32027594,0,184388.1928,7985.167248,7985.167248,0,0.811767995,2.300130826,0.014891556,0.00628797,1.231879067,0.434757879,67.15214777,159.0338331
126,121227388,0,1,-1,1000,0.05,0.05,1,0.911582646,0.937714366,0.891853124,0.371114321,0.371114321,0.371114321,0.371114321,8.15116E-06,1.08324E-05,0.899104817,0.899104817,0,2.784521297,2.53832129,2.611085622,2.483384017,2.784521297,2.53832129,2.611085622,2.483384017,0.021701737,0.003243961,0.03125582,0.03125582,0.978298263,0.996756039,0.937488359,0.96874418,10000000,9782982.63,659.9879382,22.00396857,22.00396857,0,202791.2703,6761.051949,6761.051949,0,0.759920536,2.535065942,0.025716738,0.037188618,1.315927064,0.394467056,38.88518,26.88994804
127,685142528,0,1,-1,1000,0.05,0.05,1,0.763042118,0.922383237,0.82505786,0.224078827,0.224078827,0.224078827,0.224078827,1.21122E-05,1.40039E-05,0.97848376,0.97848376,0,5.384194935,4.108367507,4.966291154,4.442272352,5.384194935,4.108367507,4.966291154,4.442272352,0.021346626,0.017205177,0.012722051,0.012722051,0.978653374,0.982794823,0.974555898,0.987277949,10000000,9786533.738,3579.275728,46.72459327,46.72459327,0,204455.5293,2669.00406,2669.00406,0,0.277103361,1.580019628,0.033924607,0.004302021,3.608761716,0.63290353,29.47712816,232.448891
128,696108165,0,1,-1,1000,0.05,0.05,1,0.811135098,0.908394131,0.890886939,0.352982695,0.352982695,0.352982695,0.352982695,8.35537E-06,1.29708E-05,0.924068649,0.924068649,0,2.506310589,2.032956485,2.27671783,2.232839369,2.506310589,2.032956485,2.27671783,2.232839369,0.024471321,0.002618412,0.004287346,0.004287346,0.975528679,0.997381588,0.991425309,0.995712654,10000000,9755286.791,635.2657905,2.747160128,2.747160128,0,241979.6033,1046.422975,1046.422975,0,0.894778239,2.268212623,0.017886893,0.019826962,1.117595351,0.440875776,55.90685829,50.43636954
129,1836098550,0,1,-1,1000,0.05,0.05,1,0.968157882,0.803397571,0.955170658,0.257169269,0.257169269,0.257169269,0.257169269,8.86443E-06,1.39772E-05,0.903336123,0.903336123,0,4.466035179,4.323827161,3.588001816,4.265825758,4.466035179,4.323827161,3.588001816,4.265825758,0.02433383,0.009795115,0.020888717,0.020888717,0.97566617,0.990204885,0.958222566,0.979111283,10000000,9756661.697,2283.949109,49.78881594,49.78881594,0,230888.3039,5033.236171,5033.236171,0,0.353018769,2.365648532,0.007392236,0.021920109,2.832710574,0.422717063,135.2770643,45.62021057
130,2122668673,0,1,-1,1000,0.05,0.05,1,0.868434944,0.876323159,0.818545392,0.292743125,0.292743125,0.292743125,0.292743125,5.92106E-06,1.05975E-05,0.957695598,0.957695598,0,4.659027334,4.046062141,4.082813553,3.813625356,4.659027334,4.046062141,4.082813553,3.813625356,0.020436665,0.0031486,0.004586272,0.004586272,0.979563335,0.9968514,0.990827456,0.995413728,10000000,9795633.354,637.5665084,2.951122745,2.951122745,0,201854.5175,934.3299091,934.3299091,0,0.352782601,1.948219182,0.031052101,0.025748657,2.834606912,0.513289269,32.20394044,38.8369775
131,965406022,0,1,-1,1000,0.05,0.05,1,0.941407998,0.812852672,0.802386688,0.386856574,0.386856574,0.386856574,0.386856574,1.00505E-05,6.7959E-06,0.890233897,0.890233897,0,2.720545979,2.561143744,2.211403068,2.182929879,2.720545979,2.561143744,2.211403068,2.182929879,0.025977681,0.002904874,0.001506494,0.001506494,0.974022319,0.997095126,0.996987011,0.998493506,10000000,9740223.194,752.3453102,1.136829296,1.136829296,0,258241.756,390.2154899,390.2154899,0,0.818679064,2.540834525,0.00943025,0.025804527,1.221479874,0.393571478,106.0417319,38.7528907
