Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,% of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total New: I | Sym|G-0,Total New: I | Sym|G-A,Total New: I | Sym|G-B,Total New: I | Sym|G-AB,Total New: I | Asym|G-0,Total New: I | Asym|G-A,Total New: I | Asym|G-B,Total New: I | Asym|G-AB,Total New: W to 1st Tx | Sym|G-0,Total New: W to 1st Tx | Sym|G-A,Total New: W to 1st Tx | Sym|G-B,Total New: W to 1st Tx | Sym|G-AB,Total New: W to 1st Tx | Asym|G-0,Total New: W to 1st Tx | Asym|G-A,Total New: W to 1st Tx | Asym|G-B,Total New: W to 1st Tx | Asym|G-AB,Total New: W to RTx | Sym|G-0,Total New: W to RTx | Sym|G-A,Total New: W to RTx | Sym|G-B,Total New: W to RTx | Sym|G-AB,Total New: W to RTx | Asym|G-0,Total New: W to RTx | Asym|G-A,Total New: W to RTx | Asym|G-B,Total New: W to RTx | Asym|G-AB,Total New: Prob Sympt | infection with | G-0,Total New: Prob Sympt | infection with | G-A,Total New: Prob Sympt | infection with | G-B,Total New: Prob Sympt | infection with | G-AB,Total New: If R | Tx-A --> I | Sym|G-0,Total New: If F | Tx-A --> I | Sym|G-A,Total New: If R | Tx-A --> I | Sym|G-B,Total New: If F | Tx-A --> I | Sym|G-AB,Total New: If R | Tx-A --> I | Asym|G-0,Total New: If F | Tx-A --> I | Asym|G-A,Total New: If R | Tx-A --> I | Asym|G-B,Total New: If F | Tx-A --> I | Asym|G-AB,Total New: If R | Tx-B  --> I | Sym|G-0,Total New: If R | Tx-B  --> I | Sym|G-A,Total New: If F | Tx-B  --> I | Sym|G-B,Total New: If F | Tx-B  --> I | Sym|G-AB,Total New: If R | Tx-B  --> I | Asym|G-0,Total New: If R | Tx-B  --> I | Asym|G-A,Total New: If F | Tx-B  --> I | Asym|G-B,Total New: If F | Tx-B  --> I | Asym|G-AB,Total New: If R | 2nd Tx-B  --> I | Sym|G-0,Total New: If R | 2nd Tx-B  --> I | Sym|G-A,Total New: If F | 2nd Tx-B  --> I | Sym|G-B,Total New: If F | 2nd Tx-B  --> I | Sym|G-AB,Total New: If R | 2nd Tx-B  --> I | Asym|G-0,Total New: If R | 2nd Tx-B  --> I | Asym|G-A,Total New: If F | 2nd Tx-B  --> I | Asym|G-B,Total New: If F | 2nd Tx-B  --> I | Asym|G-AB,Total New: If retreat after R | Tx-A --> I | Sym|G-0,Total New: If retreat after F | Tx-A --> I | Sym|G-A,Total New: If retreat after R | Tx-A --> I | Sym|G-B,Total New: If retreat after F | Tx-A --> I | Sym|G-AB,Total New: If retreat after R | Tx-A --> I | Asym|G-0,Total New: If retreat after F | Tx-A --> I | Asym|G-A,Total New: If retreat after R | Tx-A --> I | Asym|G-B,Total New: If retreat after F | Tx-A --> I | Asym|G-AB,Total New: If retreat after R | Tx-B --> I | Sym|G-0,Total New: If retreat after R | Tx-B --> I | Sym|G-A,Total New: If retreat after F | Tx-B --> I | Sym|G-B,Total New: If retreat after F | Tx-B --> I | Sym|G-AB,Total New: If retreat after R | Tx-B --> I | Asym|G-0,Total New: If retreat after R | Tx-B --> I | Asym|G-A,Total New: If retreat after F | Tx-B --> I | Asym|G-B,Total New: If retreat after F | Tx-B --> I | Asym|G-AB,Total New: Successfully treated with A or B,Total New: Treated with 1st-line M,Total New: Treated with 2nd-line M,Total New: Death,Total: Received 1st Tx,Total: Received 1st Tx | Rst to A,Total: Received 1st Tx | Rst to B,Total: Received 1st Tx | Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx | Rst to A,Average ratio: % Received 1st Tx | Rst to B,Average ratio: % Received 1st Tx | Rst to AB,Average ratio: Annual rate of gonorrhea cases
Base,364,0.05,1,0.001,-4262156,1082177232,9781417,4262156,170486.24,7584721,635542,120069,1,5226468,445775,90888,0,7404163,619960,117108,1,1491085,123308,25792,0,0,63879,49932,1,0,0,0,0,12811189,1062198,194310,0,1401234,70682,8809,0,283595,12315,2177,0,2825583,271642,55337,1,570839,55025,11223,0,0,63879,0,0,0,0,0,0,1,70682,0,0,0,12315,0,0,16,1,55337,1,3,0,11223,0,5418883,4212223,49933,12494237,9781417,743268,142900,1,9631106,4262156,9999732.363,130733.3448,6395.389518,123189.4875,9779.381387,2072.156796,0.002197561,0.013074144,0.048800631,0.076372189,0.015587631,1.39413E-08,0.077340641,0.014334309,8.40852E-08,0
Base,364,0.05,1,0.001,-3366097,637869938,6176261,3366097,134643.88,3910714,267925,139625,0,4759747,334635,175400,0,3869319,264722,138006,0,1724973,117223,62018,0,0,42151,26841,0,0,0,0,0,8670461,575365,297627,0,887897,50357,7866,0,397528,18988,3817,0,892497,92457,32071,0,398587,42485,12165,0,0,42151,0,0,0,0,0,0,1,50357,0,0,0,18988,0,0,2,0,32071,0,1,0,12165,0,2723130,3339256,26841,12499403,6176261,381945,200024,0,6062386,3366097,10000882.76,109791.7822,1875.647731,107191.0058,6747.926162,3565.110427,0,0.010978846,0.016963716,0.055779509,0.033120764,0,0.055799172,0.03279664,0,0
Base,364,0.05,1,0.001,-2791409,323080123,6567844,2791409,111656.36,4563001,371349,207070,0,3217684,271729,155811,0,4512749,366771,204591,0,1318161,105082,60490,0,0,57506,50519,2,0,0,0,0,7780685,615082,337300,0,1278641,68513,11546,0,375945,16989,3503,0,1405351,137340,60219,0,411926,40930,15868,0,0,57506,0,0,0,0,0,0,0,68513,0,0,0,16989,0,0,7,2,60219,0,6,0,15868,0,3665167,2740888,50521,12495659,6567844,471853,265081,0,6406055,2791409,9998080.295,100181.7496,2907.854961,96502.84595,7025.689265,4053.541918,0.000329634,0.010020451,0.028998551,0.073101855,0.045823768,2.20285E-09,0.074041817,0.045200195,0,0
Base,364,0.05,1,0.001,-7153642,1985024938,10804411,7153642,286145.68,7729246,355613,303619,0,5160250,253920,212660,0,7629116,350919,299483,0,2319911,112074,92908,0,0,56958,35279,1,0,0,0,0,12889496,588146,503510,0,1399027,60238,13399,0,428652,18103,4189,0,1214922,96548,37268,0,370903,31274,10773,0,0,56958,0,0,0,0,0,0,4,60238,0,0,0,18103,0,0,7,0,37268,0,0,0,10773,0,3558903,7118362,35280,12495756,10804411,462993,392391,0,10677265,7153642,9999478.835,163816.5933,5985.061971,156562.863,7219.262828,5995.690474,0.001428414,0.016382496,0.036490582,0.039455328,0.038264955,6.01514E-09,0.038398879,0.037900552,0,0
Base,364,0.05,1,0.001,-11730359,1997274135,15211280,11730359,469214.36,10117293,917405,264583,9,6826562,638489,188425,5,10088812,914526,263828,9,3522673,324366,97064,2,0,62883,29498,4,0,0,0,0,16943855,1532361,441622,12,1164062,64454,10046,0,404649,21961,3732,0,1182479,151332,30180,2,411698,53436,10689,1,0,62883,0,0,0,0,0,0,1,64454,0,0,0,21961,0,0,14,2,30180,2,1,1,10689,1,3381415,11700857,29502,12496102,15211280,1238892,360892,11,15082272,11730359,10001578.44,212205.157,2653.797385,207765.5253,17330.45435,5194.058345,0.099989012,0.021217079,0.012514674,0.081116895,0.024187455,4.56679E-07,0.080942634,0.023457071,7.00296E-07,0
Base,364,0.05,1,0.001,-4520975,428228549,7230627,4520975,180839,5328188,205461,110878,0,3835960,151990,84688,0,5295766,204044,110147,0,1528440,58955,33275,0,0,21611,26175,0,0,0,0,0,9164148,346957,182227,0,755462,25584,6108,0,219076,6521,1894,0,1243838,59671,31156,0,360270,17503,8349,0,0,21611,0,0,0,0,0,0,0,25584,0,0,0,6521,0,0,9,0,31156,0,0,0,8349,0,2663813,4494800,26175,12496913,7230627,262999,143422,0,7158613,4520975,10000411.01,113450.3668,2044.924624,110556.5158,4105.378859,2304.91858,0,0.01134478,0.018003783,0.034460502,0.018679658,0,0.034526232,0.018121535,0,0
Base,364,0.05,1,0.001,-9228961,3152658,13348999,9228961,369158.44,8578993,271995,190087,0,6996008,244406,168850,0,8500961,269462,188395,0,4143863,145958,100360,0,0,52429,35978,1,0,0,0,0,15575001,478669,333925,0,1124389,60544,6447,0,549587,29615,3605,0,1433517,117981,41477,0,702172,65778,19506,0,0,52429,0,0,0,0,0,0,1,60544,0,0,1,29615,0,0,2,0,41477,0,5,0,19506,0,4003467,9192982,35979,12493170,13348999,415420,288755,0,13196449,9228961,9999960.278,194846.1337,5624.916603,187654.0566,6433.96407,4426.207999,0.000109878,0.019484866,0.028865211,0.030504961,0.022005492,5.18878E-10,0.028826226,0.020983286,0,0
Base,364,0.05,1,0.001,-2191647,108170216,5149898,2191647,87665.88,3594090,147431,98747,0,2437538,115764,76463,0,3538817,145031,97195,0,1273007,57739,38109,0,0,44976,27448,0,0,0,0,0,6031628,241039,162044,0,1084111,48675,7858,0,393438,18457,3232,0,948825,70933,29748,0,340592,28846,10857,0,0,44976,0,0,0,0,0,0,0,48675,0,0,0,18457,0,0,9,0,29748,0,0,0,10857,0,2877826,2164199,27448,12500481,5149898,202770,135304,0,5042025,2191647,9999519.76,67835.02,3117.329304,64113.14394,2854.152291,1896.697945,0,0.006784019,0.045899192,0.025685521,0.025624618,0,0.024023434,0.024052671,0,0
Base,364,0.05,1,0.001,-7158416,2121852888,11057387,7158416,286336.64,8500375,427322,215717,5,5828316,297650,152985,6,8332130,418622,211468,5,1948318,96659,50182,3,0,33002,45522,1,0,0,0,0,14328691,711253,349514,8,1117013,38879,9162,0,263924,7841,2298,0,1876728,98633,53468,1,441460,23106,11229,2,0,33002,0,0,0,0,0,0,1,38879,0,0,0,7841,0,0,11,0,53468,1,2,1,11229,2,3832309,7112893,45523,12495575,11057387,515281,261650,8,10945202,7158416,10001873.17,144520.8438,6354.758818,136867.8028,6607.622899,3438.201736,0.106142182,0.014450017,0.043994886,0.04677359,0.022447199,5.70342E-07,0.047459156,0.022226173,5.6178E-07,0
Base,364,0.05,1,0.001,-27520872,1921799633,33945565,27520872,1100834.88,22691127,632248,871823,1,31282094,880330,1237078,1,22431649,625122,862043,1,9384244,265851,376655,0,0,32961,149405,2,0,0,0,0,53973221,1494864,2023960,1,968624,37478,7335,0,389934,13196,3175,0,3311814,169366,169662,0,1362434,71476,64668,0,0,32961,0,0,0,0,0,0,0,37478,0,0,1,13196,0,0,12,2,169662,0,4,1,64668,0,6284138,27371465,149407,12481488,33945565,890973,1238698,1,33655603,27520872,9995245.793,591012.6607,8475.151632,578552.3261,15616.12911,22120.30733,0.009889023,0.059129891,0.014476461,0.028628414,0.037498297,1.87166E-08,0.02844789,0.036672085,3.07281E-08,0
Base,364,0.05,1,0.001,-9179880,951845698,13855252,9179880,367195.2,9963690,341652,618592,0,6966742,250140,444888,0,9844056,337491,610891,0,2788980,99855,173979,0,0,59636,75226,1,0,0,0,0,16930432,564495,1030300,0,1545606,68958,14227,0,439933,17972,4059,0,1860812,122561,87009,0,529628,37297,21383,0,0,59636,0,0,0,0,0,0,3,68958,0,0,0,17972,0,0,11,0,87009,0,3,0,21383,0,4554106,9104653,75227,12495226,13855252,437346,784870,0,13658759,9179880,10001507.17,195230.7933,6063.51335,187540.5709,6306.881661,11046.77882,0.000109878,0.019521022,0.031006957,0.029204446,0.05818437,4.49852E-10,0.028514751,0.058116166,0,0
Base,364,0.05,1,0.001,-3134622,236708609,6588706,3134622,125384.88,4594091,304485,264656,0,3269287,231151,201495,0,4517747,299331,259980,0,1342139,90727,78782,0,0,56456,47531,0,0,0,0,0,7863378,515357,448902,0,1282655,59317,11432,0,385034,17417,3530,0,1173189,118440,49951,0,349259,36406,14826,0,0,56456,0,0,0,0,0,0,1,59317,0,0,0,17417,0,0,3,0,49951,0,0,0,14826,0,3359941,3087091,47531,12494354,6588706,390058,338762,0,6447032,3134622,9999186.289,86915.42182,3481.337326,82660.55093,5175.328316,4470.366773,0,0.008692509,0.040101891,0.052088465,0.061973104,0,0.051679053,0.061758354,0,0
Base,364,0.05,1,0.001,-9203283,24039889,12986099,9203283,368131.32,8370798,221248,317573,0,7318216,209872,296627,0,8264470,218567,313389,0,3917394,113431,158848,0,0,46184,52833,1,0,0,0,0,15689014,397067,576505,0,1023021,55283,7634,0,486648,24952,4111,0,1349386,98852,63171,0,640373,53510,27345,0,0,46184,0,0,0,0,0,0,2,55283,0,0,0,24952,0,0,11,1,63171,0,1,0,27345,0,3663520,9150449,52834,12497187,12986099,331998,472237,0,12813969,9203283,9998391.898,191666.7143,6251.857928,183890.416,5152.410504,7225.671135,0.001758049,0.019169774,0.032609918,0.025499105,0.036611593,8.61281E-09,0.024300626,0.035357442,0,0
Base,364,0.05,1,0.001,-19941063,1765848261,25532177,19941063,797642.52,18457603,647337,640853,0,15486509,552154,552027,0,18083755,634434,627944,0,5771363,207841,206840,0,0,62349,75988,1,0,0,0,0,33944112,1165931,1151641,0,1566552,75571,12965,0,494522,20336,4362,0,2390599,167880,92111,0,757333,56216,25106,0,0,62349,0,0,0,0,0,0,1,75571,0,0,1,20336,0,0,5,1,92111,0,5,0,25106,0,5450416,19865074,75989,12492307,25532177,842275,834784,0,25315490,19941063,9998296.449,404830.27,15885.02274,385947.4508,13554.05318,13437.89825,0.00054939,0.040489508,0.039339231,0.035446507,0.032679085,1.704E-09,0.034994958,0.032287904,0,0
Base,364,0.05,1,0.001,-5912782,2074392176,11888472,5912782,236511.28,8429185,497490,260773,1,6373096,399373,220128,0,8265818,487798,255712,1,2628201,161800,89142,0,0,83115,82348,1,0,0,0,0,14802281,860557,442968,0,1637077,91033,11101,0,524797,28387,4146,0,2517765,238474,90514,1,803579,80681,29752,0,0,83115,0,0,0,0,0,0,0,91033,0,0,1,28387,0,0,9,1,90514,1,6,0,29752,0,5817603,5830433,82349,12490658,11888472,649598,344854,1,11648036,5912782,10001069.62,160672.7054,7021.498297,152255.507,8910.40556,4944.598176,0.000769146,0.016067405,0.043709103,0.048476577,0.029856578,3.85304E-09,0.04774504,0.028132741,6.66586E-08,0
Base,364,0.05,1,0.001,-21146133,641447917,26970325,21146133,845845.32,17875369,566287,1408964,2,14637135,488883,1196332,1,17745443,562388,1398433,2,6513364,220930,529765,0,0,72484,118011,2,0,0,0,0,32512504,1025420,2558818,2,1562751,74175,14840,0,564519,28057,5508,0,2390359,188073,120805,2,871823,73862,43674,0,0,72484,0,0,0,0,0,0,1,74175,0,0,1,28057,0,0,9,0,120805,2,1,1,43674,0,5671722,21028120,118013,12489348,26970325,783318,1928198,2,26699842,21146133,9999161.255,403398.5154,7558.041534,392674.0942,12200.62202,29221.05285,0.024392924,0.040342673,0.018805606,0.033017646,0.069353118,7.45478E-08,0.031670802,0.068555496,9.12689E-08,0
Base,364,0.05,1,0.001,-25756543,2024402892,33572055,25756543,1030261.72,23476358,485469,340569,0,23700652,504697,365613,0,23062832,477202,334779,0,9347291,202720,147231,0,0,62764,79829,2,0,0,0,0,47177010,952325,656114,0,1633484,73596,10344,0,644759,27007,4685,0,3631971,197784,93589,0,1451259,85775,36274,0,0,62764,0,0,0,0,0,0,1,73596,0,0,1,27007,0,0,27,2,93589,0,7,0,36274,0,7660023,25676712,79831,12489171,33572055,679922,482010,0,33336735,25756543,10000455.27,520306.6527,15676.43171,500688.6712,10797.79035,7838.689375,0.000439512,0.052025885,0.030223168,0.024218053,0.015600909,9.64742E-10,0.023661151,0.014902283,0,0
Base,364,0.05,1,0.001,-11658239,2134447974,17546398,11658239,466329.56,12703106,281456,223570,1,9241574,219047,176379,4,12532674,277865,220631,1,4327801,103924,83500,2,0,63268,54057,3,0,0,0,0,21944680,462883,367451,2,1574759,76518,9046,1,544418,24368,3736,2,2552620,133565,65104,0,881871,52814,21430,0,0,63268,0,0,0,0,0,0,1,76518,0,1,1,24368,1,2,15,1,65104,0,6,0,21430,0,5752804,11604179,54060,12491980,17546398,381789,304131,3,17356983,11658239,9998606.674,259347.7465,9301.016811,247986.7383,5969.663224,4776.593341,0.120646083,0.025938311,0.035847409,0.021946574,0.01802154,4.4233E-07,0.020782873,0.016977486,1.61116E-07,0
Base,364,0.05,1,0.001,-8740895,1905207408,15736717,8740895,349635.8,12172196,431920,166839,2,10695573,383718,153117,1,11892815,422103,163106,2,3102336,111399,44956,0,0,69522,65524,3,0,0,0,0,22867769,781057,285501,1,1677386,85250,9401,0,440402,18848,2851,0,3532501,211876,80318,2,923059,58243,19624,0,0,69522,0,0,0,0,0,0,5,85250,0,0,0,18848,0,0,31,3,80318,2,6,0,19624,0,6855674,8675368,65527,12497500,15736717,533502,208062,2,15531042,8740895,10002902.05,210542.0786,8083.93704,200610.6488,7155.805516,2893.979563,0.00560378,0.021048719,0.038370901,0.031994887,0.013330368,2.30137E-08,0.03185892,0.012811702,1.09109E-07,0
Base,364,0.05,1,0.001,-10961802,788867456,14424860,10961802,438472.08,8385520,250942,847016,0,8961667,292172,929322,0,8302789,248512,838213,0,4437459,145607,452280,0,0,50423,58070,0,0,0,0,0,17347187,506197,1736901,0,1041960,57157,10608,0,557571,30182,5718,0,1023964,92453,65729,0,547224,55226,31768,0,0,50423,0,0,0,0,0,0,1,57157,0,0,0,30182,0,0,7,0,65729,0,3,0,31768,0,3334713,10903732,58070,12495248,14424860,394119,1290493,0,14238445,10961802,10004357.18,220583.0019,4570.917152,214318.5194,6339.349302,19679.40204,0,0.022048926,0.020716278,0.027733347,0.088693283,0,0.026429713,0.088947204,0,0
Base,364,0.05,1,0.001,-5186698,1207219069,9514843,5186698,207467.92,6702250,388080,287357,0,5659389,349552,259034,0,6646200,384540,284708,0,1990915,120291,88189,0,0,72166,57135,2,0,0,0,0,12361639,713010,527331,0,1539305,73922,12346,0,465047,22866,3954,0,1531258,151727,58549,0,460459,47780,17639,0,0,72166,0,0,0,0,0,0,0,73922,0,0,0,22866,0,0,5,2,58549,0,2,0,17639,0,4211867,5129561,57137,12498486,9514843,504831,372897,0,9341428,5186698,9998927.628,115661.7388,2283.021646,112261.6875,6261.615757,4639.112955,0.000329634,0.011567255,0.019682383,0.046193119,0.041006703,2.04401E-09,0.045330951,0.040055066,0,0
Base,364,0.05,1,0.001,-21190749,1613787398,24558242,21190749,847629.96,14991621,189130,626224,0,20489813,266671,878711,0,14883235,187819,621630,0,8391088,111627,362843,0,0,23306,51646,0,0,0,0,0,35481434,439335,1468345,0,749148,26200,6623,0,412027,13571,3874,0,1301330,55754,58310,0,725466,33293,29914,0,0,23306,0,0,0,0,0,0,1,26200,0,0,0,13571,0,0,8,0,58310,0,4,0,29914,0,3287502,21139103,51646,12489746,24558242,299446,984473,0,24426605,21190749,9995829.561,423682.2368,4830.024832,415969.2093,5324.168553,17231.28612,0,0.042386426,0.011472413,0.015069921,0.041237507,0,0.014592052,0.040704047,0,0
Base,364,0.05,1,0.001,-22443639,591237062,28809893,22443639,897745.56,20596205,447811,393620,2,19698997,439421,395276,2,20299385,441606,388188,2,7361770,168104,150838,0,0,61019,88036,2,0,0,0,0,40295202,851657,736572,1,1371025,73339,9023,0,485801,23254,3575,0,3011893,181551,105435,2,1079204,70795,34906,0,0,61019,0,0,0,0,0,0,1,73339,0,0,0,23254,0,0,17,1,105435,2,2,2,34906,0,6212844,22355601,88038,12487323,28809893,609710,539026,2,28568445,22443639,9997340.784,441328.7326,11482.73761,426463.4384,9612.176464,8658.06307,0.01120756,0.044144747,0.026181206,0.026461117,0.02054314,3.39352E-08,0.025756116,0.019659504,9.00551E-08,0
Base,364,0.05,1,0.001,-8699308,750449169,15678581,8699308,347972.32,11008361,530342,330805,0,10130284,506556,347229,0,10793677,520047,324402,0,3726613,185495,128347,0,0,54957,109707,1,0,0,0,0,21138645,1016245,632406,0,1349066,56039,8495,0,466615,19571,3348,0,3499935,235711,111818,0,1208382,84799,43480,0,0,54957,0,0,0,0,0,0,0,56039,0,0,0,19571,0,0,33,0,111818,0,4,0,43480,0,6856314,8589600,109708,12489924,15678581,705542,452749,0,15445914,8699308,9997293.718,270991.7331,9360.419185,259790.6366,12342.10208,8506.801341,0.000109878,0.027106568,0.034536981,0.045091503,0.030735333,3.9606E-10,0.044577386,0.028346784,0,0
Base,364,0.05,1,0.001,-11033876,935901254,14004310,11033876,441355.04,8809589,340146,460857,0,10338211,409967,567546,0,8762277,338202,458214,0,4061363,161277,222977,0,0,23419,58081,0,0,0,0,0,19147800,738343,998350,0,619520,24192,5413,0,284646,10996,2579,0,1279810,81585,60053,0,591197,38702,28072,0,0,23419,0,0,0,0,0,0,0,24192,0,0,1,10996,0,0,7,0,60053,0,2,0,28072,0,2903442,10975795,58081,12495909,14004310,499479,681191,0,13879237,11033876,9998064.781,236370.4981,2497.712339,232228.7281,8513.539281,11808.73003,0,0.023641713,0.010585565,0.036476563,0.049194097,0,0.036128345,0.047979242,0,0
Base,364,0.05,1,0.001,-13954597,1350333516,20151347,13954597,558183.88,13646597,392540,542054,0,13023432,391398,556554,0,13514356,388860,536803,0,5319310,162798,229220,0,0,51144,119992,2,0,0,0,0,26670029,756716,1033343,0,1279185,56821,9215,0,499610,21542,3954,0,2883023,171971,133216,0,1130747,72831,52020,0,0,51144,0,0,0,0,0,0,2,56821,0,0,1,21542,0,0,14,2,133216,0,7,0,52020,0,6050510,13834603,119994,12494085,20151347,551658,766023,0,19885113,13954597,10004628.46,340850.3538,6680.123942,331804.3666,9614.340732,13644.78881,0.001867927,0.034068232,0.019641218,0.029947291,0.038997616,5.92912E-09,0.02907388,0.037170279,0,0
Base,364,0.05,1,0.001,-4261190,2007147628,7152708,4261190,170447.6,5007274,161278,269949,0,3983663,137189,225086,0,4949467,159346,266569,0,1634479,54709,88138,0,0,30475,39222,1,0,0,0,0,8990937,285221,478587,0,960152,33237,8819,0,319914,10483,3068,0,1097540,57130,42779,0,364546,19957,12884,0,0,30475,0,0,0,0,0,0,1,33237,0,0,0,10483,0,0,4,1,42779,0,3,0,12884,0,2831117,4221967,39223,12500967,7152708,214055,354707,0,7053084,4261190,10003386.14,99649.98835,2749.567081,96060.64345,3068.748929,4909.031645,0.001758049,0.009964139,0.027439782,0.02264055,0.054678509,1.04466E-08,0.022004042,0.054680922,0,0
Base,364,0.05,1,0.001,-6572987,1304984952,9807590,6572987,262919.48,6037430,234759,577806,0,8517389,339565,826879,0,5966764,231878,570373,0,2678501,106527,253547,0,0,38727,54260,0,0,0,0,0,14554819,549445,1370908,0,944410,45316,9584,0,424618,18290,4526,0,1126115,80569,63463,0,507955,38576,24565,0,0,38727,0,0,0,0,0,0,0,45316,0,0,0,18290,0,0,5,0,63463,0,4,0,24565,0,3136344,6518727,54260,12494705,9807590,338405,823920,0,9655071,6572987,9999969.779,195412.1042,2876.016482,191384.6266,6812.403143,16215.14416,0,0.019541895,0.014690008,0.032100998,0.087204838,0,0.03172234,0.088139305,0,0
Base,364,0.05,1,0.001,-12167184,311056705,17029335,12167184,486687.36,11494244,311874,830763,36,7750955,237768,578555,32,11400640,309414,823656,36,4073613,125745,296213,18,0,75817,64487,8,0,0,0,0,19245199,512919,1381408,62,1735759,81280,15868,0,623404,31257,5871,0,1594856,122106,69120,7,571758,50499,23269,4,0,75817,0,0,0,0,0,0,3,81280,0,0,0,31257,0,0,6,1,69120,7,2,1,23269,4,4720108,12102689,64495,12488410,17029335,435159,1119869,54,16822797,12167184,10003470.39,212472.5926,5989.249533,204484.1012,5899.061202,13855.94913,0.798593561,0.021240927,0.028172599,0.024149627,0.067340151,3.27175E-06,0.022316991,0.067796234,2.78102E-06,0
Base,364,0.05,1,0.001,-6399464,654710646,10134398,6399464,255978.56,6272847,234078,339132,0,6212922,251608,356377,0,6193494,231039,334618,0,3078179,123771,173297,0,0,47722,56021,0,0,0,0,0,12485769,451748,656711,0,1069375,55406,7760,0,533582,26253,4266,0,1226941,102143,64990,0,613029,56618,29823,0,0,47722,0,0,0,0,0,0,1,55406,0,0,0,26253,0,0,3,0,64990,0,3,0,29823,0,3613707,6343443,56021,12496043,10134398,354810,507915,0,9957150,6399464,10003200.89,153071.2555,4175.618394,147705.791,5579.501703,7805.231293,0,0.015302647,0.027228267,0.030038761,0.049604721,0,0.028878125,0.048690207,0,0
Base,364,0.05,1,0.001,-28536249,1704998238,33606396,28536249,1141449.96,23090566,508352,1201728,0,24209918,550202,1275583,0,22639792,498900,1178628,0,8633937,199731,455408,0,0,64863,74875,1,0,0,0,0,47300484,1023023,2437642,0,1502496,74247,15441,0,556604,26141,5939,0,1933823,132261,85715,0,724654,53773,28812,0,0,64863,0,0,0,0,0,0,4,74247,0,0,2,26141,0,0,14,1,85715,0,3,0,28812,0,4924967,28461373,74876,12485340,33606396,698631,1634036,0,33386340,28536249,10000117.76,535113.8975,16243.59675,514924.799,11437.12757,26044.53697,0.000879024,0.053508639,0.030492454,0.025694202,0.046695776,2.20268E-09,0.024972852,0.046794894,0,0
Base,364,0.05,1,0.001,-3362495,1147413249,6602589,3362495,134499.8,4134620,227320,212238,0,6190205,361957,335648,2,4068387,223351,208558,0,1894700,107783,99809,1,0,46846,39213,0,0,0,0,0,10324825,565864,528262,0,1055022,47587,8317,0,494152,22671,4052,0,987529,92976,39815,0,462426,45498,19016,1,0,46846,0,0,0,0,0,0,1,47587,0,0,0,22671,0,0,4,0,39815,0,2,1,19016,1,3149964,3323282,39213,12502213,6602589,331134,308367,1,6473246,3362495,9998426.482,111926.7696,2053.922756,109097.644,5721.130205,5292.064169,0.002637073,0.011195438,0.018293628,0.040884822,0.05199184,1.69499E-08,0.040173056,0.051243452,1.08578E-07,0
Base,364,0.05,1,0.001,-5540811,1016666448,9691357,5540811,221632.44,6491776,215506,439351,0,4948971,185201,350063,0,6447945,213850,435965,0,2348467,85964,159166,0,0,67641,53530,1,0,0,0,0,11440747,365612,763933,0,1621577,75058,15772,0,594546,27674,5893,0,1213842,88570,59350,0,444162,37520,19654,0,0,67641,0,0,0,0,0,0,2,75058,0,0,2,27674,0,0,6,0,59350,0,1,0,19654,0,4021871,5487280,53531,12492878,9691357,299814,595131,0,9509151,5540811,9996897.751,119483.0156,2592.109988,115753.0801,3921.226569,7295.880563,0.000439512,0.0119518,0.021570842,0.021321374,0.068853869,1.94948E-09,0.020096569,0.068940703,0,0
