Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4876928.904,2098419615,7694424.088,4876928.904,189544.2532,13854888,10141989,115494,158426,0,13744082,10653492,10002859.34,162342.7198,4309.757802,157219.2896,1502.744396,2061.766538,0,0.016230598,0.026503195,0.007115086,0.010593189,0,0.732233372,0.006457857,0.009590615,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2428047.781,959414042,7464866.228,2428047.781,94367.27752,13847697,10344147,111550,330012,0,13747259,7008011,9997158.872,181067.4695,4506.162253,175748.1368,1511.89511,4299.152692,0,0.01811216,0.024890896,0.008161819,0.025121942,3.03908E-10,0.747046821,0.007874949,0.025183757,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3310062.656,1453649918,5287644.571,3310062.656,128647.2218,8179585,5856824,121249,164601,0,8111023,6029297,9998667.763,90805.73604,896.1593956,89429.16154,1439.002912,1891.803791,0,0.009081139,0.009698438,0.008326046,0.014849834,0,0.716821902,0.007823809,0.014341372,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4438747.625,35478133,7116836.019,4438747.625,172514.1212,12290944,8859390,132409,454806,0,12196728,9296563,10005549.75,143156.2898,1050.493022,141383.9442,1617.101978,5275.057308,0,0.014308524,0.007328187,0.007990015,0.03722488,0,0.721062254,0.007641431,0.037342486,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-1041444.894,596828726,5079934.912,1041444.894,40476.27073,7611678,5023509,164248,56759,0,7526557,2572387,10000878.87,87472.80687,2414.858187,84610.82341,1919.487033,703.2225824,0.000494505,0.008746792,0.027562516,0.012673464,0.007256847,2.98415E-09,0.661119682,0.012402806,0.00669617,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4226954.482,629849110,6784503.06,4226954.482,164282.6759,12407682,8573097,771400,240813,16,12309446,9451856,9996933.984,204501.7513,4558.112253,199214.8926,12683.82412,4109.422418,0.289615385,0.020456447,0.022279304,0.061975452,0.01864819,1.19621E-06,0.691047124,0.062109465,0.018033483,1.08043E-06,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-6383969.856,1976565441,7885228.007,6383969.856,248116.145,14887210,11286001,88556,870228,0,14810891,13270967,10006056.44,179293.0021,2855.300055,175563.4398,1158.879451,10390.71,0.000934066,0.017918898,0.015915287,0.00591661,0.057890365,4.97997E-09,0.758118183,0.005450823,0.058358941,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3158590.759,1520840680,6603205.368,3158590.759,122760.1916,12015643,8969791,591698,159153,15,11882066,7768769,10003064.43,194681.2639,3842.527198,190133.0014,9551.771923,2890.369396,0.258406593,0.019462752,0.019702031,0.048356469,0.013037963,1.09921E-06,0.746654185,0.048516857,0.011667554,1.02794E-06,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5787184.123,502960044,9232171.879,5787184.123,224921.7724,18127013,11722465,135954,146487,0,18015847,14017516,9997401.932,224257.6707,5505.234835,217688.096,1766.217033,1918.348022,0.000549451,0.022431494,0.024556341,0.008268808,0.008786165,3.08287E-09,0.646678839,0.007881125,0.008307648,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2171813.971,883745225,6655489.788,2171813.971,84408.62383,11162591,7613667,128135,106299,0,11041697,5509689,9998975.138,117501.9998,3450.79044,113395.6264,1497.76011,1305.500714,0,0.011750928,0.02942946,0.008115819,0.009309881,0,0.682647272,0.007357305,0.008002721,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3787034.134,137324251,8799076.978,3787034.134,147184.9541,16759418,12298547,255746,232588,5,16617612,10200123,9999601.674,263357.7809,5448.279231,256925.3886,4112.952143,3735.000659,0.139945055,0.026337159,0.020680708,0.015168262,0.014082269,5.19196E-07,0.733836888,0.014819251,0.013787646,2.90534E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-6555718.511,2059166616,7399099.527,6555718.511,254791.2413,14134291,8688670,573171,114132,0,14094394,13252215,10006932.73,203550.307,3409.677308,199310.5849,8273.144341,1748.00011,0.000164835,0.020341192,0.016749718,0.040357337,0.00817653,1.01105E-09,0.61473781,0.040275716,0.007711354,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4541858.079,956254015,7956278.093,4541858.079,176521.5599,14331366,10582540,127786,168253,0,14194965,10348422,10011313.1,190273.1087,5783.474835,183648.1004,1899.656264,2417.031593,0.000164835,0.019007349,0.030385761,0.007657731,0.010828954,8.32841E-10,0.738678693,0.006890716,0.010041788,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-6559717.863,1724022647,9127841.553,6559717.863,254946.6782,18052760,13438028,142652,324029,0,17939766,15117354,10003761.41,290173.9317,7799.132637,281314.7874,2419.447857,5288.511319,0,0.029005972,0.02688841,0.009002393,0.018815681,0,0.744375393,0.008540561,0.018542977,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-1558959.224,1728028347,6978536.191,1558959.224,60589.72106,11964094,8165114,110145,85310,0,11872669,4569903,9995222.829,127887.374,1457.001209,125727.7186,1261.312527,981.5598352,0.000494505,0.012794644,0.01138291,0.007544179,0.008233278,3.30946E-09,0.68267836,0.007067261,0.0076506,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-1779997.343,82891174,5727471.261,1779997.343,69180.47684,9435019,5700345,165178,107286,0,9314003,4483483,9997467.565,124944.7704,1370.75489,123019.7812,2261.637143,1587.338462,0.003241758,0.012497829,0.010972421,0.011370112,0.010408214,1.3359E-08,0.604957984,0.011004727,0.009337979,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3470101.58,642941870,7871107.129,3470101.58,134867.2137,14207198,10854948,150265,193794,0,14057225,8729958,10000146.27,196333.8907,7014.036099,188485.6091,2380.376978,2821.898242,0.000494505,0.019632624,0.035696452,0.00990914,0.013576058,2.29058E-09,0.764230503,0.008689219,0.012895225,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-6163650.654,628074197,9117881.466,6163650.654,239553.3302,18202089,10881341,132267,1190142,0,18073038,14716525,10003049.19,271633.0424,7824.604725,262739.5719,2203.596648,17702.23192,0,0.027154741,0.028821158,0.009111204,0.063822659,0,0.597789704,0.008174647,0.064025004,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5699396.322,1689866430,10932203.34,5699396.322,221509.8561,22176852,14776927,188653,470766,2,21977368,15307591,10004060.3,351787.3248,2908.625,347576.5151,3218.897033,7568.44033,0.013626374,0.035164079,0.008289791,0.010490867,0.021110013,5.5384E-08,0.666411597,0.00975722,0.020848541,1.26024E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3118231.178,1084506415,5689632.912,3118231.178,121191.5965,9685835,6561004,79691,121424,0,9581803,6739735,10000474.49,131902.3827,2149.117747,129184.4097,1182.922473,1758.43456,0.008791209,0.013190059,0.016239809,0.005476394,0.00963213,3.9617E-08,0.677806428,0.005056867,0.009096629,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4767348.629,1268112090,5887238.432,4767348.629,185285.3616,10403744,6133820,140058,737215,0,10340751,9216392,10003942.88,158084.8404,754.0124725,156719.78,2189.789451,11119.15747,0.002417582,0.015803138,0.004752597,0.010569631,0.070236466,1.09398E-08,0.589730992,0.010278329,0.070686212,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3666708.905,1154810681,7418147.506,3666708.905,142508.4546,13442577,10490467,185755,180355,0,13343134,8883841,10004822.82,164010.085,5694.953901,157525.7206,2303.841209,2235.045824,0.001263736,0.016393991,0.034707913,0.01228365,0.013075972,7.4528E-09,0.78046714,0.012088618,0.012868756,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4241806.544,1512240659,5444728.552,4241806.544,164859.9086,9201891,5400148,171853,313275,0,9148378,7927264,10005696.53,143080.214,2329.515659,140210.1502,2695.437473,4869.287418,0.00032967,0.014302098,0.016271552,0.013714643,0.030977119,1.51481E-09,0.587223355,0.013578844,0.030919363,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4615120.055,1987120862,8190750.159,4615120.055,179368.9228,15831453,11900774,286582,184528,2,15685231,11450275,10003192.1,248388.981,3723.602912,243735.7113,4545.648626,2971.781429,0.060274725,0.024830976,0.014991081,0.018307494,0.011909149,2.41507E-07,0.751715804,0.018115985,0.011602076,1.25203E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2210208.462,527815777,5134392.089,2210208.462,85900.84469,8275535,5122467,102960,91705,0,8181177,4861012,10004294.63,107139.5966,2881.223022,103772.3176,1365.744835,1218.394835,0.000934066,0.010710729,0.02687421,0.007028091,0.0083272,5.53925E-09,0.619599674,0.006858064,0.008112758,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5790057.635,704842472,7037805.257,5790057.635,225033.4528,13571369,9837367,633639,162715,1,13511478,12226550,9999069.527,206269.3904,7334.734396,198137.6972,9601.045055,2483.067088,0.005934066,0.020628866,0.035557405,0.046496209,0.011912263,2.89431E-08,0.724855169,0.046644648,0.011873337,7.0598E-08,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4099133.264,132651429,9276082.807,4099133.264,159314.8411,18232880,12353686,156411,158758,0,18094784,11285921,10001585.63,242225.0293,9152.50978,232001.9414,2090.641209,2137.043736,0,0.024218384,0.037791087,0.009169021,0.008631109,0,0.677556923,0.00911949,0.008522014,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-1970030.854,536784990,6001075.495,1970030.854,76566.22322,10083453,5878520,172953,88697,0,9981240,5012750,10006296.01,124909.1298,741.5152747,123575.3708,2203.996538,1193.478407,0.00010989,0.012484907,0.005881347,0.012121753,0.008437034,1.15418E-09,0.58339905,0.011788572,0.007776056,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4837847.294,250398287,7372631.239,4837847.294,188025.3271,13540174,10464049,210632,210013,0,13459971,10652168,9995917.946,165518.0398,6658.676429,158064.2344,2591.867308,2594.277637,0.001043956,0.016558427,0.040206302,0.014288848,0.014684804,5.48485E-09,0.772879882,0.014176552,0.01451954,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5083554.888,2069312407,7336164.941,5083554.888,197574.8742,13585165,10530709,102454,236140,0,13486503,11055504,10006453.32,176156.3451,3833.562637,171525.0603,1418.758077,3126.232692,0.001153846,0.017605041,0.02174337,0.006898374,0.01640105,5.96061E-09,0.775199156,0.006477684,0.016072421,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2022793.126,1155089814,7991737.677,2022793.126,78616.85498,14212526,9039735,134858,124291,0,14074512,5993755,10006797.06,161879.1841,3468.696923,157575.9329,1760.088846,1484.670879,0,0.016178319,0.021438186,0.009131048,0.009659194,0,0.636319882,0.007996667,0.009195157,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3866978.641,2114942665,7278874.483,3866978.641,150292.0369,13329302,7868826,147221,214432,0,13226901,9227921,10007147.77,218184.42,5543.730769,211857.9081,2535.222912,3558.82956,0.00021978,0.021803873,0.025405533,0.009954084,0.015864819,1.32479E-09,0.590453296,0.009475914,0.015645915,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-1245928.227,574104378,6621321.737,1245928.227,48423.61656,12159015,8269088,145280,273981,0,12004680,4101231,10008871.38,196520.5561,2954.541538,192851.9046,2499.869725,4394.932473,0.003791209,0.019636396,0.015032312,0.012213215,0.024536792,1.95888E-08,0.680140094,0.011468079,0.024640964,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4168935.792,1980409882,5912336.344,4168935.792,162027.7508,10826071,6977892,116947,90187,0,10752524,8900714,10010063.3,145466.1986,3228.712637,141601.6651,1600.532747,1303.855275,0,0.014532968,0.022176886,0.008978361,0.007245407,0,0.64465636,0.008846065,0.006763997,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4187466.231,105363668,5906969.217,4187466.231,162747.9455,10240684,6077245,87997,156733,0,10159652,8367570,10006759.38,141957.7512,3074.214066,138282.0362,1382.485495,2301.740879,0,0.014187974,0.021665451,0.006353409,0.012171771,0,0.593988809,0.005663949,0.011545646,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2007590.606,1525435099,4473482.174,2007590.606,78026.00153,6598600,4526656,165810,124758,8,6527597,3823828,10003067.52,78117.20736,2239.93044,75489.67747,2022.486648,1515.242253,0.05032967,0.007811134,0.028738561,0.015929371,0.014547605,2.49502E-07,0.687110657,0.015477649,0.014186692,4.73486E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3434784.013,1516425894,6754445.869,3434784.013,133494.579,12080372,9322791,161506,470670,0,11938584,8098831,10004175.53,165309.3371,6300.917912,158298.8812,2404.734341,6399.003626,0,0.016525107,0.038129094,0.011790631,0.039947257,0,0.771905477,0.010858737,0.040151607,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4440076.77,112323466,11130723.01,4440076.77,172565.779,22366046,13627281,291656,390335,1,22231865,12928631,9998611.698,312804.9197,5330.252143,306161.3896,4183.123407,5496.63533,0.004230769,0.031284862,0.017049469,0.013741971,0.016608102,1.47459E-08,0.609353521,0.013422008,0.016516657,4.58271E-08,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-1949805.288,591647659,5877829.621,1949805.288,75780.1466,9244371,5881294,337090,95210,0,9141540,4492823,10004186.2,100462.9399,3861.781264,96058.18495,3744.271538,1104.898736,0,0.010042823,0.038545616,0.026921798,0.009233222,2.45403E-10,0.637064948,0.026359664,0.008673143,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-6203929.446,1176448045,7606378.489,6203929.446,241118.7854,14567673,10349426,277530,114488,1,14504198,13057842,10004563.09,255260.193,2714.294451,251690.4838,4937.773077,2117.220275,0.002252747,0.025514634,0.010628836,0.019071481,0.007973651,8.93999E-09,0.710440785,0.018785783,0.007560065,6.48115E-08,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3729834.779,1939693204,5618928.456,3729834.779,144961.8729,9077847,5229769,122834,438108,0,8995672,7021449,9995091.091,122222.811,680.9507143,121008.6587,1786.900934,5965.394176,0,0.012227458,0.005494042,0.008507189,0.044590104,0,0.576961275,0.007916185,0.044067435,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4554590.421,770811597,8006961.535,4554590.421,177016.4087,14367359,8543699,121516,401289,3,14244537,10338400,10004008.68,190647.1347,2668.201319,187135.1437,1770.856264,5366.217253,0.016923077,0.019058121,0.013954875,0.007317033,0.027436893,7.34984E-08,0.594867585,0.006683903,0.027204039,1.68615E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4994760.592,1981398688,9443757.049,4994760.592,194123.84,18078068,12735896,427927,214004,0,17977947,12545163,10000591.05,214429.814,2040.457363,211327.8318,5051.249286,2524.112692,0,0.021441817,0.009515337,0.023215895,0.011554514,2.47862E-10,0.704497954,0.023326489,0.011621062,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-7584242.668,105483451,9188340.113,7584242.668,294765.3412,17856621,13531924,155072,362731,0,17779264,16128771,10002939.76,202633.2488,5060.206978,196524.5376,1854.025275,4167.940275,0,0.020257313,0.024974298,0.009276166,0.020735648,0,0.757808864,0.008827566,0.020494891,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3532463.787,2063388114,5669111.139,3532463.787,137290.9517,8817514,6164760,234350,207107,0,8735261,6495608,9994632.018,102936.2178,1856.50967,100561.7876,2800.056099,2463.593077,0.001483516,0.010298471,0.017998762,0.017478566,0.017752933,7.19235E-09,0.700133784,0.017108811,0.017446554,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2869663.039,1023304070,4867182.548,2869663.039,111530.8729,7710123,4669549,72619,85911,6,7633778,5512370,9991502.494,102904.5752,1332.488462,101119.2002,1064.840659,1264.293022,0.067362637,0.010297362,0.012867646,0.004891483,0.00679656,3.03139E-07,0.606776686,0.00447917,0.006196931,3.51195E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2796586.899,1054156700,4324469.106,2796586.899,108690.7326,6466266,4068533,251525,99938,0,6396648,4827876,10003809.82,88680.9461,967.03,87334.02973,3518.345769,1475.395385,0,0.008865733,0.010814024,0.024366819,0.008254793,0,0.630486733,0.023951584,0.007706005,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4894134.351,489985190,7208799.949,4894134.351,190212.9514,13132172,10195697,238164,159300,31,13028777,10536857,9997140.487,197481.118,2206.529505,194503.4695,3732.123022,2667.057033,0.588516484,0.019752859,0.011147533,0.016446175,0.011431187,2.4647E-06,0.776522793,0.015841087,0.010321809,1.95619E-06,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-8457937.377,68601413,9952255.82,8457937.377,328721.9181,20097493,13035648,188228,205413,0,20020562,18486333,10007459.58,248177.7381,3912.868626,243084.6914,2383.405165,2611.141868,0,0.0247985,0.015794016,0.011209926,0.011974092,0,0.648651163,0.010926984,0.011629414,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3131744.803,711232556,5452094.532,3131744.803,121716.8103,8440064,5410009,104545,152911,4,8338178,5886441,9999408.296,93912.96852,3146.45033,90270.72533,1317.404505,1810.553516,0.024120879,0.009391616,0.033547672,0.006495767,0.011459327,1.23634E-07,0.642460832,0.00577916,0.010795403,2.28232E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2895899.926,766874834,4167154.69,2895899.926,112550.5825,6206471,4379581,221585,141079,0,6142978,4861791,10002470.78,81600.26137,2709.916209,78525.68297,2930.327088,1957.296429,0,0.008159157,0.033205805,0.026063767,0.011675603,0,0.70677347,0.025949888,0.011141152,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4064519.709,1435744740,11333352.08,4064519.709,157969.5682,23232673,14554402,283308,811835,0,23049824,12407423,9998802.203,363357.9011,5545.841044,356447.8859,4642.125769,12821.73093,0.002252747,0.036339708,0.015275219,0.012896352,0.031953799,6.58256E-09,0.626616334,0.012315001,0.031693613,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4820676.86,612393918,6545143.563,4820676.86,187357.9897,12376713,8372442,88856,141977,0,12306695,10466786,10007398.14,177427.2713,5735.625769,170964.7948,1403.069835,2163.712802,0,0.017729969,0.032319687,0.007150905,0.011489409,0,0.676514908,0.006530643,0.010842408,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5334417.978,160486556,10961604.63,5334417.978,207324.7923,21524693,13858945,216597,744246,8,21394838,14192765,9998683.562,231813.9904,8135.202308,222414.878,2479.219121,8135.183736,0.096648352,0.023184507,0.035094985,0.010816246,0.034093193,3.99687E-07,0.643859363,0.010190994,0.033604633,3.56276E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-7667371.844,1577979275,10186181.04,7667371.844,297996.1978,20134464,13902565,67497,142769,0,20028062,17295723,10009479.93,274656.1374,7394.276209,266079.5832,921.4469231,1932.175549,0.000769231,0.027438781,0.026936467,0.003805495,0.007616594,3.30806E-09,0.690489338,0.00380931,0.007675982,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3941882.923,544348632,6352358.795,3941882.923,153203.2288,10365386,7471394,108726,235908,0,10266335,7707813,9996596.136,112089.8199,4685.238901,106795.7599,1312.42511,2577.583462,0.000164835,0.011213408,0.041856428,0.006574299,0.018284214,1.20232E-09,0.721474858,0.005917616,0.018067949,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-1554570.988,29854733,4693098.44,1554570.988,60419.17011,7178959,5330217,146136,108346,0,7074409,3434709,9998179.77,97167.23835,3432.009176,93313.47115,2111.805165,1631.365989,0.000384615,0.009718543,0.035291409,0.011923388,0.01208499,1.9791E-09,0.743642872,0.011208812,0.010882073,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5245513.659,1986309373,7741530.416,5245513.659,203869.482,13425137,8833071,98253,1001277,0,13321727,10667040,9997194.318,135304.8882,6465.580714,128050.9686,1164.46956,10057.00791,0,0.013533299,0.04786121,0.00585952,0.076654971,0,0.658418988,0.005026008,0.0768145,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4479738.003,263455369,6177703.904,4479738.003,174107.2324,10361568,7699016,397475,120321,0,10286773,8538137,10011005.92,139043.1351,5970.054615,132464.5679,5344.744011,1758.321319,0.001483516,0.0138917,0.042956906,0.033919097,0.007891902,6.29059E-09,0.743617669,0.033903601,0.007296734,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-7114829.111,74636287,8151886.16,7114829.111,276521.3513,16394641,9791067,94989,217206,0,16338231,15293300,10008222.74,233107.9881,2940.250714,229204.9414,1455.623846,3210.816703,0,0.02329067,0.012629453,0.007205576,0.015308909,0,0.597198861,0.0066991,0.014737317,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5618935.682,1721277674,6872114.504,5618935.682,218382.7135,13244940,8871838,188997,130773,0,13184830,11895446,10003814.8,234374.9985,1305.112637,232292.0681,3459.933187,2435.622747,0,0.023428613,0.005566512,0.0145874,0.010260011,0,0.669834589,0.014111894,0.009756165,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3690187.53,1301541533,4836879.082,3690187.53,143420.963,7068820,4934397,200284,377453,0,7000421,5871519,9995701.792,73144.8633,3478.791648,69250.83319,2114.694615,3931.120714,0,0.007317428,0.047784263,0.016573004,0.037493767,0,0.699284906,0.016303379,0.037231935,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2005380.408,223560488,4365238.697,2005380.408,77940.1011,6196283,4290179,245569,295967,0,6115530,3570975,10002126.54,69672.47758,2508.408077,66800.10643,2800.608297,3319.607363,0.00010989,0.006966634,0.036142241,0.028855574,0.057681906,1.0227E-09,0.694427459,0.028436124,0.057653553,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3112013.654,1463637184,8235591.686,3112013.654,120949.9494,14877142,11385164,377169,594915,7,14778465,8242831,10004456.71,160116.0782,7390.831593,151851.6661,4022.13478,6307.225879,0.043296703,0.016005581,0.046153546,0.02489347,0.043481471,2.58473E-07,0.76535896,0.025036527,0.044037055,4.46488E-07,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-2986916.182,2068115167,9953695.159,2986916.182,116087.9743,20399753,13729872,235582,458571,0,20223164,9606243,10008237.9,368603.8727,6652.097418,360753.9774,4504.304121,8418.628187,0.000164835,0.036828462,0.01806301,0.012318311,0.020757683,7.28088E-10,0.673198219,0.011651719,0.020469115,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-5368369.125,1727532216,6655793.649,5368369.125,208644.3204,12502355,7851016,332017,290668,0,12445473,11116190,10002982.64,216375.2168,4247.990879,211392.9781,5801.019505,5127.302637,0.000549451,0.021631699,0.019621696,0.025842049,0.022618645,2.49405E-09,0.627988913,0.02561248,0.022213113,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3633915.685,1009246499,5030080.69,3633915.685,141233.9299,8281696,6009963,156603,115537,0,8224223,6781294,10003320.32,97498.20973,4573.689396,92438.11016,1924.846374,1461.864451,0,0.009746888,0.046912462,0.01302006,0.009753019,0,0.726192166,0.012545769,0.009126657,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-4201227.466,1990243322,4898342.193,4201227.466,163282.7827,7893685,5216283,89344,117800,0,7857920,7176046,10004745.3,88324.39236,2816.951593,85043.78368,1040.627967,1343.909066,5.49451E-05,0.008829651,0.03189989,0.006116575,0.008710396,5.39116E-10,0.661484652,0.00589979,0.008564084,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-3761770.5,2086123504,5433226.331,3761770.5,146203.0705,9641127,6488360,145259,99194,0,9568083,7793573,10002255.44,128017.4322,3027.709725,124423.4377,1995.528022,1525.457747,0,0.012799603,0.023616284,0.012497545,0.008959528,0,0.673269555,0.012137553,0.007791485,0,0
D:1.0yr| T: 4.5%| I: 100.0%| Obs: 0.0%,364,0.045,1,0,-7191150.005,2015510258,10105055.98,7191150.005,279487.6005,19793957,13865885,175389,298168,0,19679906,16463418,10006542.51,264872.9878,7357.48033,256353.2051,2484.868956,4054.522637,0,0.026469701,0.027784251,0.00977896,0.015535184,0,0.700507113,0.009249741,0.015298214,0,0
