Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Sucessful A or B,Total: Treated with M,"Total: All A, B, M",Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of AB
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-132219063,1043578411,13019229,2026773,40535.46,13019229,9682329,218023,247482,0,12935337,10962039,2026773,12988812,4879728.276,99138.71769,5702.249286,92671.86918,1666.115495,1853.276319,0.002417582,0.020316031,0.057539457,0.017354533,0.016518886,2.71162E-08,0.743701547,0.01728848,0.016819605,0,0.013339854,0.843960094
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-171301994,1912883778,15832725,12974744,259494.88,15832725,11606837,704843,614207,0,15708024,2821935,12974744,15796679,4880966.757,192247.5799,4005.648187,187312.2226,8625.270055,7528.965659,0,0.039385254,0.020877114,0.046009575,0.038330443,4.02754E-10,0.733288146,0.04544268,0.03796621,0,0.016218117,0.17864103
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-90605640,330863824,8391846,6687180,133743.6,8391846,5536830,348920,99411,0,8335588,1681386,6687180,8368566,4876290.065,100276.2886,4074.351758,95708.98473,4177.588407,1252.696264,0.000164835,0.020564311,0.040637797,0.042166467,0.012861199,2.35826E-09,0.659795788,0.042043069,0.012203071,0,0.008604841,0.20091686
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-64341493,649112934,6104464,3296853,65937.06,6104464,4376581,549141,122890,0,6003193,2772605,3296853,6069458,4879532.117,77505.42984,3044.861648,74101.8933,6935.690055,1726.234835,0,0.015883667,0.039188943,0.090435947,0.020167444,0,0.717041038,0.090925868,0.018367883,0,0.006255079,0.456812618
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-104150542,2026319032,9629957,7850972,157019.44,9629957,6776884,916060,176179,0,9548766,1748651,7850972,9599623,4880586.933,148806.407,3015.941923,145224.9064,14088.69538,2754.699945,0.000274725,0.030488976,0.0203135,0.09421376,0.019059253,2.58039E-09,0.703825134,0.094751765,0.018840705,0,0.009865437,0.182158299
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-96271524,363609707,8854916,7722364,154447.28,8854916,5384248,523226,106977,0,8809078,1113787,7722364,8836151,4877944.067,49978.39769,589.5614835,48868.7106,2944.327967,634.3092308,0,0.010246405,0.011652445,0.060458062,0.008734278,0,0.608327313,0.060804522,0.008362612,0,0.009076896,0.126048887
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-121392461,1565570406,11404113,7351331,147026.62,11404113,7000856,685644,98000,0,11322657,4011959,7351331,11363290,4882542.1,81405.86176,3303.927198,77432.18484,4850.209121,766.2341209,0.00032967,0.016674824,0.04058143,0.06159907,0.007982972,3.89809E-09,0.614086386,0.062157213,0.007316566,0,0.011679685,0.353063153
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-69849472,2042783718,6485105,4998422,99968.44,6485105,4835967,503312,543348,1,6411790,1461040,4998422,6459462,4879289.284,60927.03962,3185.771758,57360.17022,4687.898791,5050.913516,0.017472527,0.012488024,0.052221053,0.08132356,0.088485458,1.70636E-07,0.745927076,0.081990528,0.089247091,9.09289E-08,0.006646052,0.22618602
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-138673531,1684387229,12900922,9664311,193286.22,12900922,8061499,1102259,227300,0,12787794,3186199,9664311,12850510,4877682.46,189535.3147,5439.508462,183338.2054,16110.40769,3448.610275,0,0.038858513,0.028738824,0.083335215,0.018089666,0,0.625085242,0.083853982,0.017530814,0,0.013224772,0.247943389
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-93848527,210310241,8835449,5494037,109880.74,8835449,6182388,810006,155061,1,8731235,3302203,5494037,8796240,4878465.531,88208.90654,3075.698571,84614.26088,8041.87967,1687.999066,0.001483516,0.018081008,0.034879627,0.090359477,0.018695312,2.21137E-08,0.699730552,0.090894071,0.017191649,1.14784E-07,0.009055397,0.375410744
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-107971568,1286850665,9935394,8617628,172352.56,9935394,7437111,487089,249811,0,9880914,1301703,8617628,9919331,4877706.792,63826.79121,2969.116374,60274.13456,3137.080275,1633.192198,0,0.013085458,0.046507212,0.048756502,0.024951981,0,0.748551339,0.048683764,0.024539858,0,0.010184489,0.13122891
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-155345188,211804315,14305147,12293718,245874.36,14305147,8745384,265215,789777,0,14214224,1971858,12293718,14265576,4878348.072,166186.8276,4779.017363,160567.8228,3144.902802,9153.25533,0.00043956,0.034066179,0.028792213,0.020125837,0.054064874,4.84841E-09,0.611437295,0.019624656,0.054213424,0,0.014661941,0.138224913
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-131270406,717633056,12201814,9252266,185045.32,12201814,9016397,1307399,346079,1,12083814,2911476,9252266,12163742,4879350.589,150716.7231,4805.361538,145194.7646,16044.67,4354.845824,0.00467033,0.030888575,0.031901779,0.105749612,0.028347553,3.40542E-08,0.738967978,0.106517974,0.02787322,8.28775E-08,0.012503448,0.239356935
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-55302644,112581154,5193176,3370884,67417.68,5193176,3766961,530706,109564,0,5118553,1794268,3370884,5165152,4877949.923,53909.68286,2865.727582,50738.79588,5449.760824,1171.055604,0.000274725,0.011051968,0.053180798,0.104289024,0.017457354,3.39513E-09,0.725816598,0.105162788,0.016991769,0,0.005323158,0.347379516
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-93894287,1990173082,9210322,1791067,35821.34,9210322,6843322,742990,211521,1,9128230,7396517,1791067,9187584,4880114.4,105109.5341,4702.656923,99865.87802,8449.536264,2412.32,0.01032967,0.021538634,0.044738827,0.081839614,0.024006433,1.09961E-07,0.743006872,0.082144996,0.02399658,1.17198E-07,0.009436638,0.805055714
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-75063643,619360919,7000991,5053733,101074.66,7000991,5045443,528605,349393,0,6933307,1927302,5053733,6981035,4880546.013,83009.5311,2472.468297,80125.81945,6263.571429,4134.004451,0,0.017008657,0.029773133,0.077081072,0.051039907,0,0.720783086,0.077117766,0.051116672,0,0.007172448,0.276076828
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-134049013,1620085657,13365372,395293,7905.86,13365372,8377147,1321546,84536,19,13268419,12930924,395293,13326217,4882629.071,181597.8859,2524.592527,178288.4635,17877.14121,1141.305824,0.234945055,0.037191002,0.013921391,0.095646315,0.005943704,1.28891E-06,0.626939636,0.096176299,0.005975221,1.39257E-06,0.013686079,0.970337193
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-122069057,1300466096,12140174,667317,13346.34,12140174,8022798,644676,115524,10,12039072,11431217,667317,12098534,4879769.91,185536.3663,1232.169341,183591.2589,9808.095,1683.188956,0.13967033,0.03802049,0.006674959,0.052492138,0.007965815,7.29859E-07,0.661168416,0.052817995,0.008364941,7.66813E-07,0.012439027,0.944843152
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-145131427,2011668353,14352024,1611187,32223.74,14352024,10190469,1028727,208568,11,14266328,12710828,1611187,14322015,4883247.5,216259.4234,4303.056648,211113.5824,15406.80588,3092.253297,0.076373626,0.044283562,0.019933158,0.071248331,0.013197706,3.59837E-07,0.710183931,0.071755644,0.013419861,7.52513E-07,0.014694418,0.887502771
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-50233812,681608056,4722662,3007192,60143.84,4722662,3161061,299461,126672,0,4664828,1693552,3007192,4700744,4878038.263,51426.81918,2441.653352,48707.6989,3265.357802,1402.223681,0.000274725,0.010542655,0.047500696,0.064578239,0.026081196,3.73309E-09,0.669776428,0.064587427,0.025686727,0,0.004840722,0.360273182
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-184084246,1681673829,17176128,12322966,246459.32,17176128,11096511,425132,187114,0,17028731,4789449,12322966,17112415,4877058.738,146364.1276,4479.39522,140876.0645,3729.508462,1800.943297,5.49451E-05,0.03001084,0.030604423,0.025716628,0.012224703,1.23108E-09,0.64601621,0.02499269,0.010876794,0,0.017609242,0.279881536
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-106713680,1085977143,9964859,7065090,141301.8,9964859,7157239,667083,402339,0,9868024,2866255,7065090,9931345,4876575.065,158804.0303,4224.821648,153993.9169,10579.68198,6381.168846,0.005384615,0.032564768,0.026608219,0.066156886,0.039632997,3.46057E-08,0.718258893,0.066478768,0.039821172,0,0.010217141,0.288606931
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-108428186,928544991,10794732,480866,9617.32,10794732,7813617,876842,103455,3,10691362,10281900,480866,10762766,4878072.125,153203.4788,4801.147363,147768.3671,12405.08099,1458.089231,0.060989011,0.031406384,0.031365286,0.079898572,0.008347465,4.13544E-07,0.723880144,0.080178687,0.008420829,2.6912E-07,0.011064472,0.955321337
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-52000473,93376964,4861000,3390473,67809.46,4861000,3254755,297979,167503,0,4804951,1448994,3390473,4839467,4879713.218,60782.15659,1588.683297,58907.87352,3728.149286,2111.167692,0.000604396,0.01245651,0.026038646,0.061881072,0.034812297,6.59461E-09,0.669958564,0.061886803,0.03461334,0,0.004980901,0.299411898
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-87250240,323667228,8136012,5890120,117802.4,8136012,6076000,523060,366698,0,8053636,2215958,5890120,8106078,4879904.483,82293.42912,723.8737363,81091.69769,5240.418077,3654.201154,0,0.016864841,0.008714602,0.065457345,0.045374725,0,0.746801892,0.066022681,0.045961237,0,0.008336687,0.273369933
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-175626220,998549080,16156888,14057340,281146.8,16156888,11892059,1129041,356136,0,16072922,2069440,14057340,16126780,4880507.683,195161.7005,9231.452527,184981.4808,13604.16527,4381.377857,0.00021978,0.039985661,0.047429262,0.069385009,0.023346822,1.88294E-09,0.736235792,0.069527132,0.022883184,0,0.016551604,0.128323199
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-166543079,2108013686,15367649,12866589,257331.78,15367649,11175864,929346,135714,0,15272479,2464326,12866589,15330915,4878765.949,106224.3362,5382.501374,99939.41495,6359.876374,955.7242857,0.00043956,0.021772965,0.050646649,0.059726922,0.008688606,4.81402E-09,0.727222937,0.060341522,0.008530579,0,0.015749598,0.160742265
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-88807989,1622132614,8816546,642529,12850.58,8816546,6119690,750592,104774,1,8729608,8146051,642529,8788580,4883650.578,134533.2529,732.3052198,133283.0774,11464.98324,1592.867582,0.019120879,0.027547083,0.005448419,0.083752028,0.011172185,1.47469E-07,0.694144896,0.083750838,0.01123211,1.13554E-07,0.009026368,0.926890465
D:0.3yr| T: 9.17%| I: 4.27%| Obs: 125000.0%,91,0.091675404,0.04273785,1250,-152308206,1533688527,14678983,5518376,110367.52,14678983,10825548,957382,534906,5,14569385,9127460,5518376,14645836,4878935.667,155859.9591,3229.142967,151768.8927,10126.43368,5660.883791,0.036758242,0.031944347,0.020762963,0.063396571,0.031121537,3.00735E-07,0.737731352,0.06359192,0.031255185,4.20971E-07,0.01504274,0.623211949
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-147753511,505153759,13767109,10082421,201648.42,13767109,9205731,215217,335178,0,13689823,3654646,10082421,13737067,4878764.717,106373.7324,2404.721264,103160.5327,1678.688462,2577.055165,0.00010989,0.021803268,0.022609285,0.015384782,0.023730234,1.50608E-09,0.668697392,0.015258315,0.023856247,0,0.014109136,0.266042671
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-108461195,154474979,10029516,8166035,163320.7,10029516,6920968,509883,76276,70,9972947,1842834,8166035,10008869,4879265.131,64867.36011,796.4047802,63481.96247,3280.025604,557.4443407,0.490934066,0.013295017,0.012264219,0.050085122,0.006972635,5.99706E-06,0.690214228,0.050409834,0.006205163,5.48308E-06,0.010277999,0.184120104
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-103173460,2102260571,9626469,6908770,138175.4,9626469,6644438,294944,67718,0,9570192,2693618,6908770,9602388,4882252.61,80042.52588,3531.555055,75945.55258,2461.728901,627.1141209,0,0.016395161,0.044100768,0.030248475,0.00731233,0,0.690258936,0.03016929,0.00658571,0,0.009858901,0.28051543
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-85239250,450833968,7829472,6944530,138890.6,7829472,5436847,450553,624576,61,7790246,871712,6944530,7816242,4881535.25,56505.71132,1850.516319,54195.31478,3232.889011,4462.982747,0.400274725,0.011576231,0.032667835,0.05599553,0.07942702,4.97645E-06,0.694545289,0.056427231,0.080167633,5.41683E-06,0.008019985,0.111525718
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-78193607,1157155901,7228174,5911867,118237.34,7228174,4935472,185894,75292,0,7178740,1296119,5911867,7207986,4880037.738,64246.43995,2641.021758,61180.84049,1680.154945,704.7329121,0,0.013166328,0.041080873,0.02341985,0.007893911,0,0.683042219,0.023210097,0.007513049,0,0.00740638,0.179817081
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-165213787,718875789,15204265,13171137,263422.74,15204265,10456484,1397271,72780,2,15143369,2009908,13171137,15181045,4878173.791,100010.4973,3360.093022,95757.49049,9109.023571,536.5598352,0.000714286,0.020501646,0.033638981,0.090739252,0.006117116,1.16688E-08,0.687772284,0.091565312,0.005465893,1.6387E-07,0.015584011,0.132395892
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-145361559,796034001,13648265,8878909,177578.18,13648265,9367904,329102,77205,0,13556670,4730477,8878909,13609386,4879936.179,88717.63434,3152.187802,84764.01379,2126.110549,497.4845604,0,0.018179942,0.035534212,0.023994591,0.005506091,0,0.686381007,0.024141738,0.005548312,0,0.0139839,0.347589303
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-141934110,1709259272,13093400,11000110,220002.2,13093400,9117420,431849,95664,0,13025819,2068788,11000110,13068898,4877653.644,94897.57451,1962.716868,92165.93648,3122.045055,815.1920879,0,0.019455864,0.020702932,0.033147298,0.008887896,0,0.696346635,0.033228758,0.007601506,0,0.013422021,0.15829858
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-115873058,421980485,10707011,8802948,176058.96,10707011,7327253,698555,66492,0,10653421,1883234,8802948,10686182,4876822.012,74187.85665,2214.443022,71344.53495,4795.130659,527.4012088,0.002197802,0.015212328,0.029810023,0.064253898,0.005930166,2.46651E-08,0.684390605,0.064888522,0.005207176,0,0.010977356,0.176230762
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-80526016,52848114,7402391,6502106,130042.12,7402391,4995245,462497,63959,0,7367403,886088,6502106,7388194,4877149.194,66493.33242,489.7086813,65568.80929,4122.637308,601.4771978,0,0.013633343,0.007337678,0.062591708,0.006533031,0,0.674947035,0.0630213,0.006247255,0,0.007588593,0.119932963
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-148177778,259737136,13578378,12393998,247879.96,13578378,9241511,636579,114116,0,13535444,1167920,12393998,13561918,4879444.139,103946.4597,2244.148956,100904.8768,4864.772033,920.2332967,0,0.021301565,0.021644548,0.047017536,0.010018095,0,0.680643279,0.047031947,0.009510069,0,0.013912918,0.086117613
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-128818808,316024335,12181088,7007928,140158.56,12181088,8408775,757412,113105,0,12109192,5146267,7007928,12154195,4880683.496,105792.958,1992.234725,103085.3673,6528.04033,1059.619451,0.00021978,0.021675688,0.018833835,0.061000416,0.009710864,2.59867E-09,0.690333265,0.061483766,0.00902234,0,0.012478709,0.423414879
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-77779424,612256973,7267090,5108524,102170.48,7267090,5060486,334545,75703,0,7204020,2136915,5108524,7245439,4878942.414,53042.49225,1006.457747,51609.19731,2438.339341,622.7109341,0,0.010872582,0.018890081,0.043534374,0.008212674,0,0.696745544,0.043728257,0.00733595,0,0.007447831,0.29493244
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-96111039,1250293669,8787870,8232339,164646.78,8787870,5944552,646648,287184,0,8758967,543299,8232339,8775638,4882003.613,61516.23967,710.2683516,60289.73764,4495.150495,1998.169396,0,0.012600951,0.011547814,0.073291014,0.031428917,0,0.676438545,0.07382476,0.031628033,0,0.00900046,0.061909915
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-91062997,118013881,8450891,6554087,131081.74,8450891,5584195,563036,65180,0,8398599,1873440,6554087,8427527,4881287.787,60176.6128,1202.398077,58477.86681,3965.705,511.5559341,0.018846154,0.012329588,0.019932759,0.065913964,0.006072801,2.0451E-07,0.66098366,0.066615232,0.005534217,0,0.008657371,0.222300089
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-111022176,74849805,10231830,8703876,174077.52,10231830,7118118,344650,160831,0,10170163,1504319,8703876,10208195,4879296.463,89824.81709,3418.113846,85805.83896,3065.072473,1425.790824,0,0.01840975,0.038018357,0.033249765,0.014596011,0,0.695733937,0.032931326,0.014479328,0,0.010485039,0.147363858
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-97502475,508363623,8972796,7774515,155490.3,8972796,5932015,759494,82413,0,8926838,1178858,7774515,8953373,4879701.741,59156.44418,1788.170055,56841.26264,4945.101429,587.4801099,0,0.012123104,0.030230726,0.083824855,0.007969692,7.2642E-10,0.661188194,0.084857689,0.007403881,0,0.009194035,0.131666356
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-80044669,606369492,7504151,5003159,100063.18,7504151,5132459,395108,88664,0,7423342,2465489,5003159,7468648,4879382.496,72366.25269,781.8283516,71143.61698,3800.328242,936.9407692,0,0.014832724,0.010803192,0.051565771,0.010017446,4.48664E-10,0.684217558,0.051779032,0.009164604,0,0.007690378,0.330111822
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-146221880,153323474,13464405,11577830,231556.6,13464405,9219367,357435,68529,0,13407346,1860593,11577830,13438423,4875095.479,112222.3637,5099.252582,106332.3635,2977.710549,629.7381319,0.004395604,0.023020231,0.045461123,0.027386107,0.006699795,4.72013E-08,0.684736974,0.027352592,0.006084113,0,0.013809862,0.138453225
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-126534620,1042704037,11720257,9332050,186641,11720257,7838032,822316,107889,0,11660247,2366596,9332050,11698646,4879491.183,111520.7798,2023.896374,108808.4755,7793.037637,1130.60978,0.003901099,0.022855085,0.018147476,0.069867856,0.009615488,3.20968E-08,0.668765412,0.070180771,0.00877504,0,0.012009714,0.202296573
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-132716485,1046521113,12625983,6456655,129133.1,12625983,8419316,482133,159939,0,12464888,6095611,6456655,12552266,4879115.119,113837.9766,4021.754011,109074.756,4325.07522,1527.323516,0,0.023331799,0.035328652,0.037938187,0.013392937,0,0.666801838,0.038128897,0.01264556,0,0.012938756,0.485618374
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-64491123,97374193,5932106,5170063,103401.26,5932106,4055830,330181,170290,0,5900779,750600,5170063,5920663,4881755.375,49428.71423,2368.021154,46712.18055,2734.977253,1438.475275,0,0.010126578,0.047942107,0.055545478,0.023413775,0,0.684084945,0.055998496,0.02315117,0,0.0060765,0.126776342
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-120577727,1424518471,11242740,8150327,163006.54,11242740,7609535,301926,88292,0,11160783,3060049,8150327,11210376,4879514.192,98952.85632,1908.493681,96383.95989,2674.431264,805.7111538,0.001758242,0.020279786,0.019255751,0.026364446,0.00754454,1.42759E-08,0.676913077,0.026243814,0.007292331,0,0.011520528,0.272965777
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-90062516,2130709185,8443348,5629036,112580.72,8443348,5836123,348494,78432,0,8376200,2788929,5629036,8417965,4877808.936,63074.55901,737.7513187,61840.89066,2605.647033,616.371044,0,0.012932044,0.011692598,0.041893487,0.008069732,0,0.691308379,0.041997429,0.007689159,0,0.008655419,0.331306794
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-115471423,138524151,10889940,6572023,131440.46,10889940,7648875,429594,85052,0,10818298,4289508,6572023,10861531,4881583.971,86427.45912,4164.118846,81623.83181,3394.099396,683.7536264,0,0.01770508,0.048170083,0.039241344,0.007866282,6.33031E-10,0.702372434,0.039425824,0.007776206,0,0.011154157,0.394926645
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-73650854,847190970,6890719,4743664,94873.28,6890719,4774387,538804,56225,0,6837198,2127018,4743664,6870682,4877011.151,47294.43786,2207.958132,44681.65643,3669.093626,413.9442308,0.00021978,0.009696838,0.046715236,0.077499645,0.006317286,5.22098E-09,0.693185878,0.078030163,0.005903281,0,0.007063936,0.309578874
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-100083289,224135787,9713153,2951759,59035.18,9713153,6393118,349732,216820,0,9660669,6738578,2951759,9690337,4884499.752,90387.26324,3072.995275,86743.7811,3246.49,1994.176154,0,0.018506238,0.033988664,0.036248784,0.023144818,0,0.65820693,0.036344711,0.023401097,0,0.009943354,0.695391502
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-84899900,207163740,7858374,6316160,126323.2,7858374,5319476,427934,194431,0,7824512,1528575,6316160,7844735,4877497.502,68074.68544,1462.857363,66150.22005,3666.310495,1675.300495,0,0.013957108,0.021480355,0.053739031,0.024053096,0,0.676898148,0.054296928,0.024180308,0,0.0080558,0.194853618
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-93335556,1120579290,8743581,5899746,117994.92,8743581,5734467,481209,57918,0,8697974,2823270,5899746,8723016,4877450.261,73664.37676,4110.45044,69040.30538,4017.394121,492.8568681,0,0.015103317,0.055803933,0.054553254,0.006137518,5.15012E-10,0.656022021,0.055015506,0.006075574,0,0.008963307,0.323657551
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-107942863,1805357321,9978261,8160253,163205.06,9978261,6744947,273749,59295,0,9928039,1799487,8160253,9959740,4878753.72,67654.60258,4810.137637,62258.4278,1856.926319,418.2612088,0.000274725,0.013867282,0.071096022,0.027223362,0.005966511,4.62534E-09,0.675969348,0.027229806,0.00574895,0,0.010226225,0.180676102
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-142776042,1255832118,13204714,10728902,214578.04,13204714,8745237,794062,96265,0,13156352,2455806,10728902,13184708,4877108.839,96246.32159,5209.255549,90261.63703,5743.579231,729.6582967,0,0.019734278,0.054128657,0.059276354,0.007309997,0,0.662291764,0.059737967,0.007033455,0,0.013537428,0.18626169
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-135779619,1717204112,13226005,3519569,70391.38,13226005,8979519,439960,270425,5,13165011,9680696,3519569,13200265,4877516.724,137114.6659,6083.57456,130254.4108,4539.443571,2773.831703,0.020769231,0.028111115,0.04437887,0.03389774,0.018536791,1.76953E-07,0.678970429,0.034048392,0.01874232,4.1704E-07,0.013557917,0.733371338
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-121886079,13778308,11240759,9478489,189569.78,11240759,7516349,1030700,69897,0,11187116,1742176,9478489,11220665,4878301.779,95898.8917,993.7472527,94244.98187,8719.150385,690.2660989,0,0.019658123,0.010344284,0.090687398,0.006231804,0,0.668731395,0.091456638,0.005412124,0,0.011521054,0.155264951
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-84064660,1044571799,7777122,6293440,125868.8,7777122,5258841,376097,75454,0,7729512,1465911,6293440,7759351,4876469.991,46544.40275,1392.440714,44695.09121,2253.836099,497.5978022,0,0.009544313,0.029893626,0.048530724,0.007014929,0,0.676849661,0.048692029,0.006405309,0,0.007973695,0.188921857
D:0.3yr| T: 6.94%| I: 3.76%| Obs: 125000.0%,91,0.069432194,0.037627042,1250,-72243700,1485762860,6679755,5446150,108923,6679755,4554543,289385,96434,0,6635050,1215117,5446150,6661267,4876880.335,62520.6039,3524.848846,58603.37571,2684.989011,929.3019231,0.004175824,0.012819829,0.056426643,0.040247138,0.009395166,3.56792E-08,0.682451353,0.040500783,0.009131687,0,0.006848251,0.182415297
