Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-6045206.157,1930228487,7739656.885,6045206.157,234949.9263,14232832,9629391,49731,59301,0,14184312,12411515,9997175.585,171327.5825,5167.435,165324.3519,642.9508791,774.213022,0,0.017138137,0.030154571,0.002910557,0.003621049,0,0.676690948,0.002725278,0.003354961,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-178.9897812,843800045,8175973.67,178.9897812,6.956526348,15884448,11476280,69329,2837,0,15848101,439,9994331.138,229193.4472,5509.85456,222750.7683,1053.670934,47.28934066,0.000164835,0.022932328,0.024041338,0.004658872,0.000213175,9.62915E-10,0.72248263,0.004423098,0.000184765,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-6454167.201,134895350,6811288.725,6454167.201,250844.3995,12301590,8076039,119398,24668,0,12284667,11939141,10004456.41,167707.0658,4507.469176,162477.1627,1690.868516,381.7383516,0,0.016764915,0.0268932,0.007924448,0.001611658,0,0.65670938,0.00767129,0.001437137,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-4483591.979,484942007,9219165.15,4483591.979,174257.0191,17796382,11676012,54320,75127,0,17722024,11746677,10007864.59,195930.6291,8996.944286,185888.6197,656.7925275,895.1832418,0,0.019577673,0.045918512,0.003338848,0.004524509,0,0.656087078,0.003043362,0.00418407,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-8367386.786,1421881815,8653682.035,8367386.786,325202.6246,17278776,11349687,67619,41480,0,17266918,16987944,10001947.41,256998.1218,8456.883242,247526.5987,1057.108352,653.1662637,0,0.025694556,0.032909041,0.004689606,0.002896087,0,0.656869446,0.004468807,0.00273922,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-5320490.022,361160783,5897038.171,5320490.022,206783.4754,10586641,6989168,97517,136068,0,10567235,9992920,10003671.58,142302.4645,710.9234615,140969.7445,1338.27456,1881.525714,0,0.014225927,0.004995628,0.00771895,0.011450201,0,0.660283615,0.007567538,0.011129967,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-4857646.73,1774512805,6365809.333,4857646.73,188794.842,11355680,8047118,140161,54507,41,11314656,9734277,10001917.72,135371.546,4909.08489,129795.5421,1697.078516,706.398022,0.404175824,0.013535561,0.036275129,0.010256273,0.003832738,2.11094E-06,0.708813791,0.010108433,0.003538451,2.52304E-06,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-9045518.145,712163359,9954119.995,9045518.145,351558.5352,20126297,14286178,47328,77724,0,20098762,19175545,10006885.72,293380.2319,9773.063901,282425.3776,747.7893956,1205.307198,0,0.029316204,0.033317982,0.003079844,0.004864016,0,0.709842685,0.002845691,0.004575178,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-13.94055923,2095610962,6611780.483,13.94055923,0.541806727,11444213,8031650,111185,5813,0,11343895,42,10005465.44,160032.2062,1622.750055,157737.371,1827.742857,95.95774725,0.000274725,0.01599596,0.010131419,0.01062705,0.000379913,2.00802E-09,0.702127041,0.009055604,0.00032342,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-4684863.933,393193042,4989994.806,4684863.933,182079.5532,8380837,5865763,345091,45273,0,8365501,8071303,9999734.134,117624.074,707.0697253,116424.6694,4859.231319,697.1175275,0,0.011762388,0.005999897,0.037217551,0.00367329,0,0.700420334,0.037166307,0.003373723,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,0,1838499629,8237996.85,0,0,15581220,11621310,28720,7927,0,15551483,0,10002136.55,213699.8979,2452.853077,210332.0945,393.6782418,123.489011,0,0.021365671,0.011477295,0.001635572,0.000485852,0,0.745883071,0.001642403,0.000431802,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-0.9235506,903943255,8752594.05,0.9235506,0.035894251,17200407,12592464,5389,3554,0,17193783,1,10004333.58,247957.4149,4789.467637,242157.8766,92.52197802,60.13131868,0.000769231,0.024784566,0.019316659,0.000421022,0.000274959,3.94021E-09,0.732101078,0.000354056,0.000234837,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-9051098.086,837022164,9335304.95,9051098.086,351775.4024,18616477,12493543,17388,621095,0,18606797,18327810,10004758.18,289410.784,7940.648407,280376.9957,309.8677473,9632.976923,0,0.028926479,0.027440598,0.001341784,0.033716895,0,0.671120299,0.001174009,0.033784778,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-0.986087277,267591376,9379680.19,0.986087277,0.03832477,17964989,12070861,9304,66217,0,17954477,1,10006702.58,219142.032,8499.388571,209587.6888,122.4362637,822.161044,0.000659341,0.021899801,0.038785848,0.000512,0.00362216,2.92515E-09,0.671918999,0.000478774,0.003563802,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-14.9992789,1427122967,9746958.257,14.9992789,0.582954391,19169304,12543206,278582,9519,0,18909091,57,9997688.692,284953.644,5160.755165,278667.0989,4231.365769,157.630989,0,0.028501822,0.01811239,0.014809896,0.000608228,3.83902E-10,0.654345591,0.014498275,0.000545283,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-500.7763094,1190662303,11012241.84,500.7763094,19.46291887,22413098,15628473,111453,6738,0,22324944,1654,10002304.29,307601.0327,11212.4744,295072.5716,1611.704615,106.1863187,0,0.030751779,0.036472839,0.005930249,0.000411575,0,0.697323088,0.005630104,0.000354425,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-6644.921577,38954145,7841047.807,6644.921577,258.2581626,15101429,9801815,52239,20655,0,15073005,7412,10010662.89,245152.7823,4012.44989,240253.45,856.0308791,350.4247802,0,0.024489312,0.016367526,0.00339626,0.001384748,0,0.64906728,0.003367495,0.001327273,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-0.655209868,1673700294,7182954.793,0.655209868,0.025465055,12852692,8970848,75699,154714,1,12776371,2,10001949.55,167393.2282,2840.985714,163797.4732,1022.970659,2015.890659,0.000714286,0.016736963,0.016972545,0.005324861,0.011627924,6.06772E-09,0.698144897,0.005142073,0.011616179,8.78916E-08,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-4553655.771,863553117,6157372.971,4553655.771,176980.0831,10431991,6833446,286662,60989,0,10392427,8708757,10010537.23,129101.2629,1413.260769,127075.3423,3535.363297,857.5258242,0,0.012899132,0.010956298,0.025799363,0.004311272,0,0.655392288,0.02587501,0.003813687,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-28754.99411,1870316544,6653451.962,28754.99411,1117.577064,12049640,8832191,57225,66345,14,11978094,38704,9995296.571,184385.1948,5525.173901,178152.4124,939.2822527,1165.66489,0.169945055,0.018446885,0.029962324,0.003835071,0.005371449,7.14031E-07,0.733132775,0.00360656,0.004697021,8.92938E-07,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-3972288.231,618863730,4960520.156,3972288.231,154384.9461,7887632,5205792,174019,125364,0,7855552,6855483,10007694.37,97194.99577,2539.341484,94192.34571,2155.329835,1580.739341,0.000384615,0.009714472,0.026192948,0.017903476,0.01007849,2.05045E-09,0.660731009,0.017862633,0.009882867,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-78.06304757,1372057296,9702398.196,78.06304757,3.033958942,19434021,14547329,100097,2451,0,19381089,176,10004764.65,267726.4007,1750.761099,264834.5051,1501.588626,41.75192308,0,0.026758774,0.006547007,0.006021546,0.000184883,0,0.748557242,0.005529514,0.000148436,0,0
D:1.0yr| T: 2.5%| I: 100.0%| Obs: 0.0%,364,0.025,1,0,-5457246.834,61094831,6824869.772,5457246.834,212098.5965,12043617,8377893,87532,60520,0,12001937,10594109,10001589.4,171893.1112,5264.173297,165921.7159,1309.646154,945.1326923,0.001703297,0.017186925,0.030639981,0.005542259,0.003848247,6.62468E-09,0.69597007,0.005311397,0.00353771,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-3389420,368834566,7602981.099,3389420,131731.4842,14104151,9672198,92822,87765,0,14017512,8779266,10003137.68,191369.3612,4306.99978,186234.0847,1327.52956,1275.129341,0.000714286,0.01913169,0.022495687,0.006034569,0.006365935,3.44684E-09,0.685839798,0.005740959,0.005954026,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-473225.8161,497248093,9133117.006,473225.8161,18392.15533,17950433,12109695,99035,118064,0,17805287,1952403,9999543.843,246534.1856,5918.371593,239561.8623,1593.46467,1839.516593,0,0.024654259,0.024007167,0.00673402,0.007167187,0,0.674605288,0.005754102,0.006327313,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-6301666.851,312313552,7904446.762,6301666.851,244917.398,14882487,10380869,49792,98621,0,14829308,13158404,10004182.49,191760.7449,1841.804286,189044.9929,668.3351099,1295.482308,0,0.019168392,0.009601843,0.003004994,0.006114315,0,0.697556158,0.002888657,0.006001845,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-2765379.111,433402649,7488824.942,2765379.111,107477.8265,13723849,9308018,102649,80017,0,13653999,7509329,10001651.58,179922.6146,7229.246703,171887.4205,1425.912363,1139.141099,0,0.017989611,0.040202081,0.006958737,0.006114376,2.59522E-10,0.678357842,0.006582328,0.005634926,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-38.48888514,1316010029,8699761.893,38.48888514,1.495889552,16849270,11771177,467857,440,0,16806578,96,10005292.78,234276.4784,1157.682308,232129.3401,6442.452418,6.85021978,0,0.023415217,0.004943141,0.027397829,3.00319E-05,0,0.698620717,0.027669104,2.65957E-05,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-2613207.222,1621184805,8045935.532,2613207.222,101563.5908,14964035,10381011,93867,87415,0,14859250,7544001,10004607,202486.7609,2776.527363,198831.5729,1409.95033,1250.489176,0.001923077,0.020240135,0.013703038,0.006266725,0.006160919,8.78321E-09,0.693770764,0.00566019,0.005828123,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-1.062007048,1356694999,9301052.288,1.062007048,0.041275429,18213762,12077490,213260,14817,0,17999228,2,10003673.03,234402.6515,6822.598516,226510.5846,2771.404945,199.3967582,0.000494505,0.023431308,0.029107543,0.011929388,0.000912453,2.53879E-09,0.663089813,0.011814357,0.000874986,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-0.900922212,24986322,8042964.826,0.900922212,0.035014787,15192979,10429024,115538,34415,1,15076463,1,9997267.066,214319.9715,3454.885934,209972.9856,1722.291264,498.3592857,0.018901099,0.021437824,0.016118861,0.007862955,0.002145258,8.0517E-08,0.686471542,0.007445141,0.002095365,5.92038E-08,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,1133763999,9158687.543,0,0,17776705,11659971,21109,8141,0,17754504,0,9999542.238,234763.5007,8341.84044,225377.8308,303.3181319,124.2003297,0,0.023477367,0.035533101,0.001316551,0.000535186,0,0.655907721,0.00122272,0.000471922,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,575455818,9493738.905,0,0,18744241,13076067,13173,13350,0,18729749,0,10007159.91,257498.6796,8977.180879,247420.8577,202.3001648,187.686044,0,0.025730803,0.034863469,0.000873098,0.000811223,0,0.69759442,0.000781621,0.000793538,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-0.69740297,1276513213,9354057.64,0.69740297,0.027104911,18320992,12112865,101754,119,0,18217971,2,10006090.88,252603.4143,8458.361154,243069.2242,1646.936374,1.861098901,0.00032967,0.025244565,0.033484617,0.006304954,7.75947E-06,1.71683E-09,0.661155106,0.005380246,6.80092E-06,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-3325922.328,130818337,7950136.008,3325922.328,129263.6157,14680808,9928437,92595,117484,0,14587404,8758270,10003439.58,200653.8698,4557.545549,195234.2559,1431.527363,1678.125165,0,0.020058865,0.022715817,0.006284337,0.008181723,2.17679E-10,0.676390385,0.005569101,0.007837823,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,1703938237,8265574.993,0,0,15676696,11070914,59612,18351,0,15616030,0,10008669.54,219395.7735,2813.938187,215661.1826,883.5493407,264.9099451,0,0.021921264,0.012827118,0.003897766,0.001108653,0,0.706219053,0.003682437,0.001076705,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,349062121,8029458.034,0,0,15079874,10328428,149475,37192,0,14929479,0,10002505.29,201834.6308,3483.772253,197465.2418,2289.529066,514.8095604,0,0.020178523,0.017257812,0.011072856,0.002271553,0,0.684941977,0.009682453,0.002203064,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,1670358001,8702881.443,0,0,16724539,11931393,62366,943,0,16660996,0,10007687.96,234798.9621,5908.07956,227908.786,849.4947802,15.64307692,0,0.023462042,0.025163325,0.003608518,6.30475E-05,0,0.71340696,0.003719183,5.36593E-05,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-5118042.447,1850831212,6405714.058,5118042.447,198915.2503,11268210,7464098,75415,126572,0,11224013,9903282,9992521.291,160174.3482,4169.233297,155343.2531,1141.416813,1848.363022,0,0.016029099,0.026022022,0.005000106,0.009108827,0,0.662662174,0.004715442,0.008884577,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,665985174,8651219.538,0,0,16642706,11749026,13710,17740,0,16627844,0,10006935.12,234877.3869,1998.043956,231902.0312,222.3973626,267.4564835,0,0.023471687,0.008505618,0.000872936,0.001058373,0,0.705966313,0.000765473,0.000998237,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-206.7893888,20736168,8111403.011,206.7893888,8.036971841,15029215,10229328,89186,4171,0,14966053,626,9999059.823,194482.7583,3968.002418,189632.13,1203.474945,61.71967033,0.00032967,0.019450681,0.020402973,0.005491432,0.00027594,1.68109E-09,0.68070711,0.005266828,0.000243205,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-600.0849271,1524233456,8449579.329,600.0849271,23.3225974,16423429,11294142,58586,8133,0,16382889,1095,9996795.8,220999.6079,4481.43978,215553.8512,819.3114286,118.2704396,0,0.022107108,0.020280386,0.003785863,0.000549738,0,0.68768577,0.00364494,0.000506903,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-5530.748422,1045595176,7184801.04,5530.748422,214.9552721,13564156,9512982,54621,15564,0,13542324,6278,10003540.16,178506.6851,7287.828516,170422.3896,735.4995055,226.3445604,0.000879121,0.017844699,0.040832723,0.003628317,0.001091985,4.76851E-09,0.701387365,0.003561656,0.000998933,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-15.94382234,988591526,9827891.455,15.94382234,0.619664539,19636534,13012643,122434,137,0,19552449,52,9999595.297,270934.7024,4910.984341,264870.6324,1863.697967,2.395879121,0.00010989,0.027094587,0.018126102,0.006591224,1.04225E-05,7.6771E-10,0.662714855,0.005982172,8.15989E-06,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,77531905,9698439.764,0,0,19199992,12706708,5621,29246,0,19192921,0,9994104.006,257332.6166,7146.002088,249059.1974,84.44038462,394.2228571,0,0.02574852,0.02777187,0.000382851,0.0016856,0,0.661813643,0.00034173,0.001674586,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-408.4434922,151113995,8214016.937,408.4434922,15.87435828,15753345,10831769,146347,2422,0,15713020,1352,10003862.15,232653.3537,5806.541538,225921.7221,2208.309505,40.23846154,0,0.023256463,0.024958293,0.009426639,0.000175162,2.36972E-10,0.687585154,0.009228387,0.000155153,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-0.70776363,370055122,9208442.773,0.70776363,0.027507583,17863526,11682630,28872,3536,0,17833403,1,9995749.737,247204.6212,6632.766648,239522.8319,416.5088462,51.89236264,0.00032967,0.024730945,0.026830538,0.00169783,0.000221645,1.54211E-09,0.653986451,0.001628281,0.000209424,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-6323072.392,166058782,7035152.588,6323072.392,245749.3349,12601576,8876574,47697,103758,0,12575291,11868248,9996631.871,167611.7188,3731.398516,163140.3001,713.5104396,1440.472198,0,0.016766736,0.02227006,0.003069382,0.00681099,0,0.7046129,0.00274393,0.006543194,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-7249584.301,1303380957,7571642.793,7249584.301,281758.6783,14367505,9949724,50307,47190,0,14354034,14040491,10007290.82,212661.8799,6815.992637,205002.1613,827.9216484,765.3008791,0,0.021251042,0.03205766,0.003496458,0.003263724,0,0.692570482,0.003173224,0.00300445,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-66.74490112,603977033,7531902.959,66.74490112,2.594073584,13844230,9529396,83980,1806,0,13795640,178,9997890.073,185579.7029,5180.917473,179585.724,1149.376758,28.87434066,0,0.018561931,0.027922966,0.005580342,0.00012708,2.58941E-10,0.688411058,0.005464662,0.00010718,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-8869248.948,1061298089,9185205.033,8869248.948,344707.7457,18209752,12051343,27942,129513,0,18197551,17888944,10001597.4,271264.3569,3686.609451,266508.5164,466.1543407,1962.67989,0,0.027122168,0.013593078,0.001952016,0.007820075,0,0.661808022,0.001741377,0.007678412,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-4832116.001,42043261,6801563.521,4832116.001,187802.5776,12424709,8653990,98450,76564,1,12369924,10245745,9993931.022,160331.2308,3557.341923,156044.1624,1302.449615,1041.035495,0.000384615,0.016042974,0.02217173,0.006767442,0.005478774,2.33841E-09,0.696609737,0.006605289,0.005200782,6.16894E-08,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-4154765.039,1697995659,5948970.241,4154765.039,161476.9975,10153432,6827808,68909,84432,0,10105254,8198405,10001754.82,133877.0284,1694.939011,131585.7656,959.6524725,1179.49456,0,0.013386125,0.01265502,0.004766422,0.006217781,0,0.67295404,0.00452922,0.005890185,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-318.7878204,986970555,6786844.787,318.7878204,12.38984626,12054272,8626382,280219,3009,1,12017941,508,10006967.87,164833.5901,868.642967,163257.1182,3825.461429,46.26895604,0.001868132,0.016473892,0.005266189,0.022084006,0.00020616,1.25075E-08,0.715810735,0.022118448,0.000184347,9.9965E-08,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,0,1174222617,7874472.382,0,0,14510158,9909255,31992,11342,0,14477310,0,9996578.081,199082.0807,7309.403407,190920.6298,467.0670879,173.8680769,0,0.019915051,0.036730347,0.001978543,0.000689403,0,0.683016643,0.001866629,0.000623051,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-83.78554902,1983280492,8519087.587,83.78554902,3.25636679,16515432,10706511,80377,2184,0,16453249,228,10010939.9,231312.6859,7233.073626,223109.7625,1169.787198,31.50802198,0.001978022,0.023105891,0.031270369,0.005094077,0.000138486,8.87349E-09,0.648270899,0.004906438,0.000134599,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-6128248.963,244445775,8360747.742,6128248.963,238177.426,16314240,11313209,78365,326984,0,16252351,13802477,10003792.43,227425.1193,2844.925769,223622.1448,1174.365989,4593.699396,0,0.022733653,0.012512805,0.005307566,0.020398677,0,0.693454261,0.004938641,0.020235166,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-905708.8713,1364848572,10165964.35,905708.8713,35200.8231,20260534,13952546,99740,130877,110591,20044461,3557534,9999282.168,259640.2214,6602.682253,251847.7519,1398.284725,1834.575604,1553.896044,0.025965634,0.025427074,0.005838584,0.006601365,0.005539436,0.688689144,0.005332025,0.006050666,0.005067104,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-23.29683655,1145493271,8878500.607,23.29683655,0.905443072,17029046,12292464,27530,20365,73,17000391,47,9998727.986,230829.3096,6692.992253,223136.331,429.6467582,287.9885165,1.039945055,0.023085988,0.028996077,0.001838593,0.001220197,4.58619E-06,0.721858588,0.00159798,0.001171195,4.31907E-06,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-5737797.32,1448019430,8904975.81,5737797.32,223002.3299,17307916,12455039,29500,115962,0,17209729,13591486,10003374.18,213108.3683,8725.00033,203367.0268,416.4102198,1520.944725,0,0.021303576,0.040942948,0.001946861,0.007215484,0,0.719616082,0.001713852,0.006786719,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-6731624.552,2066560460,8093592.258,6731624.552,261627.9166,15046347,10659626,43058,68608,0,15005573,13602181,10000806.82,186206.1923,4413.555714,180909.0621,615.0585714,968.3495055,0,0.018619322,0.023709935,0.002732755,0.00442162,0,0.708547257,0.002385812,0.003899424,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-6389082.876,337370141,7336284.867,6389082.876,248314.865,13884758,9883270,64953,59415,0,13851678,12895389,10007365.92,187882.1355,2647.265879,184419.4795,893.7603846,826.1359341,0,0.018774944,0.014090889,0.004171007,0.003873846,0,0.711831375,0.004112087,0.00377999,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-5070806.42,1473204640,9562789.125,5070806.42,197079.3988,18799341,13363653,83264,124755,0,18694291,13131165,10000794.77,234258.3196,1721.222747,231433.1448,1168.310769,1699.369286,0.001098901,0.023423934,0.007358342,0.005308798,0.007442228,5.46351E-09,0.710855769,0.004720791,0.0068145,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-6713406.852,1880330673,7708419.925,6713406.852,260919.8767,14470274,10448844,56765,60849,0,14432576,13430616,10007304.87,194124.2213,2810.16522,190464.2958,786.8456044,837.3711538,0,0.019399125,0.014469017,0.00344848,0.003706962,0,0.722122672,0.003351328,0.003627331,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-1050166.503,1145484262,8164997.567,1050166.503,40815.24039,15427181,9870828,107955,74011,0,15303206,3839503,10007618.97,208674.928,5677.721758,202091.2573,1647.673407,1077.456648,0.000659341,0.02085187,0.027205979,0.007592178,0.005313808,3.4933E-09,0.639854678,0.006740747,0.004936719,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-38.45911815,1015140137,8541994.135,38.45911815,1.494732643,16619097,11414105,183504,3664,0,16459136,144,10004054.44,254620.832,7377.508901,246267.4443,3000.315385,65.69313187,0,0.025451595,0.028973827,0.011706681,0.000267536,0,0.68680247,0.010975884,0.000228905,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-6891412.121,584915872,7258570.935,6891412.121,267838.1395,13240646,9308910,46218,97641,0,13224654,12868071,10003744.58,171115.7876,2099.485769,168238.6869,646.8867033,1292.584396,0,0.017105581,0.012272811,0.002847652,0.006215481,0,0.703126774,0.002638383,0.006093819,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-2820.381865,1578518994,7732637.508,2820.381865,109.6155357,14326510,9687600,101766,17419,0,14255221,9342,9998768.907,218785.9685,7007.717747,210936.8185,1624.240055,286.8129121,0.01043956,0.021881895,0.032040688,0.006836954,0.001402559,4.71206E-08,0.67626815,0.006542544,0.001302081,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-5202029.607,1120820323,6692396.454,5202029.607,202179.4528,12106538,8631546,163446,75503,0,12057710,10503412,10002436.65,173937.4795,6741.958571,166484.5095,2381.559451,1201.109121,0.000494505,0.017390044,0.038789037,0.011697747,0.005420257,2.47372E-09,0.713182878,0.011576098,0.00492555,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-1259298.593,1382620599,7809867.041,1259298.593,48943.26248,14908492,9881357,87800,130045,0,14772851,4423749,9997856.405,213946.662,4409.048736,208662.178,1294.223352,1975.940495,0.003296703,0.021399187,0.020607607,0.005774172,0.009272171,1.52078E-08,0.662811553,0.005625459,0.008759879,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-4814113.458,508084775,6871398.926,4814113.458,187102.8998,12360933,8543779,63082,78228,0,12311560,10085416,9999180.064,149140.8281,5397.305495,143017.5952,810.7745055,981.8204396,0,0.014915671,0.036201599,0.004213654,0.00545216,0,0.691343125,0.003966289,0.005248584,0,0
D:1.0yr| T: 3.0%| I: 100.0%| Obs: 0.0%,364,0.03,1,0,-1019.868973,1316120340,7904001.239,1019.868973,39.6377119,14784245,10425657,130477,6156,0,14739856,2782,10003085.04,226196.2686,4621.056868,220707.0962,2112.890989,111.517967,0.001208791,0.022613032,0.020424844,0.008815692,0.000492566,5.34836E-09,0.705227922,0.008339777,0.00041568,0,0
