Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total New: I | Sym|G-0,Total New: I | Sym|G-A,Total New: I | Sym|G-B,Total New: I | Sym|G-AB,Total New: I | Asym|G-0,Total New: I | Asym|G-A,Total New: I | Asym|G-B,Total New: I | Asym|G-AB,Total New: W to 1st Tx | Sym|G-0,Total New: W to 1st Tx | Sym|G-A,Total New: W to 1st Tx | Sym|G-B,Total New: W to 1st Tx | Sym|G-AB,Total New: W to 1st Tx | Asym|G-0,Total New: W to 1st Tx | Asym|G-A,Total New: W to 1st Tx | Asym|G-B,Total New: W to 1st Tx | Asym|G-AB,Total New: W to RTx | Sym|G-0,Total New: W to RTx | Sym|G-A,Total New: W to RTx | Sym|G-B,Total New: W to RTx | Sym|G-AB,Total New: W to RTx | Asym|G-0,Total New: W to RTx | Asym|G-A,Total New: W to RTx | Asym|G-B,Total New: W to RTx | Asym|G-AB,Total New: Prob Sympt | infection with | G-0,Total New: Prob Sympt | infection with | G-A,Total New: Prob Sympt | infection with | G-B,Total New: Prob Sympt | infection with | G-AB,Total New: If R | Tx-A --> I | Sym|G-0,Total New: If F | Tx-A --> I | Sym|G-A,Total New: If R | Tx-A --> I | Sym|G-B,Total New: If F | Tx-A --> I | Sym|G-AB,Total New: If R | Tx-A --> I | Asym|G-0,Total New: If F | Tx-A --> I | Asym|G-A,Total New: If R | Tx-A --> I | Asym|G-B,Total New: If F | Tx-A --> I | Asym|G-AB,Total New: If R | Tx-B  --> I | Sym|G-0,Total New: If R | Tx-B  --> I | Sym|G-A,Total New: If F | Tx-B  --> I | Sym|G-B,Total New: If F | Tx-B  --> I | Sym|G-AB,Total New: If R | Tx-B  --> I | Asym|G-0,Total New: If R | Tx-B  --> I | Asym|G-A,Total New: If F | Tx-B  --> I | Asym|G-B,Total New: If F | Tx-B  --> I | Asym|G-AB,Total New: If R | 2nd Tx-B  --> I | Sym|G-0,Total New: If R | 2nd Tx-B  --> I | Sym|G-A,Total New: If F | 2nd Tx-B  --> I | Sym|G-B,Total New: If F | 2nd Tx-B  --> I | Sym|G-AB,Total New: If R | 2nd Tx-B  --> I | Asym|G-0,Total New: If R | 2nd Tx-B  --> I | Asym|G-A,Total New: If F | 2nd Tx-B  --> I | Asym|G-B,Total New: If F | 2nd Tx-B  --> I | Asym|G-AB,Total New: If retreat after R | Tx-A --> I | Sym|G-0,Total New: If retreat after F | Tx-A --> I | Sym|G-A,Total New: If retreat after R | Tx-A --> I | Sym|G-B,Total New: If retreat after F | Tx-A --> I | Sym|G-AB,Total New: If retreat after R | Tx-A --> I | Asym|G-0,Total New: If retreat after F | Tx-A --> I | Asym|G-A,Total New: If retreat after R | Tx-A --> I | Asym|G-B,Total New: If retreat after F | Tx-A --> I | Asym|G-AB,Total New: If retreat after R | Tx-B --> I | Sym|G-0,Total New: If retreat after R | Tx-B --> I | Sym|G-A,Total New: If retreat after F | Tx-B --> I | Sym|G-B,Total New: If retreat after F | Tx-B --> I | Sym|G-AB,Total New: If retreat after R | Tx-B --> I | Asym|G-0,Total New: If retreat after R | Tx-B --> I | Asym|G-A,Total New: If retreat after F | Tx-B --> I | Asym|G-B,Total New: If retreat after F | Tx-B --> I | Asym|G-AB,Total New: Successfully treated with A or B,Total New: Treated with 1st-line M,Total New: Treated with 2nd-line M,Total New: Death,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
Base,364,0.05,1,0,-1022460.379,323384211,5517171.574,1022460.379,39738.42817,7361502,124887,76195,0,33227670,559574,344597,1,6539892,110821,67817,0,3010800,50693,31274,0,0,27259,40201,1,0,0,0,0,40589172,668752,397104,0,969970,29962,5227,0,450934,12994,2614,0,3356795,75313,44121,0,1544125,35113,19728,0,0,27259,0,0,0,0,0,0,9,29962,1,0,3,12994,0,0,24,0,44121,0,16,1,19728,0,6440037,3263954,40202,24999558,9811297,6718530,161514,99091,0,9703991,3304156,10005337.98,148344.9645,4081.71489,143687.0365,2435.599176,1504.498187,0.00478022,0.014827327,0.027526076,0.014034921,0.01058796,3.04779E-08,0.684913868,0.014058938,0.01052449,0,0
Base,364,0.05,1,0,-3805547.671,688612159,8014267.233,3805547.671,147904.4919,12391363,354577,174403,3,16634473,476871,237607,5,12159324,347995,171160,3,3107089,89096,44989,2,0,33901,70742,7,0,0,0,0,29025836,816595,379242,4,1040488,40041,9753,2,264758,8699,2631,1,3168665,147945,83603,1,809437,38514,19872,1,0,33901,0,0,0,0,0,0,11,40041,1,2,3,8699,1,1,31,1,83603,1,4,0,19872,1,5482139,10284199,70749,24994974,15919658,12678482,437091,216149,5,15766338,10354948,10001550.15,253229.5665,4630.940659,247663.7791,6992.57967,3556.674945,0.086153846,0.025318671,0.018308671,0.028229747,0.014254277,3.82045E-07,0.796431512,0.028094143,0.013790805,3.47269E-07,0
Base,364,0.05,1,0,-8342347.416,1908830683,9745053.393,8342347.416,324229.4571,15886889,138712,95775,1,64348406,556336,374610,1,14562216,127353,88011,1,4013151,35100,23815,0,0,14299,33263,1,0,0,0,0,80235295,688658,455336,1,269919,16621,9581,1,75701,4066,2790,0,815487,41784,38779,0,224368,11652,9523,0,0,14299,0,0,0,0,0,0,1,16621,1,1,1,4066,0,0,8,0,38779,0,2,0,9523,0,1451269,17328301,33264,24988396,18849647,14777581,162453,111826,1,18779570,17361565,10003056.01,234640.8875,5435.44967,228098.5596,2026.651648,1390.954725,0.004340659,0.02345691,0.023164447,0.008644161,0.005926112,1.88644E-08,0.783971838,0.008634095,0.005935893,5.26619E-08,0
Base,364,0.05,1,0,-4722804.162,126098966,11107662.68,4722804.162,183554.1189,15131465,685993,163368,0,19780100,900497,242078,0,14825363,672110,160110,0,5943919,270206,73333,0,0,31498,88255,6,0,0,0,0,34911565,1569919,350233,0,1043718,35742,3872,0,418967,12320,2019,0,4789061,285052,100400,0,1919605,115408,42991,0,0,31498,0,0,0,0,0,0,5,35742,0,0,2,12320,0,0,55,6,100400,0,22,0,42991,0,8577612,13174472,88261,24989609,21945041,15657583,942316,233443,0,21752084,13262733,9998795.865,277453.3335,6396.552747,269768.2536,11869.62973,3291.057802,0.003241758,0.027748849,0.02306727,0.042924627,0.011762328,1.35127E-08,0.713497797,0.043102064,0.010576847,0,0
Base,364,0.05,1,0,-2038009.763,2039086806,5874576.237,2038009.763,79208.2571,5709973,119791,51598,0,13126160,293950,142654,0,5507560,115593,49782,0,4470812,99811,48670,0,0,24214,26616,1,0,0,0,0,18836133,390765,165301,0,791948,25698,2436,0,648216,21484,2491,0,1804401,77370,28259,0,1465980,67557,27274,0,0,24214,0,0,0,0,0,0,5,25698,0,0,3,21484,0,0,21,1,28259,0,13,0,27274,0,4860356,5328674,26617,25002222,10292228,5672935,215404,98452,0,10189030,5355291,10001866.99,160919.3643,3790.471868,156524.4248,3465.728681,1697.670714,0.000659341,0.016088658,0.023561359,0.017232243,0.009780181,3.85023E-09,0.551511679,0.016796521,0.008890669,0,0
Base,364,0.05,1,0,-3306533.494,1777006663,7640078.064,3306533.494,128510.0591,9924885,113343,120191,0,10463188,131305,138839,0,9771928,111595,118373,0,2890575,37298,39792,0,0,53279,57750,0,0,0,0,0,20388073,219038,231710,0,1284531,60294,17627,0,383436,18580,6487,0,2584434,49679,64850,0,766702,18111,20164,0,0,53279,0,0,0,0,0,0,9,60294,0,0,6,18580,0,0,45,0,64850,0,11,0,20164,0,5110936,7694184,57750,24988916,12969561,10001896,148893,158165,0,12805120,7751934,9998109.037,122534.4141,2730.602143,119042.1434,1574.325495,1661.762198,0,0.012256808,0.022140125,0.008174943,0.010725639,0,0.771574403,0.0073495,0.009668711,0,0
Base,364,0.05,1,0,-1867558.359,636814170,5377389.528,1867558.359,72583.579,6595036,102293,108305,0,11772118,195215,208139,0,6474267,100473,106361,0,2603690,44290,46752,0,0,37351,51813,1,0,0,0,0,18367154,277174,288379,0,938213,40633,14056,0,381202,17037,6701,0,2138979,55287,56313,0,862798,25121,23537,0,0,37351,0,0,0,0,0,0,11,40633,0,0,4,17037,0,0,19,1,56313,0,9,0,23537,0,4422313,4815566,51814,24996423,9375833,6681101,144763,153113,0,9237879,4867380,10000928.26,167676.2043,2397.271978,164728.2292,2749.977143,2934.710934,0.000824176,0.016766512,0.014259968,0.012361445,0.015675743,3.93809E-09,0.712956008,0.011672204,0.014643048,0,0
Base,364,0.05,1,0,-2849861.263,856989178,4104214.992,2849861.263,110761.2671,4510681,206736,78731,0,7650628,352492,135751,0,4490063,205738,78458,0,1603295,73983,29669,0,0,10100,28764,0,0,0,0,0,12161309,553833,197353,0,204406,11969,6485,0,72649,3524,2714,0,715928,39584,34261,0,257326,14347,11624,0,0,10100,0,0,0,0,0,0,2,11969,0,0,0,3524,0,0,6,0,34261,0,2,0,11624,0,1313429,5106248,28764,25020358,6481206,4774259,279721,108127,0,6419677,5135012,10010415.17,105740.1352,588.8053846,104770.5493,4571.338681,1848.076923,0,0.01056577,0.005462091,0.039388342,0.009999842,0,0.737010332,0.03921596,0.009525542,0,0
Base,364,0.05,1,0,-5806314.823,248769897,9297895.203,5806314.823,225665.2965,14629981,512460,185606,1,16659639,584718,217762,0,14366712,503334,182434,1,2882219,101781,39234,0,0,26834,91646,4,0,0,0,0,31289620,1088375,371016,1,526273,30334,13434,1,106122,5297,3146,0,2714448,153774,103341,0,544753,31524,20629,0,0,26834,0,0,0,0,0,0,5,30334,0,1,1,5297,0,0,19,2,103341,0,9,0,20629,0,4093438,13821584,91650,25002326,18075715,15052481,605115,221668,1,17915022,13913234,10002561.77,241904.8889,4979.133516,235864.2651,8148.411648,3178.926264,0.00489011,0.024184263,0.020590162,0.033854669,0.013252336,2.20476E-08,0.832743697,0.033664833,0.012383775,5.77394E-08,0
Base,364,0.05,1,0,-7380298.125,1460611869,10208359.15,7380298.125,286838.9357,11201315,56273,69140,0,31123970,161074,216092,0,11064845,55665,68385,0,10063635,54769,72305,0,0,11860,36778,0,0,0,0,0,42325285,203268,235336,0,260060,14028,4357,0,233119,11902,5057,0,1420202,35401,43625,0,1278003,36557,43027,0,0,11860,0,0,0,0,0,0,5,14028,0,0,4,11902,0,0,9,0,43625,0,13,0,43027,0,3272725,17992761,36778,24996537,21379604,11188895,110434,140690,0,21265486,18029539,10005292.83,345836.2127,2542.486758,342038.3805,1844.535659,2458.965275,0,0.034562077,0.007381231,0.007602378,0.009073786,0,0.523524638,0.007345352,0.008392773,0,0
Base,364,0.05,1,0,-3399249.357,1308730005,5435385.95,3399249.357,132113.507,7005286,99668,104359,0,9519630,140053,151672,0,6936004,98771,103382,0,2064706,31529,34048,0,0,20302,43343,2,0,0,0,0,16524916,231228,237030,0,450687,22293,11655,0,135473,6499,4151,0,1205203,46216,47520,0,361202,15196,14807,0,0,20302,0,0,0,0,0,0,3,22293,1,0,0,6499,0,0,15,1,47520,0,2,0,14807,0,2229761,6947222,43345,25000086,9268440,7138157,130300,137430,0,9176983,6990567,9998512.895,117335.2819,1310.612637,115480.2703,1736.149011,1876.262967,0.001263736,0.011734673,0.01112112,0.01041269,0.01149422,7.08637E-09,0.770460896,0.00992373,0.010694463,0,0
Base,364,0.05,1,0,-4220220.528,1853138840,8368998.376,4220220.528,164020.9575,13154843,133330,195738,0,15841940,169131,251248,0,12315041,124882,183403,0,2545154,27944,41143,0,0,52113,85172,1,0,0,0,0,28996783,288240,423645,0,1218366,54416,24697,0,254919,11900,5793,0,2791001,63631,88973,0,577145,14553,19497,0,0,52113,0,0,0,0,0,0,17,54416,0,0,1,11900,0,0,36,1,88973,0,7,0,19497,0,4950043,10111914,85173,25011759,15237567,12623326,152826,224546,0,15061957,10197087,10008321.58,159512.071,9652.555824,148964.7319,1710.25989,2512.368242,0,0.015939204,0.060542585,0.008745904,0.014045976,2.73031E-10,0.828530431,0.008231032,0.013186051,0,0
Base,364,0.05,1,0,-2904552.669,1953207274,4141260.4,2904552.669,112886.8756,3815796,57894,45210,0,14667851,221142,174488,0,3601570,54745,42812,0,2647220,40848,32608,0,0,9561,17579,0,0,0,0,0,18483647,269217,201109,0,198123,11817,5531,0,147836,7561,4749,0,500197,23947,21516,0,370162,18740,14648,0,0,9561,0,0,0,0,0,0,0,11817,0,0,2,7561,0,0,1,0,21516,0,3,0,14648,0,1269279,5094802,17579,25002773,6419803,3699127,95593,75420,0,6364081,5112381,10001920.12,88384.57121,1656.910604,86350.52099,1331.584615,1068.327692,0,0.008837369,0.01869096,0.007046952,0.00548601,0,0.57704152,0.006981909,0.005335432,0,0
Base,364,0.05,1,0,-1059805.407,1121751177,5728143.052,1059805.407,41189.86115,6467938,230696,70338,0,7100718,259626,81553,1,6213733,221540,67549,0,1915826,67912,21830,0,0,48400,31567,4,0,0,0,0,13568656,464914,134498,0,1880605,57897,5956,0,588518,15883,2159,0,2384069,132584,37739,0,732808,42174,11188,0,0,48400,0,0,0,0,0,0,20,57897,0,0,8,15883,0,0,27,3,37739,0,6,1,11188,0,5768808,2616685,31571,25004226,8508390,6502822,289452,89379,0,8385493,2648256,10006382.37,92357.33379,4288.69533,87568.82857,3118.102198,991.4852198,0.007967033,0.009233769,0.04667897,0.025724494,0.010395625,6.515E-08,0.765299657,0.025611028,0.010095987,0,0
Base,364,0.05,1,0,-2572931.412,87874066,6918611.102,2572931.412,99998.2515,10470099,323134,169518,0,10892090,342594,185890,0,10079318,311073,163347,0,2001797,63062,34839,0,0,51799,67665,2,0,0,0,0,21362189,651069,335469,0,1471864,55977,13062,0,294676,10450,2950,0,3048417,158282,73034,0,607062,32601,14520,0,0,51799,0,0,0,0,0,0,24,55977,0,0,7,10450,0,0,41,1,73034,0,9,0,14520,0,5628832,6869901,67667,24989250,12653436,10553738,374135,198186,0,12498733,6937568,9996289.674,173175.6155,7496.67022,164935.9385,5195.428022,2878.258516,0.000879121,0.017323899,0.04324768,0.028099528,0.016058475,4.75503E-09,0.834127552,0.027694494,0.015135896,0,0
Base,364,0.05,1,0,-1567914.239,373111253,7177257.938,1567914.239,60937.76214,10354869,548778,143591,1,10816752,574675,154050,0,10153905,538261,140825,1,2209338,115870,31602,0,0,45621,74982,1,0,0,0,0,21171621,1105255,265308,0,1491074,54033,6457,0,326342,9777,1610,0,4871337,311404,88815,1,1059363,68248,18459,0,0,45621,0,0,0,0,0,0,9,54033,0,0,0,9777,0,0,35,1,88815,1,6,0,18459,0,8135784,4882205,74983,25001441,13189802,10832992,654131,172427,1,13017989,4957188,10001780.46,154805.4968,3820.238407,150210.7317,7610.130824,2108.644505,0.000824176,0.015478409,0.024649309,0.048820912,0.013810629,5.51798E-09,0.821319088,0.04916884,0.013234497,6.9061E-08,0
Base,364,0.05,1,0,-3207223.16,1010162016,5684555.141,3207223.16,124650.3139,7601565,96223,91759,0,8801908,114066,109748,0,7390465,93589,89191,0,2199193,29554,28318,0,0,26513,37302,0,0,0,0,0,16403473,195723,180863,0,684512,32231,11504,0,206322,8841,4095,0,1397165,46973,45230,0,417455,15844,12690,0,0,26513,0,0,0,0,0,0,6,32231,0,0,1,8841,0,0,19,0,45230,0,7,0,12690,0,2783837,6947040,37302,25000536,9830310,7573245,123143,117509,0,9730877,6984342,10002270.49,115392.5644,3742.901868,111072.2421,1496.561923,1452.02978,0,0.011536723,0.032409222,0.009157787,0.009656467,0,0.770629384,0.008841077,0.009177606,0,0
Base,364,0.05,1,0,-5028707.758,1160191155,8106071.765,5028707.758,195443.2134,9596769,313019,83397,1,20902585,687699,203093,0,9102563,297197,79182,1,5643949,186263,56907,0,0,18271,42293,1,0,0,0,0,30499354,987512,250001,0,377511,20039,5892,0,236807,11431,4606,0,1694006,104861,46572,1,1052250,66331,32186,0,0,18271,0,0,0,0,0,0,7,20039,0,0,0,11431,0,0,19,1,46572,1,5,0,32186,0,3542232,11712711,42294,24992698,15366062,9478943,483460,136089,1,15254943,11755005,9997351.189,231255.8088,7449.27978,222904.1827,7317.51489,2232.222582,0.001208791,0.023131547,0.032202953,0.030902193,0.009051113,5.24123E-09,0.61691102,0.030744523,0.008327675,5.99779E-08,0
Base,364,0.05,1,0,-1825995.225,1485576828,4629004.218,1825995.225,70968.20725,5263838,106824,81935,0,5979629,125678,101784,0,5168229,104884,80404,0,1682692,35438,29234,0,0,26013,38332,2,0,0,0,0,11243467,219592,163406,0,727828,29828,9285,0,240856,9091,3761,0,1625799,59256,43815,0,530150,20794,14797,0,0,26013,0,0,0,0,0,0,3,29828,0,0,1,9091,0,0,28,1,43815,0,5,0,14797,0,3217691,3785490,38334,24992740,7100881,5353517,140322,109638,0,7003181,3823824,9998882.687,84199.86918,1921.242747,81861.465,1704.441429,1400.552637,0.001538462,0.008421364,0.022791673,0.011452224,0.010905622,8.61642E-09,0.754670439,0.011168869,0.010121267,0,0
Base,364,0.05,1,0,-4458687.895,365660465,8817777.498,4458687.895,173289.1096,9995309,87539,82675,0,17357912,164939,167848,0,9713193,85104,80374,0,5764566,56271,56771,0,0,28255,43901,0,0,0,0,0,27353221,229348,211581,0,813908,31797,6988,0,490917,19572,5485,0,2329923,50462,49365,0,1384650,34780,33445,0,0,28255,0,0,0,0,0,0,12,31797,0,0,4,19572,0,0,21,0,49365,0,12,0,33445,0,5117064,10504229,43901,24982947,15756279,9878671,141375,137145,0,15621293,10548130,9994498.735,175843.3335,4332.606429,170585.4162,1674.660879,1705.676154,0,0.017593442,0.024650776,0.007123059,0.00825325,0,0.627270031,0.006737339,0.007433931,0,0
Base,364,0.05,1,0,-2662563.337,426559144,8230100.576,2662563.337,103481.8406,8953003,614307,102484,4,21954160,1517030,289298,2,8686198,595646,99460,4,6655055,454396,88788,0,0,18771,55675,7,0,0,0,0,30907163,2115124,333266,4,715146,20736,1786,0,544547,14231,1784,0,3672871,262134,61419,4,2810929,200381,52745,0,0,18771,0,0,0,0,0,0,13,20736,0,0,4,14231,0,0,13,4,61419,4,14,1,52745,0,8209529,8219752,55682,24978291,16579547,9381308,1050042,188248,4,16429281,8275434,9991595.785,313315.0812,5630.40033,306711.1804,19768.60626,3859.720495,0.03032967,0.031358318,0.017982205,0.062087449,0.011893797,1.06398E-07,0.565923301,0.062358088,0.010987633,2.65034E-07,0
Base,364,0.05,1,0,-2092978.621,2044076275,6697960.199,2092978.621,81344.64897,9542577,199800,149154,0,13308622,291569,222124,0,9039218,189278,141365,0,1815561,40261,30634,0,0,67275,75472,1,0,0,0,0,22851199,476182,354032,0,1542677,68173,23969,0,314513,14267,5324,0,3107379,110902,76480,0,624606,23811,16207,0,0,67275,0,0,0,0,0,0,19,68173,0,0,3,14267,0,0,26,0,76480,0,5,0,16207,0,5753128,5327591,75473,25004780,11256317,9369861,229539,171999,0,11080719,5403064,10003669.99,139967.9065,6018.92022,133287.9552,2995.671758,2305.640275,0.00032967,0.013993177,0.042972538,0.015097253,0.014161177,1.60053E-09,0.832802761,0.014457597,0.01316268,0,0
Base,364,0.05,1,0,-1687031.171,1617327212,4638922.24,1687031.171,65567.30062,5349620,192247,91111,0,8100317,306129,155023,0,5142875,185038,87635,0,1969990,74272,38404,0,0,36635,43145,1,0,0,0,0,13449937,483141,226772,0,794675,37132,12385,0,310096,14722,5733,0,1632471,94262,43719,0,627395,38020,18768,0,0,36635,0,0,0,0,0,0,13,37132,0,0,3,14722,0,0,15,1,43719,0,5,0,18768,0,3515000,3868636,43146,24996384,7498214,5415548,259310,126039,0,7383636,3911782,9999618.41,130499.4281,4258.035165,125800.9369,4640.627088,2411.62489,0.000164835,0.013051255,0.032636897,0.02762031,0.014251412,1.14656E-09,0.723153355,0.026914156,0.013005526,0,0
Base,364,0.05,1,0,-3574050.694,13354613,10372940.48,3574050.694,138907.2474,17612080,477695,249341,1,18864195,512241,271448,0,16941428,460007,239970,1,3099309,84478,45335,0,0,44477,123488,4,0,0,0,0,36476275,974748,476210,0,1359113,51572,9762,0,248399,8080,2107,0,6705741,260895,142772,1,1226136,48743,25203,0,0,44477,0,0,0,0,0,0,9,51572,0,0,4,8080,0,0,74,4,142772,1,18,0,25203,0,9860787,10780596,123492,24992512,20870528,17641406,544485,285305,1,20641383,10904088,10003071.57,261719.7571,11095.93769,249398.2951,6845.555604,3706.943352,0.002252747,0.026163574,0.042429678,0.027094857,0.014065886,1.11048E-08,0.845305466,0.027050685,0.013586723,5.58073E-08,0
Base,364,0.05,1,0,-2095724.69,1325886949,6484120.345,2095724.69,81451.3763,8288638,110337,85637,0,17723271,238316,186756,0,8166836,108760,84385,0,2430414,33038,25901,0,0,32388,54471,0,0,0,0,0,26011909,335356,248564,0,943202,35908,6518,0,283092,9773,2297,0,3139931,71560,60554,0,937555,22873,17697,0,0,32388,0,0,0,0,0,0,4,35908,0,0,0,9773,0,0,39,0,60554,0,10,0,17697,0,5406975,5317960,54471,24977916,10849334,8359981,141798,110286,0,10724935,5372431,9992415.189,97725.79934,1069.639011,96019.00791,1300.819231,1036.02011,0,0.009779126,0.010816504,0.008284855,0.009303127,0,0.770854218,0.00813447,0.008925082,0,0
Base,364,0.05,1,0,-1206970.319,93116956,4298377.385,1206970.319,46909.49822,4358288,97812,60328,0,7182522,170259,110357,0,4254168,95489,58920,0,2064297,48595,31802,0,0,25961,30044,0,0,0,0,0,11540810,251575,150225,0,820606,28819,6652,0,404771,13616,3932,0,1596622,56883,33388,0,776369,29804,17092,0,0,25961,0,0,0,0,0,0,9,28819,0,0,13,13616,0,0,18,0,33388,0,6,0,17092,0,3695593,2764615,30044,24991659,6553271,4408577,144084,90722,0,6460208,2794659,9997037.35,100672.0936,2058.307418,98228.8406,2273.766319,1498.678846,0,0.010069705,0.020441576,0.013738923,0.011603321,0,0.674115729,0.01335904,0.010769142,0,0
Base,364,0.05,1,0,-3553258.588,1963658157,7259350.901,3553258.588,138099.1519,9302290,125747,124037,0,14323274,199821,207098,0,8663925,117247,115746,0,3096215,44421,45506,0,0,27282,64811,2,0,0,0,0,23625564,311651,296256,0,662496,30386,10601,0,243406,10801,4612,0,2343170,75470,72405,0,842216,29214,27253,0,0,27282,0,0,0,0,0,0,9,30386,0,0,3,10801,0,0,25,2,72405,0,7,0,27253,0,4211139,7730579,64813,25007091,12083060,8896918,161668,161252,0,11941718,7795392,10005476.86,127376.3663,6960.841484,119705.8984,1762.377088,1830.783187,0.00043956,0.012732611,0.054690121,0.008451909,0.010272975,2.67978E-09,0.736988692,0.008215745,0.009563877,0,0
Base,364,0.05,1,0,-3642599.658,107038967,7222524.039,3642599.658,141571.4368,8689854,122974,120016,0,28840294,415660,428620,0,8574006,121440,118509,0,5167621,75825,78193,0,0,19878,66827,0,0,0,0,0,37530148,524837,498075,0,452651,21286,7974,0,271685,12384,5493,0,2273962,76142,71611,0,1367568,48290,45741,0,0,19878,0,0,0,0,0,0,4,21286,0,0,1,12384,0,0,26,0,71611,0,10,0,45741,0,4503724,9479929,66827,24985422,14135594,8813955,197265,196702,0,13983653,9546756,9996909.63,300225.079,1759.314121,297635.7296,4276.611538,4430.798956,0,0.030031732,0.005864716,0.014724608,0.014908312,0,0.62354,0.014433528,0.014073672,0,0
Base,364,0.05,1,0,-2781953.073,1362602904,7176157.434,2781953.073,108121.9817,10701198,161620,185340,0,13225006,200846,232965,0,10404655,157265,180215,0,1926393,29960,34849,0,0,36433,103543,3,0,0,0,0,23926204,350243,381654,0,862914,41601,17227,0,161617,7046,3726,0,3662675,98470,118452,0,679680,19472,21701,0,0,36433,0,0,0,0,0,0,8,41601,0,0,1,7046,0,0,35,3,118452,0,6,0,21701,0,5505728,7038232,103546,25003060,12733337,10742135,187225,215064,0,12543960,7141778,10006298.87,153966.2986,4215.212967,149003.3055,2322.922747,2712.53478,0.001923077,0.015388459,0.027320003,0.012109325,0.01547343,1.08529E-08,0.843742539,0.011804428,0.014847651,0,0
Base,364,0.05,1,0,-2779290.226,1756417520,6810447.636,2779290.226,108018.4888,7311429,52766,65317,0,17671915,138592,183807,0,7001943,50576,62623,0,5766226,46069,61173,0,0,18632,36554,2,0,0,0,0,24983344,170402,204514,0,579973,21382,3774,0,481859,18193,4065,0,2264545,29037,41980,0,1865808,27716,39116,0,0,18632,0,0,0,0,0,0,5,21382,0,0,8,18193,0,0,38,0,41980,0,30,0,39116,0,5256696,7610419,36556,24986568,12988610,7115142,96645,123796,0,12867115,7646975,9996780.055,197288.4567,5119.999231,191405.6957,1561.42511,2062.276703,0.000549451,0.019735276,0.02594671,0.007489363,0.010180345,3.10411E-09,0.54782879,0.00705743,0.009299219,0,0
Base,364,0.05,1,0,-8531877.85,278381102,12240815.37,8531877.85,331595.6511,20340590,112444,187314,0,37295381,204254,336464,0,19112082,105886,176148,0,5357884,30586,49577,0,0,21536,85962,0,0,0,0,0,57635971,305729,478822,0,517721,26127,12179,0,146325,6376,3836,0,2770033,64930,104039,0,771816,19792,26861,0,0,21536,0,0,0,0,0,0,1,26127,0,0,1,6376,0,0,15,0,104039,0,3,0,26861,0,4306612,20360478,85962,25003995,24832163,19394116,136472,225725,0,24667090,20446440,10008221.39,349428.9307,13424.20143,334546.6932,1967.216099,3234.072637,0,0.034911438,0.038477812,0.006981138,0.010609605,0,0.781043838,0.00681133,0.010402809,0,0
Base,364,0.05,1,0,-993907.3522,157038252,5009169.216,993907.3522,38628.70067,6191149,164399,72742,0,7375190,201489,95785,0,6027579,160198,70794,0,1968898,53454,25815,0,0,35596,41735,1,0,0,0,0,13566339,348801,146241,0,1061414,40536,7049,0,350629,12126,2815,0,2859071,107136,47561,0,935141,37020,16436,0,0,35596,0,0,0,0,0,0,17,40536,0,0,4,12126,0,0,22,0,47561,0,2,0,16436,0,5360230,2829535,41736,24997810,8306738,6258571,213652,96609,0,8189765,2871271,10002786.18,108265.076,3252.910879,104524.2176,2819.284725,1367.962582,0.000604396,0.010824117,0.030039714,0.019910051,0.012177666,3.56456E-09,0.753901363,0.019604126,0.011205816,0,0
Base,364,0.05,1,0,-6011082.126,1782913025,9435497.634,6011082.126,233623.679,11721247,69404,99623,0,22662776,145320,213451,0,11212346,66458,95335,0,5745994,39210,56165,0,0,27544,52062,0,0,0,0,0,34384023,194413,274520,0,586047,30728,12511,0,306736,17113,8132,0,1867089,34555,58044,0,960993,21342,32547,0,0,27544,0,0,0,0,0,0,11,30728,0,0,3,17113,0,0,12,0,58044,0,13,0,32547,0,3797366,13278791,52062,24997249,17215508,11374139,105668,151500,0,17076157,13330853,10001679.24,181123.9893,5515.874121,174597.1476,1211.412912,1748.962473,0,0.018110011,0.030447132,0.004981199,0.008007407,0,0.660918544,0.00462164,0.007342293,0,0
