Replication,Simulation Period,To: W to 1st Tx | Sym|G-0,To: W to 1st Tx | Sym|G-A,To: W to 1st Tx | Sym|G-B,To: W to 1st Tx | Sym|G-AB,To: W to 1st Tx | Asym|G-0,To: W to 1st Tx | Asym|G-A,To: W to 1st Tx | Asym|G-B,To: W to 1st Tx | Asym|G-AB,To: If R | Tx-A --> I | Sym|G-0,To: If F | Tx-A --> I | Sym|G-A,To: If R | Tx-A --> I | Sym|G-B,To: If F | Tx-A --> I | Sym|G-AB,To: If R | Tx-A --> I | Asym|G-0,To: If F | Tx-A --> I | Asym|G-A,To: If R | Tx-A --> I | Asym|G-B,To: If F | Tx-A --> I | Asym|G-AB,To: If R | Tx-B  --> I | Sym|G-0,To: If R | Tx-B  --> I | Sym|G-A,To: If F | Tx-B  --> I | Sym|G-B,To: If F | Tx-B  --> I | Sym|G-AB,To: If R | Tx-B  --> I | Asym|G-0,To: If R | Tx-B  --> I | Asym|G-A,To: If F | Tx-B  --> I | Asym|G-B,To: If F | Tx-B  --> I | Asym|G-AB,To: If R | 2nd Tx-B  --> I | Sym|G-0,To: If R | 2nd Tx-B  --> I | Sym|G-A,To: If F | 2nd Tx-B  --> I | Sym|G-B,To: If F | 2nd Tx-B  --> I | Sym|G-AB,To: If R | 2nd Tx-B  --> I | Asym|G-0,To: If R | 2nd Tx-B  --> I | Asym|G-A,To: If F | 2nd Tx-B  --> I | Asym|G-B,To: If F | 2nd Tx-B  --> I | Asym|G-AB,To: Successfully treated with A or B,To: Treated with 1st-line M,To: Treated with 2nd-line M,To: Death,Received 1st Tx,Received 1st Tx & Symptomatic,Received 1st Tx & Rst to A,Received 1st Tx & Rst to B,Received 1st Tx & Rst to AB,Sucessful 1st-line treatment,Treated with M,% Received 1st Tx & Symptomatic,% Received 1st Tx & Rst to A,% Received 1st Tx & Rst to B,% Received 1st Tx & Rst to AB,Annual rate of gonorrhea cases,Simulation Time,In: S,In: I | Sym|G-0,In: I | Sym|G-A,In: I | Sym|G-B,In: I | Sym|G-AB,In: I | Asym|G-0,In: I | Asym|G-A,In: I | Asym|G-B,In: I | Asym|G-AB,In: W to RTx | Sym|G-0,In: W to RTx | Sym|G-A,In: W to RTx | Sym|G-B,In: W to RTx | Sym|G-AB,In: W to RTx | Asym|G-0,In: W to RTx | Asym|G-A,In: W to RTx | Asym|G-B,In: W to RTx | Asym|G-AB,Population size,Prevalence,Prevalence - Symptomatic,Prevalence - Assymptomatic,Prevalence - A,Prevalence - B,Prevalence - AB,Prevalence G,% infection symptomatic,% infection resistant to A,% infection resistant to B,% infection resistant to AB,Action Code,Replication,Observation Period,Obs: % Received 1st Tx & Symptomatic,Obs: % Received 1st Tx & Rst to A,Obs: % Received 1st Tx & Rst to B,Obs: % Received 1st Tx & Rst to AB,Obs: Annual rate of gonorrhea cases,Epidemic Time,Action Code
52,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9791677,1280,10,10,0,203701,1661,1661,0,0,0,0,0,0,0,0,0,10000000,208323,1300,207023,1671,1671,0,0.0208323,0.00624031,0.008021198,0.008021198,0,"1,0,1,0,0,1,0,1",52,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
52,1,230813,2550,1615,0,160530,1923,1266,0,230195,2539,1610,0,160106,1914,1264,0,0,0,0,0,0,0,0,0,0,2463,0,0,0,0,0,0,393174,0,0,501249,398697,234978,4473,2881,0,393174,0,0.589364856,0.011219046,0.007226039,0,0.039876359,1,9804733,3289,61,27,0,184600,3153,1363,0,0,35,0,0,0,0,0,0,9998330,193597,3412,189116,3249,1390,0,0.019362934,0.01762424,0.016782285,0.007179863,0,"1,0,1,0,0,1,0,1",52,1,0.589364856,0.011219046,0.007226039,0,0.039876359,1,"1,0,1,0,0,1,0,1"
52,2,211883,4821,1361,0,145607,3758,1030,0,211924,4814,1360,0,145630,3757,1028,0,0,0,0,0,0,0,0,0,0,4709,0,0,0,0,0,0,359942,0,0,500864,368460,218065,8579,2391,0,359942,0,0.59182815,0.023283396,0.006489171,0,0.036856806,2,9818783,3074,114,20,0,166948,5885,1143,0,0,85,0,0,0,0,0,0,9997068,178285,3293,173976,6084,1163,0,0.017833729,0.018470427,0.034125137,0.006523263,0,"1,0,1,0,0,1,0,1",52,2,0.59182815,0.023283396,0.006489171,0,0.036856806,2,"1,0,1,0,0,1,0,1"
52,3,191962,8713,1076,0,131745,6770,884,0,192021,8701,1077,0,131729,6749,887,0,0,0,0,0,0,0,0,0,0,8529,0,0,0,0,0,0,325714,0,0,499988,341150,201751,15483,1960,0,325714,0,0.591385021,0.045384728,0.005745273,0,0.034122623,3,9830314,2836,172,18,0,151332,10979,957,0,0,156,0,0,0,0,0,0,9997766,167452,3182,163268,11307,975,0,0.016748942,0.01900246,0.067523828,0.005822564,0,"1,0,1,0,0,1,0,1",52,3,0.591385021,0.045384728,0.005745273,0,0.034122623,3,"1,0,1,0,0,1,0,1"
52,4,175182,16161,970,0,119260,12893,727,0,175244,16134,970,0,119337,12863,727,0,0,0,0,0,0,0,0,0,0,15726,0,0,0,0,0,0,296278,0,0,498920,325193,192313,29054,1697,0,296278,0,0.591381118,0.089343867,0.00521844,0,0.032517505,4,9837148,2567,323,17,0,137962,20512,803,0,0,300,0,0,0,0,0,0,10000552,163404,3207,159277,21135,820,0,0.016339498,0.019626203,0.129341999,0.005018237,0,"1,0,1,0,0,1,0,1",52,4,0.591381118,0.089343867,0.00521844,0,0.032517505,4,"1,0,1,0,0,1,0,1"
52,5,158293,30877,772,0,109016,23615,622,0,158275,30820,776,0,109043,23583,621,0,0,0,0,0,0,0,0,0,0,30139,0,0,0,0,0,0,268714,0,0,499644,323195,189942,54492,1394,0,268714,0,0.587700924,0.168604094,0.004313186,0,0.032317374,5,9831912,2320,650,10,0,125121,38458,609,0,0,581,0,0,0,0,0,0,10000658,168746,3561,164188,39689,619,0,0.01687349,0.021102722,0.235199649,0.003668235,0,"1,0,1,0,0,1,0,1",52,5,0.587700924,0.168604094,0.004313186,0,0.032317374,5,"1,0,1,0,0,1,0,1"
52,6,144888,57248,590,0,98481,44138,474,0,144933,57136,591,0,98505,44071,475,0,0,0,0,0,0,0,0,0,0,55867,0,0,0,0,0,0,244504,0,0,500613,345819,202726,101386,1064,0,244504,0,0.586219959,0.293176488,0.003076754,0,0.034582965,6,9807980,2068,1126,3,0,114365,71478,503,0,0,1064,0,0,0,0,0,0,9999692,191712,4261,186346,73668,506,0,0.01917179,0.022226047,0.384263896,0.002639376,0,"1,0,0,1,0,1,0,1",52,6,0.586219959,0.293176488,0.003076754,0,0.034582965,6,"1,0,0,1,0,1,0,1"
52,7,131813,67938,750,0,90395,53918,554,0,0,0,0,0,0,0,0,0,131890,67992,747,0,90440,53948,555,0,0,1064,0,0,0,0,0,0,344270,0,729,500132,345368,200501,121856,1304,0,344270,729,0.580543073,0.352829446,0.003775683,0,0.03453958,7,9833338,1906,956,13,0,103821,57358,887,0,0,0,9,0,0,0,0,0,9999195,165851,2884,162066,58314,909,0,0.016586435,0.017389102,0.351604754,0.005480823,0,"1,0,0,1,0,1,0,1",52,7,0.580543073,0.352829446,0.003775683,0,0.03453958,7,"1,0,0,1,0,1,0,1"
52,8,119300,54389,1403,0,82066,42767,1056,0,0,0,0,0,0,0,0,0,119322,54406,1399,0,82098,42795,1054,0,0,0,0,0,0,0,0,0,298620,0,1361,499178,300981,175092,97156,2459,0,298620,1361,0.581737718,0.322797785,0.008169951,0,0.030094961,8,9854847,1803,759,31,0,94677,46354,1742,0,0,0,21,0,0,0,0,0,10001043,146195,2614,142773,47113,1794,0,0.014617975,0.017880228,0.322261363,0.012271282,0,"1,0,0,1,0,1,0,1",52,8,0.581737718,0.322797785,0.008169951,0,0.030094961,8,"1,0,0,1,0,1,0,1"
52,9,110189,44345,2658,0,74933,34835,2065,0,0,0,0,0,0,0,0,0,110208,44385,2657,0,74935,34852,2059,0,0,0,0,0,0,0,0,0,264380,0,2587,499156,269025,157192,79180,4723,0,264380,2587,0.584302574,0.294322089,0.017555989,0,0.026898089,9,9871126,1661,627,55,0,86358,37686,3330,0,0,0,49,0,0,0,0,0,10001640,130503,2392,127374,38313,3434,0,0.01304816,0.018329081,0.293579458,0.026313571,0,"1,0,0,1,0,1,0,1",52,9,0.584302574,0.294322089,0.017555989,0,0.026898089,9,"1,0,0,1,0,1,0,1"
52,10,100815,36380,5303,0,68407,28225,4024,0,0,0,0,0,0,0,0,0,100849,36397,5290,0,68442,28258,4023,0,0,0,0,0,0,0,0,0,233943,0,5164,499879,243154,142498,64605,9327,0,233943,5164,0.586040123,0.265695814,0.038358407,0,0.024309481,10,9883551,1446,518,113,0,78846,30637,6560,0,0,0,108,0,0,0,0,0,10002435,118860,2185,116043,31155,6781,0,0.011883106,0.018382972,0.262115093,0.057050311,0,"1,0,0,1,0,1,0,1",52,10,0.586040123,0.265695814,0.038358407,0,0.024309481,10,"1,0,0,1,0,1,0,1"
52,11,91063,29445,10475,0,62629,22881,7594,0,0,0,0,0,0,0,0,0,91095,29461,10451,0,62641,22867,7574,0,0,0,0,0,0,0,0,0,206062,0,10199,500056,224087,130983,52326,18069,0,206062,10199,0.584518513,0.233507522,0.080633861,0,0.022404674,11,9889486,1353,414,196,0,72041,24813,12610,0,0,0,206,0,0,0,0,0,10001797,112263,2169,109464,25227,13012,0,0.011224283,0.019320702,0.224713396,0.115906398,0,"1,0,0,1,0,1,0,1",52,11,0.584518513,0.233507522,0.080633861,0,0.022404674,11,"1,0,0,1,0,1,0,1"
52,12,83877,23965,20600,0,57318,18606,14952,0,0,0,0,0,0,0,0,0,83902,23978,20555,0,57310,18639,14929,0,0,0,0,0,0,0,0,0,183829,0,20075,500015,219318,128442,42571,35552,0,183829,20075,0.585642765,0.194106275,0.162102518,0,0.021927561,12,9888300,1266,319,434,0,65632,20007,24862,0,0,0,387,0,0,0,0,0,10001933,113542,2406,110501,20326,25683,0,0.011352006,0.021190397,0.179017456,0.226198235,0,"1,0,0,1,0,1,0,1",52,12,0.585642765,0.194106275,0.162102518,0,0.021927561,12,"1,0,0,1,0,1,0,1"
52,13,76218,19253,40188,0,51881,14933,29105,0,0,0,0,0,0,0,0,0,76221,19275,40122,0,51895,14942,29020,0,0,0,0,0,0,0,0,0,162332,0,39153,500806,231578,135659,34186,69293,0,162332,39153,0.585802624,0.147621968,0.299220997,0,0.023153463,13,9872951,1168,248,859,0,60013,16323,48577,0,0,0,834,0,0,0,0,0,10001873,128760,3109,124913,16571,50270,0,0.012873589,0.024145697,0.1286968,0.390416278,0,"1,0,0,0,1,0,1,1",52,13,0.585802624,0.147621968,0.299220997,0,0.023153463,13,"1,0,0,0,1,0,1,1"
52,14,69699,15938,49418,0,47418,12349,37022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231917,834,499791,231844,135055,28287,86440,0,231917,232751,0.582525319,0.122008765,0.372836908,0,0.023179263,14,9890210,1034,205,679,0,55090,13526,40807,0,0,0,0,0,0,0,0,0,10002216,112006,1918,109423,13731,41486,0,0.011198118,0.017124083,0.122591647,0.370390872,0,"1,0,0,0,1,0,1,1",52,14,0.582525319,0.122008765,0.372836908,0,0.023179263,14,"1,0,0,0,1,0,1,1"
52,15,64299,13084,41172,0,43888,10258,30881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203687,0,499546,203582,118555,23342,72053,0,203687,203687,0.582345198,0.114656502,0.353926182,0,0.020351215,15,9905578,932,163,626,0,50300,11007,34266,0,0,0,0,0,0,0,0,0,10003432,97854,1721,95573,11170,34892,0,0.009782043,0.017587426,0.114149652,0.356572036,0,"1,0,0,0,1,0,1,1",52,15,0.582345198,0.114656502,0.353926182,0,0.020351215,15,"1,0,0,0,1,0,1,1"
52,16,59105,10314,34945,0,39947,8273,26439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179061,0,499389,179023,104364,18587,61384,0,179061,179061,0.5829642,0.103824648,0.342883317,0,0.017893393,16,9919124,862,157,542,0,46192,8704,28875,0,0,0,0,0,0,0,0,0,10004978,85854,1561,83771,8861,29417,0,0.008581128,0.01818203,0.103210101,0.34263983,0,"1,0,0,0,1,0,1,1",52,16,0.5829642,0.103824648,0.342883317,0,0.017893393,16,"1,0,0,0,1,0,1,1"
52,17,53368,8547,29781,0,36580,6567,21932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156850,0,501565,156775,91696,15114,51713,0,156850,156850,0.584889172,0.096405677,0.329854888,0,0.015671087,17,9928700,821,116,389,0,42145,6980,24494,0,0,0,0,0,0,0,0,0,10004092,75392,1326,73619,7096,24883,0,0.007536116,0.017588073,0.094121392,0.330048281,0,"1,0,0,0,1,0,1,1",52,17,0.584889172,0.096405677,0.329854888,0,0.015671087,17,"1,0,0,0,1,0,1,1"
52,18,49391,6686,25186,0,33210,5142,18586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138264,0,501110,138201,81263,11828,43772,0,138264,138264,0.588005876,0.085585488,0.316727086,0,0.013814984,18,9936195,725,98,367,0,39033,5880,21021,0,0,0,0,0,0,0,0,0,10003703,67508,1190,65934,5978,21388,0,0.006748301,0.01762754,0.088552468,0.31682171,0,"1,0,0,0,1,0,1,1",52,18,0.588005876,0.085585488,0.316727086,0,0.013814984,18,"1,0,0,0,1,0,1,1"
52,19,45809,5612,22044,0,31021,4336,16151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124997,0,500325,124973,73465,9948,38195,0,124997,124997,0.587846975,0.079601194,0.305626015,0,0.012493682,19,9942712,740,68,315,0,36180,4715,17806,0,0,0,0,0,0,0,0,0,10002896,60184,1123,58701,4783,18121,0,0.006016658,0.018659444,0.07947295,0.301093314,0,"1,0,0,0,1,0,1,1",52,19,0.587846975,0.079601194,0.305626015,0,0.012493682,19,"1,0,0,0,1,0,1,1"
52,20,42832,4594,18417,0,28577,3499,13795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111772,0,499717,111714,65843,8093,32212,0,111772,111772,0.589388975,0.072443919,0.288343448,0,0.011167734,20,9949375,622,38,248,0,33616,3842,15240,0,0,0,0,0,0,0,0,0,10003283,53908,908,52698,3880,15488,0,0.005389031,0.016843511,0.071974475,0.287304296,0,"1,0,0,0,1,0,1,1",52,20,0.589388975,0.072443919,0.288343448,0,0.011167734,20,"1,0,0,0,1,0,1,1"
52,21,39151,3786,15668,0,26772,2924,11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99939,0,499994,99903,58605,6710,27270,0,99939,99939,0.58661902,0.06716515,0.272964776,0,0.009986926,21,9954906,567,57,203,0,31246,3179,12954,0,0,0,0,0,0,0,0,0,10003378,48472,827,47379,3236,13157,0,0.004845563,0.017061396,0.066760191,0.271435055,0,"1,0,0,0,1,0,1,1",52,21,0.58661902,0.06716515,0.272964776,0,0.009986926,21,"1,0,0,0,1,0,1,1"
52,22,37280,3099,13138,0,24857,2403,9872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90666,0,498269,90649,53517,5502,23010,0,90666,90666,0.590376066,0.06069565,0.253836225,0,0.009060872,22,9960779,528,42,168,0,29156,2633,10890,0,0,0,0,0,0,0,0,0,10004445,43666,738,42679,2675,11058,0,0.00436466,0.016901021,0.061260477,0.253240507,0,"1,0,0,0,1,0,1,1",52,22,0.590376066,0.06069565,0.253836225,0,0.009060872,22,"1,0,0,0,1,0,1,1"
52,23,34592,2639,11243,0,23489,2000,8393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82402,0,499800,82356,48474,4639,19636,0,82402,82402,0.588590995,0.056328622,0.238428287,0,0.008232611,23,9964429,485,37,146,0,27007,2216,9108,0,0,0,0,0,0,0,0,0,10003631,39202,668,38331,2253,9254,0,0.003918777,0.017039947,0.057471558,0.236059385,0,"1,0,0,0,1,0,1,1",52,23,0.588590995,0.056328622,0.238428287,0,0.008232611,23,"1,0,0,0,1,0,1,1"
52,24,31964,2142,9443,0,21253,1671,6953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73435,0,499803,73426,43549,3813,16396,0,73435,73435,0.593100537,0.051929834,0.223299649,0,0.007340395,24,9967751,480,31,125,0,25123,1799,7501,0,0,0,0,0,0,0,0,0,10003004,35253,636,34423,1830,7626,0,0.003524241,0.018041018,0.051910476,0.216322015,0,"1,0,0,0,1,0,1,1",52,24,0.593100537,0.051929834,0.223299649,0,0.007340395,24,"1,0,0,0,1,0,1,1"
52,25,29660,1718,7802,0,19878,1379,5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66211,0,499134,66195,39180,3097,13560,0,66211,66211,0.591887605,0.046786011,0.204849309,0,0.006617152,25,9972020,464,21,125,0,22933,1488,6319,0,0,0,0,0,0,0,0,0,10003548,31528,610,30740,1509,6444,0,0.003151682,0.019347881,0.047862218,0.204389749,0,"1,0,0,0,1,0,1,1",52,25,0.591887605,0.046786011,0.204849309,0,0.006617152,25,"1,0,0,0,1,0,1,1"
53,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9806716,3767,28,28,0,186649,1405,1405,0,0,0,0,0,0,0,0,0,9999998,193282,3823,189459,1433,1433,0,0.019328204,0.01977939,0.007414038,0.007414038,0,"1,0,1,0,0,1,0,1",53,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
53,1,194206,2219,1282,0,127939,1327,939,0,193659,2210,1280,0,127548,1322,938,0,0,0,0,0,0,0,0,0,0,1942,0,0,0,0,0,0,323425,0,0,499652,327912,197707,3546,2221,0,323425,0,0.602927005,0.010813877,0.006773159,0,0.032794165,1,9811740,3216,48,28,0,179340,2529,1216,0,0,24,0,0,0,0,0,0,9999096,187356,3316,183085,2601,1244,0,0.018737294,0.017698926,0.013882662,0.006639766,0,"1,0,1,0,0,1,0,1",53,1,0.602927005,0.010813877,0.006773159,0,0.032794165,1,"1,0,1,0,0,1,0,1"
53,2,186112,3877,1072,0,123119,2377,760,0,186164,3869,1070,0,123161,2377,757,0,0,0,0,0,0,0,0,0,0,3394,0,0,0,0,0,0,311152,0,0,499496,317317,191061,6254,1832,0,311152,0,0.602113974,0.019708998,0.005773406,0,0.031727201,2,9819231,3056,81,24,0,172409,4624,1059,0,0,60,0,0,0,0,0,0,10001418,182187,3221,178092,4765,1083,0,0.018216117,0.017679637,0.026154446,0.005944442,0,"1,0,1,0,0,1,0,1",53,2,0.602113974,0.019708998,0.005773406,0,0.031727201,2,"1,0,1,0,0,1,0,1"
53,3,180115,7303,936,0,117978,4495,700,0,180119,7295,939,0,117965,4483,701,0,0,0,0,0,0,0,0,0,0,6439,0,0,0,0,0,0,299724,0,0,499065,311527,188354,11798,1636,0,299724,0,0.60461533,0.037871517,0.005251551,0,0.031144356,3,9823877,3003,159,15,0,165130,8608,892,0,0,96,0,0,0,0,0,0,10002679,178802,3273,174630,8863,907,0,0.017875411,0.018305164,0.049568797,0.00507265,0,"1,0,1,0,0,1,0,1",53,3,0.60461533,0.037871517,0.005251551,0,0.031144356,3,"1,0,1,0,0,1,0,1"
53,4,172439,13446,860,0,112884,8089,608,0,172412,13402,857,0,112928,8078,606,0,0,0,0,0,0,0,0,0,0,11847,0,0,0,0,0,0,286803,0,0,499718,308326,186745,21535,1468,0,286803,0,0.605673865,0.069844904,0.004761194,0,0.030825932,4,9822615,2832,295,12,0,158598,15889,791,0,0,189,0,0,0,0,0,0,10002163,179548,3328,175278,16373,803,0,0.017950917,0.018535433,0.0911901,0.004472342,0,"1,0,1,0,0,1,0,1",53,4,0.605673865,0.069844904,0.004761194,0,0.030825932,4,"1,0,1,0,0,1,0,1"
53,5,165902,24846,676,0,108779,15360,504,0,165948,24813,678,0,108801,15345,508,0,0,0,0,0,0,0,0,0,0,21955,0,0,0,0,0,0,275933,0,1,499698,316067,191424,40206,1180,0,275933,1,0.60564374,0.127207206,0.003733386,0,0.031598924,5,9814862,2799,571,19,0,152905,29361,696,0,0,332,0,0,0,0,0,0,10002461,187599,3721,182962,30264,715,0,0.018755284,0.019834861,0.161322822,0.003811321,0,"1,0,1,0,0,1,0,1",53,5,0.60564374,0.127207206,0.003733386,0,0.031598924,5,"1,0,1,0,0,1,0,1"
53,6,158821,45766,649,0,104402,28387,451,0,158852,45703,648,0,104399,28323,451,0,0,0,0,0,0,0,0,0,0,40478,0,0,0,0,0,0,264348,0,0,500785,338476,205236,74153,1100,0,264348,0,0.606353183,0.219079048,0.003249861,0,0.033842382,6,9793947,2667,1094,15,0,147155,54411,629,0,0,608,0,0,0,0,0,0,10001542,207595,4384,202195,56113,644,0,0.020756299,0.021118042,0.270300344,0.003102194,0,"1,0,0,1,0,1,0,1",53,6,0.606353183,0.219079048,0.003249861,0,0.033842382,6,"1,0,0,1,0,1,0,1"
53,7,152788,52343,905,0,100610,36223,627,0,0,0,0,0,0,0,0,0,152797,52362,902,0,100634,36229,626,0,0,608,0,0,0,0,0,0,342019,0,791,500324,343496,206036,88566,1532,0,342019,791,0.599820667,0.257837064,0.004460023,0,0.034348144,7,9803898,2526,835,26,0,141163,49834,1162,1,0,0,15,0,0,0,0,0,10000424,196524,3402,192160,50669,1203,1,0.019651567,0.017310863,0.257826016,0.00612139,5.08844E-06,"1,0,0,1,0,1,0,1",53,7,0.599820667,0.257837064,0.004460023,0,0.034348144,7,"1,0,0,1,0,1,0,1"
53,8,146571,47775,1737,1,96540,33135,1093,0,0,0,0,0,0,0,0,0,146586,47792,1730,1,96510,33144,1088,0,0,0,0,0,0,0,0,0,324029,0,1553,500242,326852,196084,80910,2830,1,324029,1553,0.599916782,0.247543231,0.008658353,3.05949E-06,0.032684304,8,9812919,2411,796,31,0,135745,45276,2108,1,0,0,21,0,0,0,0,0,10000274,187352,3259,183130,46072,2160,1,0.018734687,0.017395064,0.245911439,0.0115291,5.33755E-06,"1,0,0,1,0,1,0,1",53,8,0.599916782,0.247543231,0.008658353,3.05949E-06,0.032684304,8,"1,0,0,1,0,1,0,1"
53,9,141480,43552,2990,6,92728,30091,1998,7,0,0,0,0,0,0,0,0,141517,43573,2988,6,92745,30094,1999,7,0,0,0,0,0,0,0,0,307926,0,2636,499824,312852,188028,73643,4988,13,307926,2636,0.601012619,0.235392454,0.015943641,4.15532E-05,0.031282776,9,9821100,2436,732,72,1,130469,41247,3762,4,0,0,54,0,0,0,0,0,10000775,179663,3295,175482,41979,3888,5,0.017964908,0.018339892,0.233654119,0.021640516,2.78299E-05,"1,0,0,1,0,1,0,1",53,9,0.601012619,0.235392454,0.015943641,4.15532E-05,0.031282776,9,"1,0,0,1,0,1,0,1"
53,10,135459,39977,5531,6,89029,27793,3535,5,0,0,0,0,0,0,0,0,135437,39966,5523,6,89052,27791,3523,5,0,0,0,0,0,0,0,0,292244,0,4894,499468,301335,180973,67770,9066,11,292244,4894,0.600570793,0.224899199,0.030086117,3.65042E-05,0.030126872,10,9829202,2276,614,142,0,124552,37662,6724,8,0,0,85,0,0,0,0,0,10002200,172981,3117,168946,38276,6951,8,0.017294295,0.01801932,0.221272857,0.040183604,4.62479E-05,"1,0,0,1,0,1,0,1",53,10,0.600570793,0.224899199,0.030086117,3.65042E-05,0.030126872,10,"1,0,0,1,0,1,0,1"
53,11,130946,36096,10031,15,85491,24940,6525,8,0,0,0,0,0,0,0,0,130990,36104,10016,15,85489,24962,6524,8,0,0,0,0,0,0,0,0,277543,0,8828,499916,294052,177088,61036,16556,23,277543,8828,0.602233619,0.207568729,0.056302967,7.82175E-05,0.029396149,11,9831625,2121,570,238,0,120843,34481,12133,18,0,0,156,0,0,0,0,0,10003079,171422,3085,167475,35051,12527,18,0.017136924,0.017996523,0.204472005,0.073076968,0.000105004,"1,0,0,1,0,1,0,1",53,11,0.602233619,0.207568729,0.056302967,7.82175E-05,0.029396149,11,"1,0,0,1,0,1,0,1"
53,12,125946,33366,17583,30,82790,23262,11435,22,0,0,0,0,0,0,0,0,125924,33382,17557,30,82820,23267,11402,22,0,0,0,0,0,0,0,0,265391,0,15628,500426,294434,176925,56628,29018,52,265391,15628,0.600898673,0.192328332,0.098555194,0.00017661,0.029436044,12,9828030,2279,509,419,0,116983,31496,21564,30,0,0,242,0,0,0,0,0,10002499,174414,3449,170073,32005,22225,30,0.017437042,0.019774789,0.183500178,0.127426697,0.000172005,"1,0,0,1,0,1,0,1",53,12,0.600898673,0.192328332,0.098555194,0.00017661,0.029436044,12,"1,0,0,1,0,1,0,1"
53,13,122958,30143,31482,29,80015,21068,20489,25,0,0,0,0,0,0,0,0,122970,30151,31429,29,80042,21063,20460,24,0,0,0,0,0,0,0,0,254223,0,27957,500754,306209,184612,51211,51971,54,254223,27957,0.602895408,0.167241982,0.169723947,0.00017635,0.030614701,13,9817161,2020,474,659,1,113123,28845,38258,52,0,0,388,0,0,0,0,0,10002025,184753,3542,180278,29319,39305,53,0.01847156,0.019171543,0.158692958,0.212743501,0.000286869,"1,0,0,1,0,1,0,1",53,13,0.602895408,0.167241982,0.169723947,0.00017635,0.030614701,13,"1,0,0,1,0,1,0,1"
53,14,117093,27324,55653,80,77093,19428,35969,57,0,0,0,0,0,0,0,0,117124,27350,55588,79,77063,19439,35906,58,0,0,0,0,0,0,0,0,240975,0,49158,499045,332697,200150,46752,91622,137,240975,49158,0.601598451,0.140524261,0.275391723,0.000411786,0.033257741,14,9795825,2091,443,1221,3,108169,25767,68000,102,0,0,737,0,0,0,0,0,10003596,207556,4495,202038,26210,69958,105,0.020748139,0.021656806,0.126279173,0.337056023,0.000505888,"1,0,0,0,1,0,1,1",53,14,0.601598451,0.140524261,0.275391723,0.000411786,0.033257741,14,"1,0,0,0,1,0,1,1"
53,15,112822,24261,61315,99,73896,17189,44282,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333974,737,500222,333923,198497,41450,105597,158,333974,334711,0.594439437,0.124130413,0.316231586,0.000473163,0.033381591,15,9811511,1899,401,957,1,104510,23126,59750,81,0,0,0,0,0,0,0,0,10003208,191697,3258,187467,23527,60707,82,0.019163552,0.016995571,0.122730142,0.316682056,0.000427758,"1,0,0,0,1,0,1,1",53,15,0.594439437,0.124130413,0.316231586,0.000473163,0.033381591,15,"1,0,0,0,1,0,1,1"
53,16,109162,21909,53876,84,71744,15487,38870,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311299,0,499293,311187,185031,37396,92746,139,311299,311299,0.594597461,0.120172115,0.298039443,0.000446677,0.031111439,16,9824347,1851,387,808,3,100809,20863,52333,73,0,0,0,0,0,0,0,0,10002334,177987,3049,174078,21250,53141,76,0.017794547,0.017130465,0.119390742,0.298566749,0.000426997,"1,0,0,0,1,0,1,1",53,16,0.594597461,0.120172115,0.298039443,0.000446677,0.031111439,16,"1,0,0,0,1,0,1,1"
