Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-23540.59727,608757187,8619344.708,23540.59727,914.9169523,16334976,10031795,325627,140697,0,16141926,72991,10000569.14,207602.8253,1633.65456,205009.9088,4165.806593,1873.411758,0.007857143,0.02075921,0.007871182,0.019219951,0.009338139,3.77538E-08,0.614136416,0.01909912,0.008910493,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-4600298.025,1544395524,7520564.762,4600298.025,178792.8573,14139871,9865296,133559,213251,69,14010692,10719464,9998352.809,182666.3065,6949.117692,174886.8932,1791.766538,2771.80967,0.786648352,0.018269527,0.038026254,0.008847864,0.014671256,4.217E-06,0.697719903,0.008536853,0.014588955,4.75068E-06,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-2047343.673,1076744042,8462676.139,2047343.673,79571.02413,16101168,12106422,348594,493615,1,15743821,6551482,10000368.76,212351.889,5899.037088,205507.3501,5336.167418,6571.755385,0.003846154,0.021234306,0.027769856,0.024444115,0.031057225,1.92191E-08,0.751926225,0.021111384,0.030741216,6.10299E-08,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-8224139.104,226863210,9813692.995,8224139.104,319635.2326,19559912,14533873,92394,194603,0,19478961,17847893,10000385.11,260425.2613,2004.718626,257272.0356,1351.621868,2716.903077,0,0.026041502,0.007715981,0.005790921,0.011427318,2.32138E-10,0.743048012,0.005270508,0.01090456,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-8699449.74,2124694061,10256515.23,8699449.74,338108.4155,20732556,13037989,147320,227351,0,20646411,19054004,9995670.486,246613.862,1847.897527,243548.6312,1883.678791,2879.953736,5.49451E-05,0.02467255,0.007504324,0.008998274,0.013351395,5.62997E-10,0.628863539,0.008387498,0.012558121,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-2252356.71,1930228487,7991781.337,2252356.71,87538.95719,14664889,9915594,104830,170750,0,14481016,6670395,10002141.4,176651.8447,5376.59489,170414.0615,1342.000549,2195.844451,0.00021978,0.017661953,0.030413575,0.006078353,0.011851623,1.18083E-09,0.676266367,0.005737167,0.011125415,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-4494511.44,1906850319,8336072.442,4494511.44,174681.4094,16055510,11823034,157846,764443,0,15916255,11280017,9992141.842,226057.1882,5742.651099,219371.8802,2396.941923,10818.79209,0.00043956,0.022623537,0.025400497,0.010507415,0.047562536,2.16162E-09,0.736386929,0.009758625,0.047304785,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-1486958.251,383067781,8898107.46,1486958.251,57791.36765,17132969,12880652,493912,245324,1,16902747,5183508,10005306.44,222858.1713,1784.106484,220068.1203,6475.039505,3614.20456,0.012197802,0.022273976,0.008005652,0.028941306,0.016020241,5.43445E-08,0.751810749,0.028715887,0.014170585,5.68534E-08,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,0,903943255,8790634.579,0,0,17269292,12643460,5318,3303,0,17262661,0,10001172.12,249034.9533,4808.084341,243212.7997,89.91071429,58.08197802,0,0.024900279,0.019307997,0.000407719,0.00026519,0,0.732133509,0.000348507,0.000218182,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-3.409187006,995989547,7863420.845,3.409187006,0.132499739,15111192,10860474,229283,24272,0,14880935,7,10006475.13,217044.9359,8007.732527,208149.8501,3656.418846,370.4781319,0.003516484,0.021690588,0.036895564,0.016850066,0.001661182,1.81731E-08,0.718705089,0.015174814,0.001568339,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-15.11328381,837022164,9297653.699,15.11328381,0.587385248,18531828,12439287,29019,528788,58,18501399,39,10006826.87,288120.7573,7910.27533,279122.3332,501.903956,8193.303571,0.853901099,0.028791754,0.027457491,0.002114383,0.028837413,2.81323E-06,0.67123083,0.001904996,0.028939261,2.94146E-06,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-9452.149663,1856048158,8213671.46,9452.149663,367.3624702,15771801,11548771,183324,59998,0,15631635,37068,10000405.76,244024.8644,8893.484121,234205.2749,2812.494231,875.3571978,0.000659341,0.024401516,0.036441962,0.011285808,0.003602539,2.89623E-09,0.73223851,0.011374404,0.003817002,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-4860010.77,1953107222,7822781.429,4860010.77,188886.7216,14790977,10981600,252958,150290,0,14677549,11318457,9994944.509,202680.6314,6361.793407,195450.2558,3530.172033,2204.673901,0,0.020278317,0.031386455,0.016669682,0.010255596,0,0.74247766,0.016384924,0.009596376,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-637.5105308,410656411,8250556.627,637.5105308,24.77716199,15513120,11587830,151815,8032,0,15430125,1382,10005450.98,215011.0421,7412.686593,206687.3415,2136.135055,127.2276374,0.00010989,0.021489841,0.034461632,0.009166171,0.000531195,6.8432E-10,0.747006125,0.009027382,0.000469444,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-4212365.874,1172704692,10324820.21,4212365.874,163715.6825,20448643,14165914,271967,216754,170602,20250998,12000119,10000218.39,282659.8154,9275.598901,272183.4312,3810.846044,3115.963736,2353.787363,0.028265163,0.03282358,0.014183268,0.010672071,0.007984755,0.692781087,0.014004262,0.010276501,0.008007134,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-5653636.682,208601076,6616071.413,5653636.682,219731.385,11718284,8289536,289678,607969,0,11662176,10712216,10009117.66,154704.1233,3244.314396,150771.5986,3964.696703,8016.403077,0,0.015457971,0.02095612,0.020596528,0.051270175,0,0.707609531,0.019942545,0.051339508,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-6603105.236,1577979275,10295228.51,6603105.236,256632.9498,20335717,14046219,98817,173951,0,20187956,15919751,10005757.68,277229.238,7489.371593,268545.7498,1354.587253,2343.106099,0,0.02770642,0.02703145,0.005509871,0.008878174,0,0.690722427,0.005480968,0.008982447,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-301493.0727,1531534823,8628848.096,301493.0727,11717.67734,16374171,12242408,190701,348707,1779,16014172,1128275,10002465.23,220624.0153,4758.828352,214903.689,2674.905659,5220.529121,25.21357143,0.022057116,0.0215718,0.011465914,0.024000476,0.000116442,0.747676825,0.011005337,0.021608144,0.000109995,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-1.376220224,1263610300,8418383.949,1.376220224,0.053487479,16348525,12003091,9633,59531,1,16337748,2,10003698.42,226688.8282,7280.014396,218448.7724,136.0643956,830.8307143,0.001483516,0.022660468,0.032114795,0.000621637,0.003721267,7.25369E-09,0.734197894,0.000611578,0.003696743,5.96225E-08,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,0,754698694,8618647.002,0,0,16258245,11754168,48279,7647,0,16208816,0,10000765.58,203609.0954,7934.60478,194719.7803,653.1817033,111.2248352,0,0.020359583,0.038969798,0.002860227,0.000442739,0,0.723004618,0.00265808,0.000386989,0,0
D:1.0yr| T: 5.0%| I: 100.0%| Obs: 400000.0%,364,0.05,1,4000,-106.4152743,1108613543,9357983.872,106.4152743,4.135882252,17777641,12527709,323268,3179,0,17489755,414,10009863.4,204524.8421,4817.481923,198663.4562,4015.758736,42.18796703,0.00032967,0.020432726,0.023555785,0.019720213,0.000199753,2.14491E-09,0.704693564,0.018276776,0.000173493,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-1269852.438,1621184805,8139431.958,1269852.438,49353.44288,15124996,10486575,175730,148500,0,14926388,4399241,10000639.16,204857.6822,2839.733462,201129.8081,2640.693022,2099.816044,0,0.020484624,0.013850904,0.011896015,0.010680928,0,0.693391982,0.010743425,0.010218337,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-6646930.285,349946347,8206744.617,6646930.285,258336.232,15545002,10798779,295964,334693,0,15441915,13865332,10001548.05,210256.3285,3940.024066,205403.5083,4073.581044,4646.35011,0,0.021022559,0.018728352,0.01829832,0.020969241,0,0.694691188,0.018002348,0.020455188,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-52.63059735,1316010029,8884723.907,52.63059735,2.045514189,17126699,11964712,817884,445,1,17049197,104,9999777.357,238005.367,1182.843407,235816.8969,11267.1272,7.099230769,0.000714286,0.02380111,0.004970228,0.046792784,3.09424E-05,3.62489E-09,0.698598645,0.047216493,2.66776E-05,5.89201E-08,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,1133763999,9017444.523,0,0,17475291,11464108,22745,7916,0,17451436,0,10001738.69,230717.8166,8203.229835,221488.4921,323.6211538,120.5820879,0,0.023067752,0.035555934,0.00141484,0.000521981,0,0.656012822,0.001326519,0.000461881,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-5258012.183,497248093,9512976.193,5258012.183,204355.2433,18547585,12508103,187051,8631,854573,18340192,13235628,10005173.6,254777.6984,6133.678187,247554.8766,3005.440604,135.2543407,11764.69451,0.025464356,0.024072484,0.011687624,0.000579104,0.045256389,0.674382319,0.010029044,0.000508673,0.045153496,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,1356694999,9331505.933,0,0,18245722,12096998,267747,14664,0,17976654,0,10003634.88,234887.4882,6844.353022,226971.6647,3498.890549,201.3085714,0,0.023480056,0.029139491,0.014972386,0.000920235,0,0.662996862,0.014747758,0.000865648,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-3358053.223,905214308,7692815.989,3358053.223,130512.3989,14113288,9486444,827261,174945,3,13970418,8616571,9992804.145,198194.7785,1407.750165,195958.1664,11566.80544,2571.835989,0.010604396,0.019833609,0.007090875,0.057116616,0.012257527,5.05123E-08,0.672236289,0.057334243,0.011716584,1.89974E-07,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,575455818,9529878.165,0,0,18814750,13128017,14651,14063,0,18798774,0,10000209.8,258480.2586,9008.924615,248366.5019,223.977033,198.196978,0.001538462,0.025847259,0.034853947,0.000959207,0.000852983,7.15364E-09,0.697739537,0.000862349,0.000831911,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4218749.787,751450586,7338949.485,4218749.787,163963.7964,13129981,8724344,1038003,304550,0,13021902,9477673,9998172.602,172273.4112,1861.422747,169640.8404,13568.44912,4038.834945,0.002637363,0.017230544,0.010779162,0.079700255,0.022403124,1.22888E-08,0.664586467,0.079939274,0.022151655,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4646841.824,908785228,8640602.822,4646841.824,180601.8051,16344692,11057152,236769,206764,0,16184609,11465293,10002600.39,207331.1922,8416.298022,197955.1502,3131.27978,2851.729011,0.022912088,0.020727847,0.040590279,0.014045609,0.01312141,1.0056E-07,0.676552236,0.01351512,0.012112303,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-0.455746171,1703938237,8291962.361,0.455746171,0.0177128,15700906,11088626,53815,16002,0,15646016,1,10000698.89,219666.7784,2817.299835,215927.4092,799.5634615,234.5395604,5.49451E-05,0.021965516,0.0128268,0.003479012,0.0009707,5.02925E-10,0.706260964,0.003280023,0.000929432,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-5306391.898,180214339,8917306.554,5306391.898,206235.5448,17328835,11919320,229469,276583,0,17151754,12960929,10005726.12,252396.5425,3038.648242,248340.2371,3363.565275,4086.688242,0,0.025225037,0.012040607,0.013535088,0.016147542,0,0.687834954,0.013451462,0.015930409,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-7238763.76,185306462,9011670.803,7238763.76,281338.1327,17584577,11847284,130351,1437301,4,17493866,15645449,10001627.52,234872.7192,5624.378626,228215.7925,1788.108571,19092.9544,0.008296703,0.023483238,0.023947939,0.007944719,0.080852323,3.7119E-08,0.673729973,0.007739912,0.081306093,2.30918E-07,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-0.654571965,24986322,7999511.531,0.654571965,0.025440263,15089522,10360135,104677,36450,0,14983867,1,10003009.97,212657.6554,3428.802802,208342.8647,1555.211484,523.6643407,0.004230769,0.021259853,0.01612174,0.007162228,0.002275354,1.95434E-08,0.686605418,0.006799402,0.002236442,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-5908471.33,1665299151,8229369.393,5908471.33,229635.6597,15753125,10559625,197535,159639,11,15642785,13144366,10004081.8,205507.6608,1647.24544,202935.483,2706.223791,2338.93533,0.158956044,0.020542535,0.008011732,0.012633217,0.010894081,7.32954E-07,0.670347065,0.012080537,0.009753946,6.63137E-07,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,1891748984,8883011.443,0,0,17105102,12049610,14522,331,0,17089462,0,10000374.47,240910.5901,4951.007912,234955.1531,213.0446154,5.338516484,0,0.024090229,0.02055199,0.000884192,2.16184E-05,0,0.704446593,0.000848013,1.88891E-05,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4480234.519,2059558335,8189183.321,4480234.519,174126.5298,15163213,10171454,424275,494188,0,15026357,10699174,10003936.42,187471.9789,3874.551648,182707.06,5319.297308,6169.734835,0.000934066,0.018740609,0.020655848,0.026281852,0.032612346,5.47613E-09,0.670848625,0.025950249,0.032302085,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4151397.778,312313552,8206292.718,4151397.778,161346.1273,15381848,10731214,145314,197172,0,15205432,10377776,10006672.57,198181.0824,1918.600385,195359.2424,1907.753846,2552.52522,0,0.019805471,0.009672695,0.008632334,0.012329244,0,0.697670362,0.008469663,0.012270899,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-169.9585646,20736168,8097264.069,169.9585646,6.605523647,15064935,10254631,181866,3968,0,14931497,471,10006770.32,195029.5091,3989.881209,190155.0142,2436.597308,57.24708791,0.000549451,0.019490498,0.020452974,0.011779775,0.000251218,2.88164E-09,0.680716319,0.011391179,0.000227351,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,370055122,9154334.668,0,0,17881214,11691440,30021,2761,0,17849905,0,10001942.2,247423.2745,6636.802198,239736.4804,430.788956,40.37631868,0,0.024737402,0.026823781,0.001765912,0.000176183,0,0.653832437,0.001701616,0.000167158,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4630268.767,144895239,9350355.321,4630268.767,179957.685,18172690,12098026,202673,178263,229,18019006,12138998,9998507.32,235863.2471,9077.495165,225718.7089,2728.026758,2576.092473,3.361428571,0.023589718,0.038485772,0.011725105,0.01088687,1.42663E-05,0.665721123,0.011327687,0.009803745,1.25647E-05,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,665985174,8711218.766,0,0,16757184,11828687,13436,16869,0,16742607,0,9998036.258,236571.0399,2010.553352,233576.5285,215.5630769,257.4064835,0,0.023661832,0.008497778,0.000843317,0.001016258,0,0.705896464,0.000748061,0.000946402,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-5034822.889,1021959067,7828704.51,5034822.889,195680.881,14773856,9937017,541765,163598,1,14652326,11547538,10001965.71,197025.3027,3535.652363,192622.0451,7250.473626,2297.70011,0.002362637,0.019699039,0.017943476,0.035967241,0.010821351,1.22032E-08,0.672644663,0.035855132,0.010302361,6.20732E-08,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4339411.555,1828511444,9414683.897,4339411.555,168653.3757,18499064,12963525,165686,189514,388,18303610,11821663,10011185.12,260347.9471,6255.808297,253005.9572,2520.869286,2832.452143,6.676648352,0.026005163,0.024039058,0.010179566,0.011063353,2.61798E-05,0.700752375,0.009430715,0.010424189,2.13138E-05,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-5585302.292,1790163894,9579258.876,5585302.292,217075.5352,18826050,13277026,239661,211446,13,18640803,13916590,9993633.895,264404.824,2491.178571,260808.1746,3421.293626,3068.936593,0.189725275,0.026457475,0.009425289,0.013729662,0.011966789,8.00626E-07,0.705251095,0.013518841,0.011582866,7.59662E-07,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-2267372.801,130818337,8033427.162,2267372.801,88122.565,14785202,9994103,187060,260730,0,14582644,6734760,10000332.05,202308.1108,4610.103132,196829.722,2897.816374,3706.031758,0.00032967,0.020230771,0.022787766,0.012925783,0.018813412,1.87465E-09,0.676098144,0.011456135,0.018099578,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-46.23138851,1524233456,8516946.157,46.23138851,1.796805773,16528450,11366682,154884,7011,0,16416899,94,10003347.99,222537.2995,4533.374725,217033.3384,2169.579066,104.1447253,0.00543956,0.022246239,0.020373795,0.00985948,0.000483701,2.52866E-08,0.687703598,0.009489914,0.000437045,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-7434706.025,298259187,9612299.915,7434706.025,288953.5257,18969929,12611666,219766,218766,0,18857246,16552901,10006958.58,241700.7434,8683.74522,231902.8554,2921.707253,3011.170055,0.000384615,0.024152544,0.035929239,0.012780989,0.013063513,1.99021E-09,0.664789212,0.012288351,0.012139325,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-1944849.566,368834566,7622537.047,1944849.566,75587.54002,14112061,9675022,170329,155316,0,13942820,5992418,10001984.22,191609.3143,4340.687418,186439.9352,2432.597857,2248.711703,0.002692308,0.019157641,0.022636225,0.011196214,0.011824032,1.20879E-08,0.68565693,0.01066745,0.011099574,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4251923.168,1186181498,8894338.707,4251923.168,165253.0963,17388879,11801742,336555,166105,1,17245689,11358126,10007103.43,228063.538,9057.348516,217985.0569,4467.05522,2383.549066,0.045274725,0.022789781,0.039717391,0.019948457,0.010462644,2.02212E-07,0.678689251,0.019727426,0.00958321,5.91419E-08,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-239641.8945,1902626894,8295197.962,239641.8945,9313.800719,15765140,11350230,379883,12523,128190,15635692,1013947,10008089.92,215987.9204,4481.597967,210580.5075,5243.130879,191.5168132,1764.866044,0.021581792,0.020745642,0.023476044,0.000848206,0.00806873,0.719977232,0.023310158,0.000761128,0.008040567,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-94.79888558,603977033,7477013.398,94.79888558,3.68440556,13668793,9410086,157282,1879,0,13574732,234,9999809.762,183244.2126,5123.035934,177318.4734,2155.535714,29.93192308,0,0.018324406,0.027958537,0.010534007,0.000134677,0,0.688532313,0.010301602,0.000114422,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,1670358001,8790977.012,0,0,16873628,12034497,47009,954,0,16825417,0,10005075.27,236972.9101,5958.449451,230023.4853,639.1828571,15.7532967,0,0.023685458,0.025145191,0.002694496,6.31497E-05,0,0.713216159,0.002782459,5.40574E-05,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-105.5120285,1155151599,9329346.556,105.5120285,4.100777158,18275506,12337029,112637,6796,0,18198219,224,10005618.25,244973.0009,5542.220275,238357.6598,1537.65978,98.00104396,0.000659341,0.024483309,0.022638951,0.006799483,0.000474709,3.00135E-09,0.675065826,0.006687543,0.000440849,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4280410.817,1085889751,7801166.058,4280410.817,166360.2828,14466062,9649962,280844,305388,26,14358071,10226342,10007050.25,214800.9895,6704.556154,207246.9843,4182.86456,4568.961868,0.288131868,0.021465655,0.031209949,0.018080049,0.020967964,1.22508E-06,0.667115831,0.018009667,0.020798915,1.62947E-06,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-6591752.804,633891484,9378028.364,6591752.804,256191.732,18209803,12643692,150104,177117,0,18099169,15029922,10005823.01,227216.6845,3375.77456,222771.6415,1956.778736,2290.421099,0,0.022708349,0.014861445,0.008747246,0.010144104,2.44942E-10,0.694331564,0.008383535,0.009803359,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-6609644.997,2131573053,9066347.173,6609644.997,256887.1209,17616563,11368099,598866,169314,447,17486642,14851873,10002405.8,230587.2002,3491.62467,226061.041,7928.216978,2436.171154,6.277857143,0.023053067,0.015143369,0.034640699,0.010568513,2.76174E-05,0.645308541,0.034301388,0.009646273,2.56753E-05,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-6723142.276,628910701,8345461.231,6723142.276,261298.2488,15663177,11168389,278636,331887,0,15571075,13916631,10004248.22,212695.1754,2299.297308,209476.1105,3911.491484,4648.093462,0,0.021260705,0.010803873,0.017156637,0.020403337,0,0.713062088,0.016618533,0.019811334,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4228283.636,132651429,9182485.997,4228283.636,164334.3341,18022313,12205524,165235,180082,0,17866764,11475069,10001989.26,239384.207,9047.451593,229278.4107,2212.931758,2413.19511,0.00021978,0.023933387,0.037799142,0.00971077,0.009963664,1.25923E-09,0.677250041,0.00963705,0.00988111,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-83.55248105,1983280492,8615637.31,83.55248105,3.247308488,16626162,10776388,200585,2117,1,16463342,212,10008294.79,233019.7,7321.724835,224721.6932,2928.852857,31.76554945,0.01467033,0.023282706,0.03141495,0.012355179,0.000140346,6.33753E-08,0.648156889,0.011875087,0.00013125,5.85816E-08,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4040841.093,697510168,9287177.39,4040841.093,157049.287,18185139,12950741,187728,190478,1,18022126,11189715,9998268.075,246158.3428,9636.611209,235453.9661,2638.990879,2713.886538,0.002472527,0.024619979,0.039151357,0.011016536,0.011104323,1.08617E-08,0.712155599,0.010613893,0.010561837,5.59272E-08,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-2.409163301,1061298089,9201792.885,2.409163301,0.093633323,18234148,12067343,183799,138691,0,18049077,3,10002007.15,271677.3899,3717.650549,266888.9502,2867.598077,2108.535549,0.000549451,0.02716178,0.013691582,0.011128601,0.008283814,2.84908E-09,0.661807776,0.010619261,0.008109533,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-0.647916723,2126584341,9585852.041,0.647916723,0.025181604,18855430,12317853,64713,120571,0,18789389,1,10003842.82,262264.7066,8495.263736,252662.3002,914.8129121,1670.937418,0.000384615,0.02621593,0.032395891,0.003722526,0.00666439,1.92571E-09,0.653276924,0.003661044,0.00668585,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4870465.645,244445775,8550737.798,4870465.645,189293.0554,16586719,11498033,198579,575610,0,16414057,12071628,9997040.056,231498.9549,2920.782857,227604.1486,2981.165769,8075.905989,0.000164835,0.023156775,0.012619918,0.012998941,0.034590101,9.36793E-10,0.693206008,0.012112015,0.034417559,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-4244750.608,752250422,8488973.599,4244750.608,164974.3311,15799512,10774755,188917,314887,0,15659502,10551683,9997523.297,215789.5414,7329.600879,207532.083,2759.962363,4443.862582,5.49451E-05,0.021584047,0.033972698,0.011567945,0.020045402,4.55968E-10,0.682049238,0.010838851,0.01942788,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-1.995554914,1145493271,8921765.334,1.995554914,0.077558228,17114567,12355122,31830,18159,1,17081634,2,9998021.256,232044.2942,6727.541044,224311.7063,498.2206593,256.2729121,0.001318681,0.023208978,0.02899333,0.002122106,0.001078682,6.12181E-09,0.721912832,0.00183965,0.001038454,5.70649E-08,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-18310.4516,1364848572,10104593.24,18310.4516,711.644755,20076518,13826583,248241,110815,0,19812903,68332,10004999.74,257331.4016,6560.025165,249592.4712,3475.57467,1561.158187,0.000824176,0.025720039,0.025491836,0.013712601,0.005649472,3.82058E-09,0.688714182,0.012581545,0.005148108,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,0,1174222617,7838285.784,0,0,14499424,9904995,33243,10811,0,14465316,0,10004639.72,198922.681,7305.843681,190765.3571,486.8890659,161.3235714,0,0.019883984,0.036741753,0.002103228,0.000639872,0,0.683231442,0.001977721,0.000593945,0,0
D:1.0yr| T: 5.5%| I: 100.0%| Obs: 400000.0%,364,0.055,1,4000,-13797.31432,2116170451,8996852.836,13797.31432,536.239443,17273767,12299787,197293,69832,0,17129221,38205,9997418.436,211894.1153,9565.33544,201314.3099,2563.935769,972.1125275,0.00032967,0.021194933,0.045140101,0.011715381,0.004606687,1.97782E-09,0.712054959,0.011078935,0.004060538,0,0
