Replication,Simulation Period,To: W to 1st Tx | Sym|G-0,To: W to 1st Tx | Sym|G-A,To: W to 1st Tx | Sym|G-B,To: W to 1st Tx | Sym|G-AB,To: W to 1st Tx | Asym|G-0,To: W to 1st Tx | Asym|G-A,To: W to 1st Tx | Asym|G-B,To: W to 1st Tx | Asym|G-AB,To: If R | Tx-A --> I | Sym|G-0,To: If F | Tx-A --> I | Sym|G-A,To: If R | Tx-A --> I | Sym|G-B,To: If F | Tx-A --> I | Sym|G-AB,To: If R | Tx-A --> I | Asym|G-0,To: If F | Tx-A --> I | Asym|G-A,To: If R | Tx-A --> I | Asym|G-B,To: If F | Tx-A --> I | Asym|G-AB,To: If R | Tx-B  --> I | Sym|G-0,To: If R | Tx-B  --> I | Sym|G-A,To: If F | Tx-B  --> I | Sym|G-B,To: If F | Tx-B  --> I | Sym|G-AB,To: If R | Tx-B  --> I | Asym|G-0,To: If R | Tx-B  --> I | Asym|G-A,To: If F | Tx-B  --> I | Asym|G-B,To: If F | Tx-B  --> I | Asym|G-AB,To: If R | 2nd Tx-B  --> I | Sym|G-0,To: If R | 2nd Tx-B  --> I | Sym|G-A,To: If F | 2nd Tx-B  --> I | Sym|G-B,To: If F | 2nd Tx-B  --> I | Sym|G-AB,To: If R | 2nd Tx-B  --> I | Asym|G-0,To: If R | 2nd Tx-B  --> I | Asym|G-A,To: If F | 2nd Tx-B  --> I | Asym|G-B,To: If F | 2nd Tx-B  --> I | Asym|G-AB,To: Successfully treated with A or B,To: Treated with 1st-line M,To: Treated with 2nd-line M,To: Death,Received 1st Tx,Received 1st Tx & Symptomatic,Received 1st Tx & Rst to A,Received 1st Tx & Rst to B,Received 1st Tx & Rst to AB,Sucessful 1st-line treatment,Treated with M,% Received 1st Tx & Symptomatic,% Received 1st Tx & Rst to A,% Received 1st Tx & Rst to B,% Received 1st Tx & Rst to AB,Annual rate of gonorrhea cases,Simulation Time,In: S,In: I | Sym|G-0,In: I | Sym|G-A,In: I | Sym|G-B,In: I | Sym|G-AB,In: I | Asym|G-0,In: I | Asym|G-A,In: I | Asym|G-B,In: I | Asym|G-AB,In: W to RTx | Sym|G-0,In: W to RTx | Sym|G-A,In: W to RTx | Sym|G-B,In: W to RTx | Sym|G-AB,In: W to RTx | Asym|G-0,In: W to RTx | Asym|G-A,In: W to RTx | Asym|G-B,In: W to RTx | Asym|G-AB,Population size,Prevalence,Prevalence - Symptomatic,Prevalence - Assymptomatic,Prevalence - A,Prevalence - B,Prevalence - AB,Prevalence G,% infection symptomatic,% infection resistant to A,% infection resistant to B,% infection resistant to AB,Action Code,Replication,Observation Period,Obs: % Received 1st Tx & Symptomatic,Obs: % Received 1st Tx & Rst to A,Obs: % Received 1st Tx & Rst to B,Obs: % Received 1st Tx & Rst to AB,Obs: Annual rate of gonorrhea cases,Epidemic Time,Action Code
15,42,239662,0,0,0,111535,0,0,0,239627,0,0,0,111486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351112,0,0,501212,351197,239662,0,0,0,351112,0,0.682414713,0,0,0,0.035086214,42,9746819,3054,0,0,0,258565,1,0,0,0,0,0,0,0,0,0,0,10009544,262725,3054,258566,1,0,0,0.026247449,0.011624322,3.80626E-06,0,0,"1,0,1,0,0,1,0,1",15,42,0.682414713,0,0,0,0.035086214,42,"1,0,1,0,0,1,0,1"
15,43,240451,0,0,0,111985,0,0,0,240503,0,0,0,112044,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,352545,0,0,500216,352436,240451,0,0,0,352545,0,0.682254367,0,0,0,0.035213032,43,9744199,3055,0,0,0,260433,0,0,0,0,0,0,0,0,0,0,0,10008681,264482,3055,260433,0,0,0,0.02642526,0.011550881,0,0,0,"1,0,1,0,0,1,0,1",15,43,0.682254367,0,0,0,0.035213032,43,"1,0,1,0,0,1,0,1"
15,44,242212,0,0,0,112221,0,0,0,242152,0,0,0,112230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354381,0,0,499517,354433,242212,0,0,0,354381,0,0.683378805,0,0,0,0.035405377,44,9745235,3037,0,0,0,261394,0,0,0,0,0,0,0,0,0,0,0,10010711,265476,3037,261394,0,0,0,0.026519195,0.011439829,0,0,0,"1,0,1,0,0,1,0,1",15,44,0.683378805,0,0,0,0.035405377,44,"1,0,1,0,0,1,0,1"
15,45,240398,0,0,0,112525,0,0,0,240427,0,0,0,112540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352967,0,0,500825,352923,240398,0,0,0,352967,0,0.681162747,0,0,0,0.035256004,45,9749071,3014,0,0,0,257209,0,0,0,0,0,0,0,0,0,0,0,10010295,261224,3014,257209,0,0,0,0.026095535,0.01153799,0,0,0,"1,0,1,0,0,1,0,1",15,45,0.681162747,0,0,0,0.035256004,45,"1,0,1,0,0,1,0,1"
15,46,237315,0,0,0,110739,0,0,0,237277,0,0,0,110734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,348007,0,0,500059,348054,237315,0,0,0,348007,0,0.681833853,0,0,0,0.034768386,46,9751703,3037,0,0,0,254862,0,0,0,0,0,0,0,0,0,0,0,10010646,258943,3037,254862,0,0,0,0.025866762,0.01172845,0,0,0,"1,0,1,0,0,1,0,1",15,46,0.681833853,0,0,0,0.034768386,46,"1,0,1,0,0,1,0,1"
15,47,236364,0,0,0,109457,0,0,0,236419,0,0,0,109417,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,345833,0,0,500269,345821,236364,0,0,0,345833,0,0.683486544,0,0,0,0.034545654,47,9751770,2998,0,0,0,254753,0,0,0,0,0,0,0,0,0,0,0,10010550,258780,2998,254753,0,0,0,0.025850727,0.01158513,0,0,0,"1,0,1,0,0,1,0,1",15,47,0.683486544,0,0,0,0.034545654,47,"1,0,1,0,0,1,0,1"
15,48,236292,0,0,0,110047,0,0,0,236268,0,0,0,110072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346340,0,0,500984,346339,236292,0,0,0,346340,0,0.682256402,0,0,0,0.034597991,48,9750339,2944,0,0,0,256068,0,0,0,0,0,0,0,0,0,0,0,10010379,260040,2944,256068,0,0,0,0.025977038,0.011321335,0,0,0,"1,0,1,0,0,1,0,1",15,48,0.682256402,0,0,0,0.034597991,48,"1,0,1,0,0,1,0,1"
15,49,237023,0,0,0,110380,0,0,0,237043,0,0,0,110388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347430,0,0,501046,347403,237023,0,0,0,347430,0,0.682271022,0,0,0,0.034704683,49,9749721,2999,0,0,0,256540,3,0,0,0,0,0,0,0,0,0,0,10010263,260542,2999,256543,3,0,0,0.026027488,0.01151062,1.15145E-05,0,0,"1,0,1,0,0,1,0,1",15,49,0.682271022,0,0,0,0.034704683,49,"1,0,1,0,0,1,0,1"
15,50,239683,6,0,0,111597,0,0,0,239665,6,0,0,111572,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,351233,0,0,500106,351286,239689,6,0,0,351233,0,0.682318681,1.70801E-05,0,0,0.035092122,50,9748099,3043,0,0,0,258198,11,0,0,0,1,0,0,0,0,0,0,10010395,262296,3044,258209,12,0,0,0.026202363,0.011605209,4.57498E-05,0,0,"1,0,1,0,0,1,0,1",15,50,0.682318681,1.70801E-05,0,0,0.035092122,50,"1,0,1,0,0,1,0,1"
16,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,9753276,62,1,1,0,237061,4799,4799,0,0,0,0,0,0,0,0,0,9999999,246723,64,246659,4800,4800,0,0.024672302,0.0002594,0.019455016,0.019455016,0,"1,0,1,0,0,1,0,1",16,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
16,1,234915,5487,3387,0,114133,2710,2061,0,234222,5471,3380,0,113832,2707,2054,0,0,0,0,0,0,0,0,0,0,4873,0,0,0,0,0,0,353483,0,0,499006,362693,243789,8197,5448,0,353483,0,0.67216351,0.022600381,0.015020968,0,0.036269365,1,9753826,5055,140,71,0,230060,6227,3497,0,0,79,0,0,0,0,0,0,9999982,246156,5345,239784,6446,3568,0,0.024615644,0.021713873,0.026186646,0.014494873,0,"1,0,1,0,0,1,0,1",16,1,0.67216351,0.022600381,0.015020968,0,0.036269365,1,"1,0,1,0,0,1,0,1"
16,2,233911,7059,2546,0,110726,3494,1408,0,233961,7053,2541,0,110709,3489,1408,0,0,0,0,0,0,0,0,0,0,6353,0,0,0,0,0,0,348614,0,1,499706,359144,243516,10553,3954,0,348614,1,0.678045575,0.029383757,0.011009512,0,0.035909559,2,9759411,5066,187,39,0,225016,8057,2458,0,0,104,0,0,0,0,0,0,10001348,241937,5396,235531,8348,2497,0,0.024190439,0.022303327,0.03450485,0.010320869,0,"1,0,1,0,0,1,0,1",16,2,0.678045575,0.029383757,0.011009512,0,0.035909559,2,"1,0,1,0,0,1,0,1"
16,3,230137,9265,1788,0,109013,4497,1023,0,230116,9253,1796,0,109022,4491,1027,0,0,0,0,0,0,0,0,0,0,8317,0,0,0,0,0,0,341957,0,0,500096,355723,241190,13762,2811,0,341957,0,0.678027566,0.038687406,0.007902216,0,0.035568604,3,9761817,5043,219,39,0,220269,10701,1781,0,0,142,0,0,0,0,0,0,10001039,239222,5443,232751,11062,1820,0,0.023919715,0.022752924,0.046241566,0.007607996,0,"1,0,1,0,0,1,0,1",16,3,0.678027566,0.038687406,0.007902216,0,0.035568604,3,"1,0,1,0,0,1,0,1"
16,4,224535,12388,1239,0,106407,6077,722,0,224541,12367,1238,0,106392,6074,722,0,0,0,0,0,0,0,0,0,0,11154,0,0,0,0,0,0,332888,0,1,499740,351368,238162,18465,1961,0,332888,1,0.677813574,0.052551741,0.005581043,0,0.035132012,4,9764188,4848,317,20,0,215410,14108,1235,0,0,175,0,0,0,0,0,0,10001363,237175,5360,230753,14600,1255,0,0.023714268,0.022599346,0.061557921,0.005291451,0,"1,0,1,0,0,1,0,1",16,4,0.677813574,0.052551741,0.005581043,0,0.035132012,4,"1,0,1,0,0,1,0,1"
16,5,220456,15964,919,0,103926,8063,529,0,220490,15955,924,0,103944,8048,531,0,0,0,0,0,0,0,0,0,0,14246,0,0,0,0,0,0,325881,0,0,499482,349857,237339,24027,1448,0,325881,0,0.678388599,0.068676631,0.004138834,0,0.034979907,5,9765941,4714,433,19,0,209962,18366,945,0,0,249,0,0,0,0,0,0,10001656,235715,5415,229273,19048,964,0,0.023567597,0.022972658,0.080809452,0.004089685,0,"1,0,1,0,0,1,0,1",16,5,0.678388599,0.068676631,0.004138834,0,0.034979907,5,"1,0,1,0,0,1,0,1"
16,6,212846,20832,629,0,101393,10353,402,0,212820,20840,628,0,101406,10346,402,0,0,0,0,0,0,0,0,0,0,18683,0,0,0,0,0,0,315255,0,0,500794,346455,234307,31185,1031,0,315255,0,0.676298509,0.09001169,0.002975855,0,0.034640224,6,9765858,4623,508,8,0,204982,23550,639,0,0,315,0,0,0,0,0,0,10001523,235665,5454,229171,24373,647,0,0.023562911,0.023143021,0.103422231,0.002745423,0,"1,0,1,0,0,1,0,1",16,6,0.676298509,0.09001169,0.002975855,0,0.034640224,6,"1,0,1,0,0,1,0,1"
16,7,209092,26736,388,0,98822,12898,245,0,209112,26689,389,0,98835,12898,246,0,0,0,0,0,0,0,0,0,0,23901,0,0,0,0,0,0,308579,0,1,498427,348181,236216,39634,633,0,308579,1,0.678428748,0.113831599,0.00181802,0,0.034806631,7,9765174,4415,689,6,0,200716,30438,414,0,0,391,0,0,0,0,0,0,10003295,238121,5501,231568,31518,420,0,0.023804256,0.0231017,0.132361279,0.001763809,0,"1,0,1,0,0,1,0,1",16,7,0.678428748,0.113831599,0.00181802,0,0.034806631,7,"1,0,1,0,0,1,0,1"
16,8,204559,34874,287,0,97124,16960,158,0,204579,34869,287,0,97113,16939,158,0,0,0,0,0,0,0,0,0,0,31333,0,0,0,0,0,0,302132,0,0,501264,353962,239720,51834,445,0,302132,0,0.67724784,0.146439448,0.001257197,0,0.035390116,8,9757595,4446,821,4,0,197058,39924,295,0,0,507,0,0,0,0,0,0,10001719,244124,5778,237277,41252,299,0,0.024408204,0.0236683,0.168979699,0.001224787,0,"1,0,1,0,0,1,0,1",16,8,0.67724784,0.146439448,0.001257197,0,0.035390116,8,"1,0,1,0,0,1,0,1"
16,9,200711,45688,194,0,95067,22496,122,0,200749,45658,193,0,95116,22491,122,0,0,0,0,0,0,0,0,0,0,40959,0,0,0,0,0,0,296179,0,2,501300,364278,246593,68184,316,0,296179,2,0.676936296,0.187175728,0.000867469,0,0.036428707,9,9748763,4231,1114,5,0,191644,52095,218,0,0,663,0,0,0,0,0,0,9999751,250988,6013,243957,53872,223,0,0.025099425,0.023957321,0.214639744,0.000888489,0,"1,0,1,0,0,1,0,1",16,9,0.676936296,0.187175728,0.000867469,0,0.036428707,9,"1,0,1,0,0,1,0,1"
16,10,193916,58868,147,0,92237,28959,87,0,193925,58819,148,0,92211,28949,87,0,0,0,0,0,0,0,0,0,0,52635,0,0,0,0,0,0,286368,0,1,499929,374214,252931,87827,234,0,286368,1,0.675899352,0.234697259,0.000625311,0,0.037427299,10,9737113,4174,1477,2,0,186161,67391,106,0,0,907,0,0,0,0,0,0,9998424,261311,6560,253658,69775,108,0,0.026135219,0.025104186,0.267018993,0.000413301,0,"1,0,0,1,0,1,0,1",16,10,0.675899352,0.234697259,0.000625311,0,0.037427299,10,"1,0,0,1,0,1,0,1"
16,11,188759,53709,118,1,89775,28867,66,0,0,0,0,0,0,0,0,0,188755,53736,118,1,89811,28860,65,0,0,907,0,0,0,0,0,0,361151,0,115,499627,361295,242587,82576,184,1,361151,115,0.671437468,0.228555612,0.000509279,2.76782E-06,0.036129045,11,9760243,4071,975,2,0,180690,52969,129,1,0,0,2,0,0,0,0,0,10000126,239881,5050,233789,53944,133,1,0.023987798,0.021052105,0.224878169,0.000554442,4.16873E-06,"1,0,0,1,0,1,0,1",16,11,0.671437468,0.228555612,0.000509279,2.76782E-06,0.036129045,11,"1,0,0,1,0,1,0,1"
16,12,185196,41998,128,0,87205,23066,71,0,0,0,0,0,0,0,0,0,185239,42033,127,0,87180,23080,72,0,0,0,0,0,0,0,0,0,337525,0,119,501199,337664,227322,65064,199,0,337525,119,0.673219532,0.19268859,0.000589343,0,0.033772364,12,9773385,3955,800,4,0,177671,41299,142,0,0,0,3,0,0,0,0,0,9998234,224849,4762,219112,42099,149,0,0.022488872,0.021178658,0.18723232,0.000662667,0,"1,0,0,1,0,1,0,1",16,12,0.673219532,0.19268859,0.000589343,0,0.033772364,12,"1,0,0,1,0,1,0,1"
16,13,180921,33299,164,0,85442,17987,82,0,0,0,0,0,0,0,0,0,180917,33329,164,0,85454,18007,80,0,0,0,0,0,0,0,0,0,317700,0,154,500241,317895,214384,51286,246,0,317700,154,0.674386197,0.161329999,0.00077384,0,0.031793954,13,9786877,3779,593,4,0,173799,32454,172,0,0,0,2,0,0,0,0,0,9998599,211722,4378,206425,33047,178,0,0.021175167,0.020678059,0.156086755,0.000840725,0,"1,0,0,1,0,1,0,1",16,13,0.674386197,0.161329999,0.00077384,0,0.031793954,13,"1,0,0,1,0,1,0,1"
16,14,177857,25872,186,0,84258,14306,100,0,0,0,0,0,0,0,0,0,177857,25917,187,0,84294,14324,102,0,0,0,0,0,0,0,0,0,302390,0,164,499904,302579,203915,40178,286,0,302390,164,0.673923174,0.132785157,0.000945208,0,0.030258992,14,9798881,3772,503,3,0,169968,25482,209,0,0,0,1,0,0,0,0,0,9999639,200755,4279,195659,25985,213,0,0.020076225,0.021314538,0.129436378,0.001060995,0,"1,0,0,1,0,1,0,1",16,14,0.673923174,0.132785157,0.000945208,0,0.030258992,14,"1,0,0,1,0,1,0,1"
16,15,175454,20370,225,0,82495,11118,129,0,0,0,0,0,0,0,0,0,175449,20379,224,0,82465,11112,129,0,0,0,0,0,0,0,0,0,289403,0,199,499921,289791,196049,31488,354,0,289403,199,0.676518594,0.108657619,0.00122157,0,0.028983375,15,9804658,3801,399,5,0,168733,19797,281,1,0,0,0,0,0,0,0,0,9998525,193867,4205,188812,20196,286,1,0.01938956,0.021690128,0.104174511,0.001475238,5.15818E-06,"1,0,0,1,0,1,0,1",16,15,0.676518594,0.108657619,0.00122157,0,0.028983375,15,"1,0,0,1,0,1,0,1"
16,16,173618,16229,315,0,81678,8547,153,0,0,0,0,0,0,0,0,0,173637,16219,316,0,81665,8565,153,0,0,0,0,0,0,0,0,0,280086,0,278,499921,280540,190162,24776,468,0,280086,278,0.677842732,0.088315392,0.001668211,0,0.028054783,16,9813154,3605,312,6,0,165679,15739,381,0,0,0,10,0,0,0,0,0,9999721,186567,3933,181799,16051,397,0,0.018657221,0.021080899,0.086033436,0.002127922,0,"1,0,0,1,0,1,0,1",16,16,0.677842732,0.088315392,0.001668211,0,0.028054783,16,"1,0,0,1,0,1,0,1"
16,17,170279,12395,371,0,79866,6855,225,0,0,0,0,0,0,0,0,0,170315,12409,371,0,79889,6855,223,0,0,0,0,0,0,0,0,0,269467,0,344,500879,269991,183045,19250,596,0,269467,344,0.677967043,0.071298673,0.002207481,0,0.027004344,17,9818289,3745,239,7,0,162439,12100,469,0,0,0,6,0,0,0,0,0,9998058,179769,3997,175008,12339,482,0,0.017980392,0.022234089,0.068638086,0.002681219,0,"1,0,0,1,0,1,0,1",16,17,0.677967043,0.071298673,0.002207481,0,0.027004344,17,"1,0,0,1,0,1,0,1"
16,18,168744,9986,495,0,78821,5263,244,0,0,0,0,0,0,0,0,0,168708,9995,492,0,78851,5262,246,0,0,0,0,0,0,0,0,0,262813,0,443,498929,263553,179225,15249,739,0,262813,443,0.680033997,0.05785933,0.00280399,0,0.02635636,18,9824268,3547,196,10,0,160559,9676,575,0,0,0,3,0,0,0,0,0,9999598,175329,3756,170810,9872,588,0,0.017533605,0.021422583,0.056305574,0.003353695,0,"1,0,0,1,0,1,0,1",16,18,0.680033997,0.05785933,0.00280399,0,0.02635636,18,"1,0,0,1,0,1,0,1"
16,19,166802,7838,598,0,77967,4245,289,0,0,0,0,0,0,0,0,0,166835,7842,601,0,77940,4252,289,0,0,0,0,0,0,0,0,0,256866,0,532,499962,257739,175238,12083,887,0,256866,532,0.679904865,0.046880759,0.003441466,0,0.025777102,19,9825936,3570,143,16,0,160242,7483,613,0,0,0,9,0,0,0,0,0,9998758,172819,3738,168338,7626,638,0,0.017284047,0.021629566,0.044127093,0.003691724,0,"1,0,0,1,0,1,0,1",16,19,0.679904865,0.046880759,0.003441466,0,0.025777102,19,"1,0,0,1,0,1,0,1"
16,20,166298,5944,623,0,78167,3266,289,0,0,0,0,0,0,0,0,0,166287,5952,620,0,78145,3269,289,0,0,0,0,0,0,0,0,0,253649,0,561,499318,254587,172865,9210,912,0,253649,561,0.679001677,0.036176238,0.003582272,0,0.025464152,20,9827219,3627,114,15,0,159425,5995,688,0,0,0,7,0,0,0,0,0,9997859,170639,3763,166108,6109,710,0,0.017067554,0.022052403,0.035800726,0.004160831,0,"1,0,0,1,0,1,0,1",16,20,0.679001677,0.036176238,0.003582272,0,0.025464152,20,"1,0,0,1,0,1,0,1"
16,21,164699,4800,701,0,77251,2565,406,0,0,0,0,0,0,0,0,0,164695,4807,703,0,77255,2570,405,0,0,0,0,0,0,0,0,0,249326,0,626,499451,250422,170200,7365,1107,0,249326,626,0.679652746,0.029410355,0.004420538,0,0.025048978,21,9829698,3426,87,22,0,157620,4808,866,0,0,0,11,0,0,0,0,0,9997294,167595,3546,163294,4895,899,0,0.016764036,0.021158149,0.029207315,0.005364122,0,"1,0,0,1,0,1,0,1",16,21,0.679652746,0.029410355,0.004420538,0,0.025048978,21,"1,0,0,1,0,1,0,1"
16,22,161895,3891,876,0,76883,2047,453,0,0,0,0,0,0,0,0,0,161898,3892,874,0,76887,2046,452,0,0,0,0,0,0,0,0,0,244716,0,790,499327,246045,166662,5938,1329,0,244716,790,0.677363897,0.024133797,0.005401451,0,0.024609877,22,9833778,3558,71,21,0,154866,3790,969,1,0,0,10,0,0,0,0,0,9997815,164037,3660,159626,3861,1000,1,0.016407285,0.022312039,0.023537373,0.006096186,6.09619E-06,"1,0,0,1,0,1,0,1",16,22,0.677363897,0.024133797,0.005401451,0,0.024609877,22,"1,0,0,1,0,1,0,1"
16,23,161098,3111,1015,1,74888,1609,511,1,0,0,0,0,0,0,0,0,161142,3111,1016,1,74919,1603,512,1,0,0,0,0,0,0,0,0,240771,0,926,499462,242234,165225,4720,1526,2,240771,926,0.682088394,0.019485291,0.006299694,8.25648E-06,0.024223892,23,9837775,3397,59,25,0,153507,3117,1221,1,0,0,13,0,0,0,0,0,9999797,162020,3494,157846,3176,1259,1,0.016202329,0.021565239,0.019602518,0.007770646,6.17208E-06,"1,0,0,1,0,1,0,1",16,23,0.682088394,0.019485291,0.006299694,8.25648E-06,0.024223892,23,"1,0,0,1,0,1,0,1"
16,24,158713,2575,1170,2,74360,1344,617,0,0,0,0,0,0,0,0,0,158712,2579,1171,2,74335,1353,617,0,0,0,0,0,0,0,0,0,236972,0,1067,500638,238781,162460,3919,1787,2,236972,1067,0.680372391,0.016412529,0.007483845,8.37588E-06,0.02388017,24,9839592,3468,47,34,0,151402,2488,1387,1,0,0,18,0,0,0,0,0,9999133,159537,3567,155278,2535,1439,1,0.015955083,0.02235845,0.015889731,0.009019851,6.26814E-06,"1,0,0,1,0,1,0,1",16,24,0.680372391,0.016412529,0.007483845,8.37588E-06,0.02388017,24,"1,0,0,1,0,1,0,1"
16,25,157404,1985,1466,4,73479,1170,701,1,0,0,0,0,0,0,0,0,157406,1984,1461,3,73461,1171,701,1,0,0,0,0,0,0,0,0,234019,0,1319,500508,236210,160859,3155,2167,5,234019,1319,0.680999958,0.013356759,0.00917404,2.11676E-05,0.023621881,25,9840333,3460,40,26,0,151433,1971,1620,1,0,0,24,0,0,0,0,0,9999627,159289,3550,155025,2011,1670,1,0.015929494,0.022286536,0.012624852,0.010484089,6.2779E-06,"1,0,0,1,0,1,0,1",16,25,0.680999958,0.013356759,0.00917404,2.11676E-05,0.023621881,25,"1,0,0,1,0,1,0,1"
16,26,155178,1629,1625,0,74108,839,804,0,0,0,0,0,0,0,0,0,155161,1628,1626,1,74126,839,803,0,0,0,0,0,0,0,0,0,231751,0,1478,499772,234183,158432,2468,2429,0,231751,1478,0.676530747,0.010538767,0.01037223,0,0.023418347,26,9844004,3426,31,37,0,148348,1613,1789,0,0,0,16,0,0,0,0,0,9999980,155973,3510,151750,1644,1842,0,0.015597331,0.022503895,0.010540286,0.011809736,0,"1,0,0,1,0,1,0,1",16,26,0.676530747,0.010538767,0.01037223,0,0.023418347,26,"1,0,0,1,0,1,0,1"
16,27,152940,1386,1854,0,72319,718,952,0,0,0,0,0,0,0,0,0,152965,1388,1854,0,72356,718,952,0,0,0,0,0,0,0,0,0,227426,0,1671,498305,230169,156180,2104,2806,0,227426,1671,0.678544895,0.009141109,0.012191042,0,0.023013729,27,9847863,3244,22,45,0,146016,1341,2170,0,0,0,26,0,0,0,0,0,10001378,153513,3337,149527,1363,2241,0,0.015349185,0.021737573,0.008878727,0.014598112,0,"1,0,0,1,0,1,0,1",16,27,0.678544895,0.009141109,0.012191042,0,0.023013729,27,"1,0,0,1,0,1,0,1"
16,28,151396,961,2161,0,70688,567,1149,0,0,0,0,0,0,0,0,0,151318,964,2155,0,70676,567,1148,0,0,0,0,0,0,0,0,0,223517,0,1947,498981,226922,154518,1528,3310,0,223517,1947,0.680930011,0.006733591,0.01458651,0,0.022686946,28,9849573,3278,17,64,0,145029,927,2654,0,0,0,27,0,0,0,0,0,10002316,152739,3386,148610,944,2745,0,0.015270363,0.022168536,0.006180478,0.017971834,0,"1,0,0,1,0,1,0,1",16,28,0.680930011,0.006733591,0.01458651,0,0.022686946,28,"1,0,0,1,0,1,0,1"
16,29,150701,775,2911,0,70885,400,1441,0,0,0,0,0,0,0,0,0,150797,775,2913,0,70891,398,1440,0,0,0,0,0,0,0,0,0,222857,0,2599,499169,227113,154387,1175,4352,0,222857,2599,0.67978055,0.005173636,0.019162267,0,0.022701159,29,9851270,3221,14,71,0,145197,711,3286,0,0,0,45,0,0,0,0,0,10004467,153187,3351,149194,725,3402,0,0.01531186,0.021875224,0.004732778,0.022208151,0,"1,0,0,1,0,1,0,1",16,29,0.67978055,0.005173636,0.019162267,0,0.022701159,29,"1,0,0,1,0,1,0,1"
16,30,151369,586,3152,0,70841,277,1692,0,0,0,0,0,0,0,0,0,151338,586,3149,0,70826,280,1689,0,0,0,0,0,0,0,0,0,223027,0,2857,500817,227917,155107,863,4844,0,223027,2857,0.680541601,0.003786466,0.021253351,0,0.022779861,30,9850800,3303,12,86,0,145845,542,3862,0,0,0,47,0,0,0,0,0,10005197,154388,3448,150249,554,3995,0,0.015430781,0.022333342,0.003588362,0.025876363,0,"1,0,0,1,0,1,0,1",16,30,0.680541601,0.003786466,0.021253351,0,0.022779861,30,"1,0,0,1,0,1,0,1"
16,31,151790,446,3984,0,71304,245,2104,0,0,0,0,0,0,0,0,0,151785,445,3986,0,71320,243,2108,0,0,0,0,0,0,0,0,0,223791,0,3598,501154,229873,156220,691,6088,0,223791,3598,0.679592645,0.003006008,0.026484189,0,0.022974926,31,9851196,3313,8,111,0,145009,410,4592,0,0,0,52,0,0,0,0,0,10005386,154172,3484,150011,418,4755,0,0.015408901,0.022598137,0.002711258,0.030842176,0,"1,0,0,1,0,1,0,1",16,31,0.679592645,0.003006008,0.026484189,0,0.022974926,31,"1,0,0,1,0,1,0,1"
16,32,148492,329,4769,0,70305,182,2424,0,0,0,0,0,0,0,0,0,148505,331,4763,0,70297,183,2419,0,0,0,0,0,0,0,0,0,219314,0,4267,500235,226501,153590,511,7193,0,219314,4267,0.678098551,0.002256061,0.031757034,0,0.022636914,32,9853150,3138,9,130,0,142823,364,5465,0,0,0,59,0,0,0,0,0,10005825,152668,3336,148652,373,5654,0,0.015257912,0.021851338,0.00244321,0.037034611,0,"1,0,0,1,0,1,0,1",16,32,0.678098551,0.002256061,0.031757034,0,0.022636914,32,"1,0,0,1,0,1,0,1"
16,33,147825,272,5669,0,69323,157,2960,0,0,0,0,0,0,0,0,0,147829,272,5672,0,69330,158,2960,0,0,0,0,0,0,0,0,0,217583,0,5082,500950,226206,153766,429,8629,0,217583,5082,0.679760926,0.001896501,0.038146645,0,0.022608911,33,9853124,3216,4,149,0,140818,266,6831,0,0,0,80,0,0,0,0,0,10005170,152029,3449,147915,270,7060,0,0.015195044,0.022686461,0.001775977,0.046438508,0,"1,0,0,1,0,1,0,1",16,33,0.679760926,0.001896501,0.038146645,0,0.022608911,33,"1,0,0,1,0,1,0,1"
16,34,145176,177,6976,0,68663,136,3612,0,0,0,0,0,0,0,0,0,145196,176,6966,0,68654,136,3607,0,0,0,0,0,0,0,0,0,214157,0,6236,500852,224740,152329,313,10588,0,214157,6236,0.677801015,0.00139272,0.047112219,0,0.02246653,34,9851934,3054,3,180,0,139055,178,8125,0,0,0,105,0,0,0,0,0,10003325,151370,3342,147358,181,8410,0,0.015131969,0.022078351,0.001195746,0.055559226,0,"1,0,0,1,0,1,0,1",16,34,0.677801015,0.00139272,0.047112219,0,0.02246653,34,"1,0,0,1,0,1,0,1"
