Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,Periodicity (weeks),WTP,# CC Switch threshold if social distancing is off,# CC Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Length of Epidemic,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: ICU-Queue,Total: ICU,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % served in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-345.00144,1978295191,345,72,24,24,2.997252747,47208,1980,1050,1050,0,345,47208,1050,1050,0,345,22.3956044,6.695054945,0.749084249,976619.5632,212.8214286,7.658424908,999985.9634,0.976633039,0.000212921,7.85647E-06,1,0,0.007308083,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-230.0012,387186816,230,60,20,20,2.997252747,32274,1368,684,684,0,230,32274,684,684,0,230,15.00641026,4.451465201,0.434065934,984870.5293,235.4358974,5.070512821,1000069.819,0.984801281,0.00023554,5.26492E-06,1,0,0.00712648,156,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-347.00138,2105391050,347,69,23,23,2.978021978,50175,2086,1090,1091,0,347,50175,1091,1090,0,347,23.62545788,6.516483516,0.814102564,976680.0266,205.2252747,7.5,999995.4634,0.976682752,0.00020537,7.71276E-06,0.99908341,0,0.006915795,155,69
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-4877.00118,66132840,4877,59,19.66666667,19,2.997252747,366871,15842,4953,8116,3163,1714,366871,8116,4953,3163,4877,180.3095238,32.0485348,23.8956044,749077.9954,1749.198718,56.11355311,996847.5128,0.751239862,0.001751772,5.6428E-05,0.610275998,0.648554439,0.013293501,156,59
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-2206.00132,979575387,2206,66,22,22,2.978021978,258344,11443,4789,5253,464,1742,258344,5253,4789,464,2206,131.1886447,29.28388278,6.716117216,844093.9771,1594.934982,36.22619048,998841.3846,0.845013606,0.001595345,3.64533E-05,0.911669522,0.210335449,0.008539002,155,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-3620.0012,1401276515,3620,60,20,20,2.997252747,331682,14405,5325,7107,1781,1839,331682,7107,5325,1781,3620,163.5888278,34.59615385,16.56868132,800275.6996,2143.668498,51.34981685,998027.7024,0.801688464,0.002145535,5.16102E-05,0.749261292,0.49198895,0.010914068,156,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-512.00144,1846898874,512,72,24,24,2.997252747,58596,2532,1308,1308,0,512,58596,1308,1308,0,512,29.30769231,7.213369963,0.988095238,970823.8718,252.9661172,8.399267399,999885.6731,0.970933491,0.000253031,8.61033E-06,1,0,0.008737798,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1624.0014,290378816,1624,70,23.33333333,23,2.997252747,193868,8403,4277,4295,18,1606,193868,4295,4277,18,1624,95.98534799,26.41849817,3.802197802,892266.5632,1036.721612,30.46245421,999286.8379,0.892874388,0.001036759,3.06773E-05,0.99580908,0.011083744,0.008376834,156,70
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1809.00144,2060001139,1809,72,24,24,2.997252747,219364,9740,4329,4462,133,1676,219364,4462,4329,133,1809,111.4697802,26.13461538,4.574175824,883848.0147,1563.599817,30.92216117,999217.3324,0.88449161,0.001563603,3.11617E-05,0.970192739,0.073521282,0.008246567,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1363.00144,1255755431,1363,72,24,23,2.997252747,170095,7391,3445,3529,84,1279,170095,3529,3445,84,1363,83.36263736,21.09981685,3.434065934,895251.9872,620.4111722,24.75091575,999330.0495,0.895845844,0.00062044,2.49612E-05,0.976197223,0.06162876,0.008013169,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-234.0012,2105319325,234,60,20,20,2.997252747,36081,1568,758,758,0,234,36081,758,758,0,234,17.45695971,5.0503663,0.500915751,983323.2958,254.4267399,5.743589744,1000047.59,0.983275613,0.000254472,5.93474E-06,1,0,0.006485408,156,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-242.00108,1611460249,242,54,18,18,2.997252747,30307,1296,654,656,0,242,30307,656,654,0,242,14.64194139,3.9496337,0.408424908,985686.5256,212.9835165,4.546703297,1000052.766,0.985633957,0.000213181,4.7463E-06,0.99695122,0,0.007984954,156,54
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-284.00132,2035572358,284,66,22,22,2.997252747,40841,1805,909,909,0,284,40841,909,909,0,284,20.07326007,5.902014652,0.622710623,980916.641,248.503663,6.728937729,1000021.513,0.980894569,0.000248579,6.93397E-06,1,0,0.006953796,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-3096.00132,819514197,3096,66,22,22,2.978021978,311789,13283,5460,6786,1324,1772,311789,6786,5460,1324,3096,151.4569597,36.78479853,13.11538462,817156.8837,2339.155678,50.07967033,998405.6804,0.818335173,0.002340565,5.03355E-05,0.804597701,0.427648579,0.009929792,155,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1424.00144,898736779,1424,72,24,23,2.978021978,207774,9058,4379,4457,77,1347,207774,4457,4379,77,1424,104.6593407,29.26739927,4.367216117,893184.391,1406.019231,33.85347985,999442.3333,0.893647112,0.001405792,3.40776E-05,0.982499439,0.054073034,0.006853601,155,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-502.00132,829978760,502,66,22,22,2.997252747,62585,2790,1196,1198,0,502,62585,1198,1196,0,502,31.52014652,6.902930403,0.893772894,971705.6401,344.8946886,8.007326007,999935.4066,0.971763946,0.000344939,8.20735E-06,0.998330551,0,0.008021091,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1643.00132,2026683559,1643,66,22,22,2.997252747,219449,10012,3896,4290,392,1251,219449,4290,3896,392,1643,115.7747253,25.87820513,6.1996337,862030.3288,838.3315018,32.31410256,999137.0531,0.86275556,0.00083853,3.25388E-05,0.908158508,0.238587949,0.007486933,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1948.00132,2142267115,1948,66,22,22,2.997252747,243993,11132,4051,4619,565,1383,243993,4619,4051,565,1948,125.6300366,26.28205128,7.230769231,845560.1538,638.4358974,33.7014652,998932.1941,0.846437413,0.000638767,3.39195E-05,0.87702966,0.290041068,0.007983836,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-293.0012,1869781461,293,60,20,20,2.978021978,38909,1702,815,815,0,293,38909,815,815,0,293,18.40934066,4.76007326,0.563186813,980907.8855,189.5760073,5.51007326,1000027.608,0.980880727,0.000189671,5.69974E-06,1,0,0.007530391,155,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-579.00144,1155087248,579,72,24,24,2.997252747,71855,3114,1629,1629,0,579,71855,1629,1629,0,579,36.10622711,10.16849817,1.277472527,963133.3874,336.03663,11.66849817,999870.6914,0.963256705,0.000336059,1.18881E-05,1,0,0.008057894,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1233.00142,332622055,1233,71,23.66666667,23,2.997252747,169364,7700,3405,3405,0,1233,169364,3405,3405,0,1233,86.52289377,21.1996337,2.881868132,911432.3636,635.025641,24.31868132,999513.9048,0.911856674,0.000635035,2.45539E-05,1,0,0.007280178,156,71
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-943.00144,135779523,943,72,24,24,2.997252747,140898,6355,2915,2917,0,943,140898,2917,2915,0,943,72.62545788,18.20787546,2.451465201,929150.9396,807.4789377,20.89102564,999715.0815,0.929403749,0.000807356,2.10986E-05,0.999314364,0,0.006692785,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1748.00132,877270079,1748,66,22,22,2.997252747,198107,8500,4581,4709,123,1625,198107,4709,4581,123,1748,96.05494505,28.45512821,4.67032967,885956.9167,1075.608974,33.35805861,999170.5907,0.886660879,0.001075898,3.35774E-05,0.972818008,0.070366133,0.008823515,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1343.00138,1645208761,1343,69,23,23,2.997252747,216533,9243,4615,4721,105,1238,216533,4721,4615,105,1343,104.779304,32.52930403,4.935897436,896809.9487,1421.487179,37.68498168,999542.2903,0.897178963,0.001421228,3.79082E-05,0.97754713,0.078183172,0.006202288,156,69
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-495.00138,1743124675,495,69,23,23,2.997252747,65080,2871,1304,1307,0,495,65080,1307,1304,0,495,32.94322344,8.128205128,0.995421245,969758.5696,201.3379121,9.324175824,999923.8013,0.969829675,0.000201479,9.52317E-06,0.997704667,0,0.007606023,156,69
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-2000.00132,974116888,2000,66,22,22,2.997252747,228474,10076,4548,4827,279,1721,228474,4827,4548,279,2000,115.9377289,27.64835165,5.543040293,859045.8892,995.7884615,33.3974359,998963.2106,0.859902608,0.00099599,3.36309E-05,0.942200124,0.1395,0.008753731,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-4494.0012,1680896288,4494,60,20,19,2.997252747,372482,16142,4843,7716,2872,1622,372482,7716,4843,2872,4494,183.3315018,32.34615385,23.40567766,745088.9762,1908.258242,55.93864469,997123.0705,0.747046824,0.001910643,5.62237E-05,0.627656817,0.639074321,0.012065013,156,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-2511.0012,397986101,2511,60,20,20,2.978021978,291654,13329,4587,5610,1022,1489,291654,5610,4587,1022,2511,153.4761905,30.89835165,10.95512821,810011.7363,1011.691392,42.06135531,998536.6538,0.811138977,0.001012148,4.23045E-05,0.817647059,0.40700916,0.008609517,155,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-4945.00114,622369628,4945,57,19,19,2.978021978,396887,17672,4811,8024,3213,1732,396887,8024,4811,3213,4945,204.529304,30.27472527,23.57142857,724648.6621,2108.484432,53.99542125,996768.0137,0.726771099,0.002111675,5.42985E-05,0.599576271,0.649747219,0.012459466,155,57
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-6622.00096,403766773,6622,48,16,16,2.997252747,453075,19715,4684,9758,5074,1548,453075,9758,4684,5074,6622,223.3736264,30.73626374,37.44322344,683307.2775,3077.291209,68.34340659,995605.576,0.685914042,0.00308405,6.87165E-05,0.480016397,0.766233766,0.014615682,156,48
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1048.00144,910545680,1048,72,24,24,2.997252747,163427,7022,3464,3466,0,1048,163427,3466,3464,0,1048,79.67857143,23.05860806,2.941391941,915925.9414,978.6858974,26.24542125,999632.967,0.916246315,0.000978538,2.64599E-05,0.999422966,0,0.006412649,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-325.00132,367025541,325,66,22,22,2.978021978,40532,1796,822,822,0,325,40532,822,822,0,325,19.91208791,4.793040293,0.556776557,980399.2115,232.0228938,5.543040293,999997.0229,0.980401532,0.000232096,5.74567E-06,1,0,0.008018356,155,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-293.00122,1141619942,293,61,20.33333333,21,2.978021978,39142,1650,830,833,0,293,39142,833,830,0,293,17.74908425,5.316849817,0.543040293,981106.6264,244.275641,6.081501832,1000023.611,0.981083013,0.000244532,6.29994E-06,0.996398559,0,0.007485565,155,61
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-450.00134,65116961,450,67,22.33333333,23,2.997252747,65549,2989,1289,1291,0,450,65549,1291,1289,0,450,32.33974359,7.942307692,0.976190476,967616.9835,205.0924908,9.111721612,999945.6676,0.967668368,0.000205397,9.3308E-06,0.998450813,0,0.006865093,156,67
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-2864.00132,582675075,2864,66,22,22,2.978021978,265529,11568,4680,5984,1304,1560,265529,5984,4680,1304,2864,130.9294872,30.21611722,12.42490842,827514.022,1150.070513,42.84615385,998294.544,0.828856025,0.001150799,4.3097E-05,0.782085561,0.455307263,0.010786016,155,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-2714.00132,1612086208,2714,66,22,22,2.997252747,277234,12332,5102,5946,842,1872,277234,5946,5102,842,2714,137.8736264,32.26465201,9.723443223,838981.1548,1749.088828,42.18406593,998615.9771,0.840045744,0.001749904,4.24222E-05,0.858055836,0.310243183,0.009789564,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1075.00144,1841024788,1075,72,24,24,2.978021978,155597,6614,3494,3494,0,1075,155597,3494,3494,0,1075,75.59798535,22.84798535,2.977106227,924936.4844,1088.025641,26.04578755,999672.6667,0.925220306,0.001087866,2.6259E-05,1,0,0.006908874,155,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-4576.00112,1029692538,4576,56,18.66666667,19,2.978021978,370177,16551,4786,7694,2906,1670,370177,7694,4786,2906,4576,189.4478022,30.78754579,22.30677656,748477.9844,1858.317766,53.25457875,997064.3324,0.750481705,0.001860931,5.35702E-05,0.622043151,0.635052448,0.012361654,155,56
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1285.00144,1084664699,1285,72,24,24,2.997252747,196532,8656,3904,3913,9,1276,196532,3913,3904,9,1285,99.14377289,25.33974359,3.381868132,907072.9936,1436.18956,28.9478022,999588.3086,0.907412764,0.001435911,2.91722E-05,0.997699974,0.007003891,0.006538375,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1537.00138,698033606,1537,69,23,23,2.997252747,225674,10466,4077,4307,229,1308,225674,4307,4077,229,1537,118.03663,27.33516484,5.162087912,866865.1886,1191.766484,32.71703297,999262.3342,0.867479731,0.001191785,3.29366E-05,0.94659856,0.148991542,0.006810709,156,69
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-4425.0012,1224488252,4425,60,20,20,2.997252747,363124,15901,5113,7746,2633,1792,363124,7746,5113,2633,4425,182.3003663,32.62362637,20.42399267,759747.8159,1922.900183,53.25,997268.9707,0.761630397,0.001925342,5.35427E-05,0.660082623,0.595028249,0.01218592,156,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-331.00142,1201121726,331,71,23.66666667,23,2.997252747,46153,1929,949,949,0,331,46153,949,949,0,331,22.12820513,5.86996337,0.669413919,976947.8874,230.4826007,6.733516484,1000008.57,0.976939664,0.000230559,6.94779E-06,1,0,0.007171798,156,71
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1110.00138,265663504,1110,69,23,23,2.978021978,153772,6776,3259,3259,0,1110,153772,3259,3259,0,1110,78.53754579,20.59249084,2.748168498,917460.359,565.1135531,23.57509158,999554.8544,0.917855983,0.000565175,2.37969E-05,1,0,0.007218479,155,69
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-381.00134,1362093157,381,67,22.33333333,23,2.997252747,54620,2294,1215,1218,0,381,54620,1218,1215,0,381,24.75824176,6.991758242,0.892857143,974415.5925,232.1272894,8.105311355,999962.4963,0.974449891,0.000232433,8.32606E-06,0.997536946,0,0.006975467,156,67
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-623.00144,1395089249,623,72,24,24,2.997252747,78358,3361,1802,1805,0,623,78358,1805,1802,0,623,38.06684982,11.15201465,1.412087912,959387.5513,375.242674,12.80586081,999835.1529,0.959544059,0.000375297,1.30278E-05,0.99833795,0,0.007950688,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-3041.00108,456876785,3041,54,18,18,2.997252747,326400,15342,4235,5943,1708,1333,326400,5943,4235,1708,3041,175.1758242,28.21245421,15.97893773,783822.2408,1341.17674,44.38461538,998133.2921,0.785184989,0.001342213,4.463E-05,0.712603062,0.56165735,0.009316789,156,54
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-466.00144,1975391432,466,72,24,24,2.978021978,71375,3052,1470,1471,0,466,71375,1471,1470,0,466,34.18956044,9.271062271,1.118131868,965782.6145,324.5695971,10.6043956,999939.859,0.965838275,0.000324579,1.0826E-05,0.99932019,0,0.006528897,155,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-5172.00114,1890924332,5172,57,19,19,2.93956044,414072,18441,4917,8589,3670,1502,414072,8589,4917,3670,5172,213.5027473,32.37087912,29.89835165,731291.5,2983.360806,62.43315018,996841.5385,0.733300196,0.002988038,6.27645E-05,0.572476423,0.709590101,0.012490581,153,57
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1166.00144,448559423,1166,72,24,24,2.997252747,154338,6308,3670,3671,0,1166,154338,3671,3670,0,1166,72.58608059,24.57417582,3.123626374,920478.3736,1084.139194,27.94688645,999596.7335,0.920832714,0.001083896,2.81695E-05,0.999727595,0,0.007554847,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-440.0014,702760998,440,70,23.33333333,23,2.997252747,66003,3075,1303,1303,0,440,66003,1303,1303,0,440,34.03846154,8.370879121,0.999084249,967903.761,193.8782051,9.56043956,999939.8342,0.967960696,0.000194002,9.77187E-06,1,0,0.006666364,156,70
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-989.00144,74654079,989,72,24,24,2.997252747,138689,6006,2981,2981,0,989,138689,2981,2981,0,989,69.19047619,19.72252747,2.502747253,934964.4734,916.2875458,22.45054945,999712.1905,0.935216166,0.000916062,2.26825E-05,1,0,0.007131063,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-878.00144,2137389542,878,72,24,24,2.978021978,108415,4819,2211,2211,0,878,108415,2211,2211,0,878,55.35714286,12.93406593,1.806776557,935820.1712,313.9294872,14.95787546,999643.0064,0.936157196,0.000314,1.5184E-05,1,0,0.00809851,155,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-688.00144,1545170018,688,72,24,24,2.997252747,97483,4251,2083,2083,0,688,97483,2083,2083,0,688,50.28571429,14.11813187,1.681318681,948137.1071,284.8974359,16.00824176,999785.5687,0.948339523,0.000284967,1.62329E-05,1,0,0.007057641,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-564.00138,1116600888,564,69,23,23,2.978021978,75553,3240,1695,1696,0,564,75553,1696,1695,0,564,35.85897436,10.30677656,1.334249084,960242.9835,299.8021978,11.85622711,999872.4029,0.960365295,0.000299891,1.20719E-05,0.999410377,0,0.007464958,155,69
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-3691.00108,543939572,3691,54,18,18,2.997252747,325265,14268,4666,6851,2185,1506,325265,6851,4666,2185,3691,160.9377289,30.45421245,18.98901099,773506.119,1015.71337,49.6456044,997574.0156,0.775282549,0.001016838,4.99125E-05,0.681068457,0.591980493,0.01134767,156,54
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-7054.00096,414696500,7054,48,16,16,2.997252747,463267,20180,4618,9978,5360,1694,463267,9978,4618,5360,7054,230.0604396,29.79395604,36.08608059,658991.4112,2933.60989,66.06593407,995031.4844,0.661897206,0.002940624,6.64472E-05,0.4628182,0.759852566,0.01522664,156,48
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-266.00132,1001394759,266,66,22,22,2.997252747,38483,1652,806,806,0,266,38483,806,806,0,266,18.13369963,4.927655678,0.529304029,981176.3965,247.217033,5.658424908,1000036.091,0.98114096,0.000247285,5.86986E-06,1,0,0.006912143,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-271.00132,1509382900,271,66,22,22,2.997252747,43428,1845,914,915,0,271,43428,915,914,0,271,21.28113553,6.114468864,0.630952381,978582.9863,214.3562271,6.95970696,1000023.41,0.978560005,0.000214482,7.1636E-06,0.998907104,0,0.006240214,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1461.00132,524899953,1461,66,22,22,2.997252747,228937,10382,4204,4436,232,1229,228937,4436,4204,232,1461,117.7344322,28.26739927,5.376373626,862398.3727,1214.478022,33.8489011,999301.6941,0.862978616,0.001214582,3.40871E-05,0.947700631,0.158795346,0.006381668,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-392.0012,1677607159,392,60,20,20,2.997252747,44941,1824,1070,1070,0,392,44941,1070,1070,0,392,20.01923077,6.103479853,0.774725275,978219.6346,205.4606227,7.074175824,999964.7125,0.978253097,0.000205714,7.28204E-06,1,0,0.008722547,156,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-3587.0012,1981278364,3587,60,20,20,2.978021978,348489,15724,4875,6992,2117,1470,348489,6992,4875,2117,3587,179.4551282,32.76190476,20.5540293,769378.4551,1782.535714,53.53113553,997801.0833,0.770932364,0.001784098,5.37814E-05,0.6972254,0.590186786,0.010293008,155,60
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-248.0013,768956705,248,65,21.66666667,21,2.997252747,39845,1690,890,890,0,248,39845,890,890,0,248,19.42032967,6.007326007,0.620879121,980302.7656,216.7106227,6.826007326,1000019.349,0.980283878,0.000216782,7.02639E-06,1,0,0.006224118,156,65
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-433.00144,1067823095,433,72,24,24,2.997252747,59104,2511,1291,1292,0,433,59104,1292,1291,0,433,27.82051282,8.182234432,0.948717949,971505.4066,333.5274725,9.362637363,999929.3956,0.971571851,0.000333553,9.57804E-06,0.999226006,0,0.007326069,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-5858.00108,1173312629,5858,54,18,18,2.997252747,395359,16883,4767,8896,4129,1729,395359,8896,4767,4129,5858,193.9358974,30.71978022,29.33058608,729510.6291,1762.771978,60.22252747,996160.6346,0.732025789,0.001766233,6.05735E-05,0.535858813,0.704848071,0.014816913,156,54
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-437.00144,351952211,437,72,24,24,2.997252747,79947,3697,1490,1491,0,437,79947,1491,1490,0,437,41.38095238,10.3003663,1.141025641,960449.9286,326.3534799,11.67307692,999924.8581,0.960520196,0.000326368,1.18756E-05,0.999329309,0,0.005466121,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-673.00142,2123073479,673,71,23.66666667,23,2.997252747,102088,4446,2138,2138,0,673,102088,2138,2138,0,673,50.15201465,13.52197802,1.723443223,945224.1145,321.2344322,15.47435897,999803.4405,0.945409143,0.000321271,1.56901E-05,1,0,0.006592352,156,71
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-3153.00132,2033249307,3153,66,22,22,2.997252747,284538,12492,4770,6036,1266,1887,284538,6036,4770,1266,3153,143.014652,28.5467033,10.47710623,815780.8269,1005.835165,39.23901099,998134.3288,0.817218115,0.001006618,3.94843E-05,0.790258449,0.40152236,0.011081121,156,66
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-3807.00126,1476170739,3807,63,21,21,2.997252747,325881,13848,5416,7335,1919,1888,325881,7335,5416,1919,3807,159.282967,34.86904762,16.62271062,794545.1731,1780.004579,51.69688645,997770.9634,0.796166955,0.001781924,5.19629E-05,0.738377641,0.504071447,0.011682178,156,63
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-4273.0011,1977720884,4273,55,18.33333333,19,2.978021978,369215,16626,5251,7452,2201,2072,369215,7452,5251,2201,4273,191.2408425,31.17673993,15.60805861,762518.511,2265.228022,46.96611722,997475.7134,0.76424027,0.002267958,4.72558E-05,0.704643049,0.515094781,0.011573203,155,55
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-1199.00144,541604484,1199,72,24,23,2.997252747,169338,7596,3379,3379,0,1199,169338,3379,3379,0,1199,84.82326007,22.06593407,2.875457875,915572.0733,891.6593407,25.17032967,999574.2033,0.915939635,0.000891526,2.53827E-05,1,0,0.007080514,156,72
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-485.0014,411485192,485,70,23.33333333,23,2.997252747,64269,2714,1461,1461,0,485,64269,1461,1461,0,485,31.38186813,9.43956044,1.127289377,967584.6447,228.8177656,10.75915751,999898.1374,0.967682303,0.00022892,1.09911E-05,1,0,0.007546407,156,70
D:1| P: 6.0,1,0.096153846,151,6,0,0,0,50,0,-601.00142,307811334,601,71,23.66666667,23,2.997252747,95325,4256,1944,1944,0,601,95325,1944,1944,0,601,48.72527473,12.92216117,1.541208791,951150.0549,404.46337,14.71794872,999836.2592,0.951302979,0.000404461,1.4932E-05,1,0,0.006304747,156,71
