Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,WTP,R_t Switch threshold if social distancing is off,R_t Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1494647557,1813046880,78.28705192,1490733204,149073320.4,1,566,31,13,13,0,13,566,0,13,2.232044199,0.022099448,0.022099448,99628.38674,18.9558011,0.093922652,99992.45856,0.996365391,0.000191001,1.42865E-06,0,0.022968198,26,17
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1432585441,2032407216,2029.219858,1331124449,133112444.9,1,17270,787,311,337,26,311,17270,26,337,56.13333333,1.757575758,1.903030303,89330.33939,364.8,3.793939394,99814.11515,0.894983692,0.003633692,3.90999E-05,0.077151335,0.019513607,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-789830023.7,1507873352,18.03885983,788928080.7,78892808.07,1,53,5,3,3,0,3,53,0,3,0.346153846,0,0,99969.92308,3.353846154,0.023076923,99999.23846,0.999708164,3.52674E-05,4.5802E-07,0,0.056603774,18,9
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-968754026.9,1855899401,78.28915632,964839569,96483956.9,1,825,38,13,13,0,13,825,0,13,2.927536232,0.036231884,0.036231884,99516.06522,21.85507246,0.115942029,99992.72464,0.995239322,0.000219585,1.87061E-06,0,0.015757576,20,11
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2279444171,1819459251,7663.077644,1896290289,189629028.9,1,60030,2612,568,1273,705,568,60030,705,1273,154.3495146,2.669902913,6.04368932,58086.92233,1047.548544,8.82038835,99174.00971,0.584913616,0.010488404,8.9509E-05,0.553809898,0.021206064,30,21
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-879717430.9,909791748,48.30141192,877302360.3,87730236.03,1,712,35,8,8,0,8,712,0,8,3.715384615,0.023076923,0.023076923,99597.11538,18.2,0.092307692,99996.43846,0.996011817,0.000183516,1.22141E-06,0,0.011235955,19,10
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2768908769,1339092841,5566.990827,2490559227,249055922.7,1,38479,1611,616,925,309,616,38479,309,925,79.49027237,2.284046693,3.455252918,72084.45136,538.9610895,5.859922179,99363.0856,0.725226854,0.005394489,6.00101E-05,0.334054054,0.024039711,37,28
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2030729947,1365866345,12461.40314,1407659790,140765979,1,97538,4342,473,2070,1597,473,97538,1597,2070,323.5361446,2.777108434,12.3313253,30129.07229,1838.403614,15.18674699,98646.18072,0.303029949,0.018449069,0.000153835,0.771497585,0.021222498,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-3654810209,825453433,4040.957975,3452762310,345276231,1,34920,1594,605,671,66,605,34920,66,671,58.54626866,1.650746269,1.83880597,73727.01791,531.0716418,3.662686567,99523.34925,0.740728272,0.005313382,3.81037E-05,0.098360656,0.019215349,48,39
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1951386180,939711378,12599.97694,1321387333,132138733.3,1,97565,4337,449,2093,1644,449,97565,1644,2093,352.1225806,2.806451613,13.36129032,32566.96774,2472.883871,16.23870968,98693.54839,0.327314107,0.024802877,0.000164638,0.785475394,0.021452365,23,14
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-3260378681,638950699,1835.991689,3168579096,316857909.6,1,13634,617,305,305,0,305,13634,0,305,23.7275641,0.836538462,0.836538462,90128.5,273.8685897,1.814102564,99790.58333,0.903214974,0.00273645,1.95179E-05,0,0.022370544,45,36
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1898766432,938699148,1005.479527,1848492455,184849245.5,1,7893,374,167,167,0,167,7893,0,167,21.25358852,0.669856459,0.669856459,94570.48804,126.861244,1.473684211,99894.5311,0.946752186,0.001265693,1.59175E-05,0,0.021157988,30,21
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1841682443,121790188,18.05415653,1840779735,184077973.5,1,194,10,3,3,0,3,194,0,3,0.349056604,0,0,99886.26415,7.735849057,0.014150943,99998.73585,0.998877489,7.92026E-05,2.81693E-07,0,0.015463918,30,21
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2726625721,1331335240,9325.005643,2260375439,226037543.9,1,73333,3203,757,1549,792,757,73333,792,1549,168.8675214,3.115384615,6.444444444,48747.92735,2061.089744,9.670940171,99013.54274,0.491023269,0.020674628,9.89128E-05,0.511297611,0.021122823,34,25
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2163737738,470935411,13362.35035,1495620221,149562022.1,1,98775,4173,475,2220,1745,475,98775,1745,2220,312.5,2.697674419,12.81395349,24473.4186,1485.94186,15.54651163,98426.86628,0.246574405,0.014924275,0.000157498,0.786036036,0.022475323,25,16
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-3662653760,823434397,1215.788759,3601864323,360186432.3,1,9041,400,202,202,0,202,9041,0,202,13.21264368,0.471264368,0.471264368,93169.73851,131.9195402,1.054597701,99854.81609,0.933094389,0.001319084,1.15873E-05,0,0.022342661,50,41
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1147243496,493045351,132.4932633,1140618833,114061883.3,1,1358,62,22,22,0,22,1358,0,22,4.570469799,0.073825503,0.073825503,99178.87919,23.2147651,0.228187919,99988.9396,0.991908714,0.000233087,2.93363E-06,0,0.016212233,22,13
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-4437996471,1700216563,9836.109716,3946190985,394619098.5,2,86902,4127,907,1633,726,907,86902,726,1633,86.10779436,1.373134328,2.550580431,75187.11774,777.4892206,4.058043118,99561.57048,0.752816403,0.007825113,4.23882E-05,0.444580527,0.018791282,87,44
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1699750614,1744119059,3565.528496,1521474189,152147418.9,1,31573,1438,445,592,147,445,31573,147,592,99.06043956,2.307692308,3.093406593,79206.44505,480.7417582,5.543956044,99645.01648,0.794821436,0.004795986,5.68324E-05,0.248310811,0.018750198,26,17
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2637402637,2036906360,138.4339748,2630480938,263048093.8,1,937,44,23,23,0,23,937,0,23,2.098540146,0.025547445,0.025547445,99364.10219,24.20437956,0.105839416,99985.16788,0.993795662,0.000243338,1.67291E-06,0,0.024546425,39,30
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2984409255,809704121,1583.620931,2905228209,290522820.9,1,12835,557,263,263,0,263,12835,0,263,24.24252492,0.704318937,0.704318937,91370.31894,221.2724252,1.604651163,99831.9402,0.915263963,0.002210643,1.74397E-05,0,0.020490845,42,33
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2784244625,1219866412,8689.013898,2349793930,234979393,1,72235,3207,716,1443,727,716,72235,727,1443,168.6735537,2.851239669,5.82231405,47027.10744,2452.42562,8.79338843,99033.02066,0.473864652,0.024589884,8.9506E-05,0.503811504,0.019976466,35,26
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-880548875.2,843498920,72.19973601,876938888.4,87693888.84,1,647,29,12,12,0,12,647,0,12,1.92481203,0.015037594,0.015037594,99623.25564,22.4887218,0.127819549,99993.54887,0.996302547,0.000225537,1.79114E-06,0,0.018547141,19,10
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2524679514,107351963,1245.829185,2462388055,246238805.5,1,8161,347,207,207,0,207,8161,0,207,17.71705426,0.689922481,0.689922481,94185.12791,220.0503876,1.457364341,99867.32171,0.94314445,0.002196296,1.60006E-05,0,0.025364539,37,28
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-3041632502,773789021,1077.470422,2987758981,298775898.1,1,8544,375,179,179,0,179,8544,0,179,14.62837838,0.456081081,0.456081081,94020.33108,198.3277027,1.087837838,99885.50338,0.941317545,0.001980593,1.20644E-05,0,0.020950375,43,34
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-3189235663,850936611,2166.299289,3080920698,308092069.8,1,15098,619,353,360,7,353,15098,7,360,23.84590164,1,1.019672131,88922.51475,261.6196721,2.213114754,99749.76393,0.891492083,0.002614122,2.33417E-05,0.019444444,0.023844218,44,35
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2208661717,1701318364,6440.879931,1886617720,188661772,1,48546,2066,593,1070,477,593,48546,477,1070,128.1617647,2.799019608,5.098039216,66123.78431,1013.656863,8.014705882,99316.60294,0.665356634,0.010138231,8.15597E-05,0.445794393,0.022040951,30,21
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1140198407,778708269,12.05544501,1139595635,113959563.5,1,160,9,2,2,0,2,160,0,2,0.577181208,0,0,99907.56376,7.577181208,0.013422819,99999.52349,0.999082926,7.74669E-05,2.66668E-07,0,0.012578616,22,13
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1581914065,1391938506,1619.063448,1500960893,150096089.3,1,12213,490,265,269,4,265,12213,4,269,34.41242938,1.322033898,1.333333333,91991.17514,246.559322,2.870056497,99838.23164,0.921450195,0.002457106,3.00386E-05,0.014869888,0.02202571,26,17
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-966359998.7,43418681,36.15789548,964552103.9,96455210.39,1,448,22,6,6,0,6,448,0,6,1.766423358,0,0,99738.22628,18.38686131,0.04379562,99996.93431,0.997417343,0.000185078,8.69587E-07,0,0.013392857,20,11
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2757534997,817384966,13042.80165,2105394915,210539491.5,1,97822,4117,441,2167,1726,441,97822,1726,2167,235.1506849,1.96803653,9.808219178,20561.99087,1216.515982,11.82648402,98330.76712,0.207488953,0.012227703,0.000119801,0.796492847,0.022152481,32,23
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1933910598,762053968,12269.39796,1320440700,132044070,1,95458,4290,497,2038,1541,497,95458,1541,2038,339.6918239,3.062893082,12.68553459,32651.35849,1878.163522,15.80503145,98698.81761,0.328496954,0.018836603,0.000160036,0.756133464,0.021349704,23,14
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2580493242,1692506311,638.7625143,2548555116,254855511.6,1,6143,287,106,106,0,106,6143,0,106,14.67041199,0.288389513,0.288389513,95765.45318,154.3146067,0.685393258,99933.11236,0.958329567,0.001540373,7.9145E-06,0,0.017255413,38,29
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-615459852.2,1037620300,36.0634779,613656678.3,61365667.83,1,189,3,6,6,0,6,189,0,6,0.5625,0,0,99899.99107,6.258928571,0.0625,99997.875,0.999023061,6.41604E-05,1.06197E-06,0,0.031746032,16,7
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1528169582,301400999,656.3266049,1495353251,149535325.1,1,5263,243,109,109,0,109,5263,0,109,16.64835165,0.467032967,0.467032967,96524.47802,120.7802198,1.054945055,99935.81319,0.965902233,0.001204021,1.19188E-05,0,0.020710621,26,17
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2510059671,1868336855,8579.025629,2081108389,208110838.9,1,67252,2898,610,1425,815,610,67252,815,1425,171.0182648,2.689497717,6.365296804,52262.28311,1195.570776,9.155251142,99064.35616,0.526522568,0.011982025,9.31687E-05,0.571929825,0.021188961,32,23
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2224097217,1868498144,8223.015062,1812946464,181294646.4,1,62583,2729,635,1366,731,635,62583,731,1366,168.8325123,3.019704433,6.581280788,57170.52709,1278.660099,9.684729064,99143.84236,0.575684899,0.012807541,9.877E-05,0.535139092,0.021827014,29,20
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1851510385,2101566889,192.5684389,1841881963,184188196.3,1,1307,54,32,32,0,32,1307,0,32,3.470588235,0.078431373,0.078431373,99127.97059,35.24019608,0.230392157,99980.40686,0.991485172,0.000352835,3.12242E-06,0,0.02448355,30,21
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1968416855,1665097450,13001.34028,1318349841,131834984.1,1,98303,4245,438,2160,1722,438,98303,1722,2160,335.0573248,2.732484076,13.63694268,28653.10191,2147.821656,16.41401274,98558.82803,0.28833457,0.021555904,0.000166186,0.797222222,0.02197288,23,14
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1883626195,1716179948,11242.80387,1321486001,132148600.1,1,98040,4376,478,1867,1389,478,98040,1389,1867,349.6815287,2.98089172,11.75159236,31126.16561,2151.77707,14.78343949,98819.96815,0.312876334,0.021562003,0.000149784,0.74397429,0.019043248,23,14
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1161076997,1560278715,391.0284409,1141525574,114152557.4,1,2287,99,65,65,0,65,2287,0,65,7.272151899,0.284810127,0.284810127,98698.41139,47.56962025,0.696202532,99967.28481,0.987315533,0.000475487,8.17863E-06,0,0.028421513,22,13
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2330459506,991019385,10124.37815,1824240598,182424059.8,1,75581,3192,610,1682,1072,610,75581,1072,1682,207.2182741,3.015228426,8.401015228,47832.03046,2275.329949,11.49238579,98948.60914,0.48181966,0.02281456,0.000116747,0.637336504,0.02225427,29,20
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-4037186478,118052103,6171.18416,3728627270,372862727,1,49165,2143,914,1025,111,914,49165,111,1025,74.81512605,2.420168067,2.714285714,64806.01681,695.5378151,5.263305322,99303.16246,0.652145278,0.006972472,5.44395E-05,0.108292683,0.020848164,51,42
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2018243144,1209758844,12487.00953,1393892667,139389266.7,1,88204,3609,528,2075,1547,528,88204,1547,2075,273.9515152,3.139393939,12.44848485,40211.76364,1568.357576,15.62424242,98708.38788,0.404832705,0.015744512,0.000158423,0.745542169,0.02352501,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-971295411.4,70671723,132.287538,964681034.5,96468103.45,1,879,37,22,22,0,22,879,0,22,2.096296296,0.096296296,0.096296296,99502.6,40.9037037,0.251851852,99989.91111,0.995132145,0.000408641,3.23562E-06,0,0.025028441,20,11
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-615724590.1,1722612191,42.05585974,613621797.1,61362179.71,1,154,7,7,7,0,7,154,0,7,0.339130435,0,0,99925.90435,6.269565217,0.069565217,99997.8,0.999282038,6.45706E-05,1.20693E-06,0,0.045454545,16,7
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2019662922,1968291596,60.27458221,2016649193,201664919.3,1,480,31,10,10,0,10,480,0,10,1.887892377,0.004484305,0.004484305,99687.01794,8.713004484,0.049327354,99995.69507,0.99691812,8.91993E-05,8.92897E-07,0,0.020833333,32,23
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2081251979,1877569084,13494.00386,1406551787,140655178.7,1,98396,4145,476,2242,1766,476,98396,1766,2242,326.0802469,2.895061728,13.75308642,28298.09259,1940.851852,16.66666667,98508.96296,0.284748422,0.019488655,0.000168597,0.787689563,0.022785479,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2068572054,1726322189,13306.75095,1403234506,140323450.6,1,96304,4112,524,2211,1687,524,96304,1687,2211,307.5030303,3.109090909,13.26060606,31480.65455,1982.472727,16.44848485,98571.98788,0.316751669,0.019905308,0.000166567,0.763003166,0.022958548,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1886903744,307848836,11497.9627,1312005608,131200560.8,1,90240,3972,507,1910,1403,507,90240,1403,1910,304.1552795,3.062111801,11.72049689,39548.54658,1977.285714,14.86956522,98843.35404,0.397740099,0.019823457,0.000150608,0.734554974,0.02116578,23,14
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1835977801,1154000220,12035.59302,1234198150,123419815,1,98939,4480,439,1999,1560,439,98939,1560,1999,356.8766234,2.753246753,12.83766234,25431.02597,1673.532468,15.72077922,98620.52597,0.256197708,0.016774105,0.000158844,0.780390195,0.020204368,22,13
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1848893629,2028661055,150.3633374,1841375462,184137546.2,1,905,37,25,25,0,25,905,0,25,2,0.048780488,0.048780488,99380.10732,23.08292683,0.165853659,99985.20976,0.993956921,0.000232011,2.42747E-06,0,0.027624309,30,21
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-4518933725,1629114640,11451.77196,3946345127,394634512.7,2,91348,4154,1315,1902,587,1315,91348,587,1902,79.53499222,1.925349922,2.816485226,61670.07465,879.2363919,4.864696734,99259.95956,0.619362954,0.008861733,5.04104E-05,0.308622503,0.020821474,92,44
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1964457217,1439048174,12952.84406,1316815014,131681501.4,1,97218,4091,501,2152,1651,501,97218,1651,2152,320.6583851,3.049689441,13.26708075,31550.6646,2571.826087,16.38509317,98626.93789,0.317283489,0.025819004,0.000165513,0.767193309,0.022135818,23,14
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2606194342,865227006,13487.76317,1931806183,193180618.3,1,99171,4141,440,2241,1801,440,99171,1801,2241,253.4975845,2.062801932,10.73429952,18111.4058,1287.507246,12.87439614,98252.28502,0.182903911,0.012941058,0.000130328,0.803659081,0.022597332,30,21
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-3541606123,890479738,8194.431474,3131884549,313188454.9,1,65502,2868,855,1361,506,855,65502,506,1361,119.7679739,2.669934641,4.284313725,51526.37582,1528.915033,7.071895425,99057.38889,0.519313149,0.015341459,7.26885E-05,0.372058824,0.020763042,44,35
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1260009283,1017049163,571.924303,1231413068,123141306.8,1,4882,218,95,95,0,95,4882,0,95,15.35220126,0.471698113,0.471698113,97010.84906,111.0251572,1.088050314,99947.66667,0.970643074,0.001106399,1.18804E-05,0,0.019459238,23,14
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1316046176,1707305064,18.14171148,1315139090,131513909,1,304,12,3,3,0,3,304,0,3,1.43902439,0.006097561,0.006097561,99809.40854,9.384146341,0.018292683,99998.14634,0.998116373,9.53351E-05,3.63639E-07,0,0.009868421,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2256163780,400145663,13458.37785,1583244887,158324488.7,1,99063,4296,416,2236,1820,416,99063,1820,2236,305.3125,2.301136364,12.61363636,21244.23864,1511.471591,14.97727273,98336.77273,0.214354435,0.015179205,0.000151496,0.813953488,0.022571495,26,17
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1146840749,1662654181,120.5449117,1140813503,114081350.3,1,1480,66,20,20,0,20,1480,0,20,5.25974026,0.051948052,0.051948052,99114.72078,38.96753247,0.168831169,99989.98701,0.991256664,0.000389447,2.58088E-06,0,0.013513514,22,13
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2028784179,182136456,12413.50839,1408108760,140810876,1,98235,4374,473,2062,1589,473,98235,1589,2062,333.2037037,2.87037037,12.62345679,28120.00617,2101.364198,15.5308642,98623.17284,0.282984097,0.021080113,0.000157104,0.770611057,0.020990482,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1403902093,979575387,24.11458233,1402696364,140269636.4,1,290,12,4,4,0,4,290,0,4,1.046783626,0,0,99823.53216,11.45614035,0.023391813,99998.20468,0.99825693,0.000116223,4.65123E-07,0,0.013793103,25,16
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2114530231,2142525414,10984.42846,1565308808,156530880.8,1,81403,3435,588,1825,1237,588,81403,1237,1825,240.7653631,3.201117318,10.05027933,45963.01676,1782.201117,13.33519553,98902.11732,0.462652857,0.017876666,0.000135287,0.677808219,0.022419321,26,17
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-3750901039,1464057597,5726.414307,3464580324,346458032.4,1,46331,2043,855,951,96,855,46331,96,951,78.78078078,2.408408408,2.678678679,67203.39339,520.1921922,5.27027027,99360.99099,0.675967907,0.005212507,5.43294E-05,0.100946372,0.0205271,48,39
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2062133212,364562610,11580.68812,1483098806,148309880.6,1,87956,3757,530,1924,1394,530,87956,1394,1924,266.3275862,2.965517241,10.93678161,39138.09195,1709.189655,14,98782.65517,0.394011626,0.017143152,0.000141569,0.724532225,0.021874574,25,16
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2257783547,40350784,10400.98761,1737734166,173773416.6,1,77125,3268,605,1728,1123,605,77125,1123,1728,212.625641,3.01025641,8.717948718,47288.47692,1529.682051,11.81538462,98915.11282,0.476332949,0.015341981,0.000120075,0.649884259,0.022405186,28,19
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2074109977,804064356,9890.023559,1579608799,157960879.9,1,89264,4116,438,1642,1204,438,89264,1204,1642,292.2011173,2.379888268,9.072625698,36867.4581,1444.03352,11.50837989,98925.40223,0.370984933,0.014467612,0.000116487,0.733252132,0.018394874,26,17
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-1628227273,2125493986,5507.451387,1352854703,135285470.3,1,39738,1695,465,915,450,465,39738,450,915,129.0059524,2.654761905,5.303571429,74078.57738,742.8690476,8.041666667,99455.19643,0.744512211,0.007417016,8.20256E-05,0.491803279,0.023025819,24,15
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2022145136,23154253,7499.412326,1647174520,164717452,1,69083,3146,519,1245,726,519,69083,726,1245,219.8315217,2.695652174,6.60326087,53171.11413,1000.472826,9.461956522,99223.38043,0.53493693,0.010008325,9.59413E-05,0.58313253,0.0180218,27,18
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2038013103,1391367689,385.2502514,2018750591,201875059.1,1,3102,138,64,64,0,64,3102,0,64,7.206278027,0.170403587,0.170403587,97810.30493,47.04932735,0.452914798,99958.0583,0.97853964,0.000470982,5.71604E-06,0,0.020638504,32,23
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-2403329841,574142276,2173.165102,2294671586,229467158.6,1,16719,710,356,361,5,356,16719,5,361,36.45679012,1.304526749,1.325102881,88596.55556,316.4115226,2.794238683,99771.09053,0.888025751,0.003158796,2.94371E-05,0.013850416,0.021593492,35,26
D:0| T0: 0.17| T1: 44.00| R0: 0.0| R1: 0.0| WTP: 0,0,0.173076923,44,0,0,0,0,0,-701611202.7,898736779,6.039854375,701309210,70130921,1,92,4,1,1,0,1,92,0,1,0.578947368,0,0,99953.01754,5.789473684,0.00877193,99999.17544,0.999539648,5.9218E-05,1.73913E-07,0,0.010869565,17,8
